numsampled,0.97,lci,hci
37000,4.2434,4.2197,4.2629
37100,4.2433,4.2198,4.2621
37200,4.2434,4.2201,4.2619
37300,4.2434,4.2215,4.2614
37400,4.2434,4.2223,4.2615
37500,4.2434,4.2226,4.262
37600,4.2434,4.2217,4.2614
37700,4.2433,4.2223,4.2615
37800,4.2434,4.2209,4.2615
37900,4.2434,4.2213,4.2618
38000,4.2434,4.2217,4.2617
38100,4.2437,4.2221,4.2615
38200,4.2438,4.2237,4.2614
38300,4.2437,4.2243,4.2619
38400,4.2438,4.2234,4.2616
38500,4.2439,4.2231,4.2622
38600,4.2439,4.2225,4.2622
38700,4.2439,4.2226,4.2621
38800,4.244,4.2229,4.262
38900,4.2441,4.223,4.2619
39000,4.2442,4.223,4.2618
39100,4.2443,4.2229,4.2616
39200,4.2444,4.2227,4.2612
39300,4.2444,4.2225,4.2609
39400,4.2444,4.2232,4.2606
39500,4.2444,4.2235,4.2605
39600,4.2445,4.2238,4.2607
39700,4.2445,4.2216,4.2606
39800,4.2445,4.2217,4.2615
39900,4.2444,4.2206,4.2614
40000,4.2445,4.2211,4.2616
40100,4.2446,4.2208,4.2609
40200,4.2447,4.221,4.2611
40300,4.2447,4.2212,4.2606
40400,4.2448,4.222,4.2616
40500,4.2448,4.2223,4.2618
40600,4.2448,4.2227,4.2623
40700,4.2449,4.2221,4.2624
40800,4.2449,4.2224,4.2623
40900,4.2449,4.2225,4.2619
41000,4.245,4.2224,4.2614
41100,4.245,4.2223,4.2615
41200,4.245,4.2229,4.2611
41300,4.2451,4.2241,4.2614
41400,4.2451,4.2244,4.2614
41500,4.2451,4.2244,4.2613
41600,4.2452,4.2239,4.2616
41700,4.2453,4.2242,4.2617
41800,4.2454,4.2238,4.2616
41900,4.2455,4.2241,4.2616
42000,4.2455,4.2243,4.2616
42100,4.2456,4.2236,4.2618
42200,4.2456,4.2238,4.2613
42300,4.2456,4.2237,4.2618
42400,4.2457,4.2242,4.262
42500,4.2457,4.2245,4.2625
42600,4.2458,4.2243,4.2623
42700,4.2459,4.2239,4.2624
42800,4.2459,4.2237,4.262
42900,4.2459,4.2232,4.2622
43000,4.246,4.2242,4.2626
43100,4.246,4.2239,4.2629
43200,4.2461,4.2242,4.2622
43300,4.2461,4.2241,4.2626
43400,4.2461,4.2238,4.262
43500,4.2462,4.224,4.2625
43600,4.2463,4.2242,4.2631
43700,4.2463,4.2243,4.2625
43800,4.2464,4.2252,4.2634
43900,4.2464,4.2249,4.2634
44000,4.2465,4.2251,4.264
44100,4.2466,4.2255,4.264
44200,4.2466,4.2249,4.2639
44300,4.2466,4.2251,4.2638
44400,4.2467,4.2248,4.2643
44500,4.2467,4.2253,4.2639
44600,4.2467,4.2256,4.2639
44700,4.2469,4.2265,4.2647
44800,4.2469,4.2258,4.2646
44900,4.247,4.2262,4.2642
45000,4.247,4.2265,4.2638
45100,4.247,4.2265,4.2641
45200,4.247,4.2261,4.264
45300,4.2471,4.226,4.2643
45400,4.247,4.2264,4.2649
45500,4.2471,4.2264,4.2648
45600,4.2471,4.2267,4.2646
45700,4.2471,4.2268,4.2641
45800,4.2471,4.2271,4.2639
45900,4.2472,4.227,4.264
46000,4.2471,4.2265,4.2639
46100,4.2472,4.2267,4.2638
46200,4.2473,4.2267,4.2635
46300,4.2473,4.2267,4.2636
46400,4.2473,4.227,4.2639
46500,4.2474,4.2265,4.2641
46600,4.2474,4.2261,4.2643
46700,4.2475,4.2258,4.2651
46800,4.2474,4.2257,4.2646
46900,4.2475,4.2256,4.2643
47000,4.2476,4.2262,4.2646
47100,4.2477,4.2266,4.2653
47200,4.2477,4.2265,4.2652
47300,4.2477,4.2266,4.2659
47400,4.2478,4.2269,4.266
47500,4.2478,4.2269,4.2659
47600,4.2479,4.227,4.266
47700,4.2479,4.2271,4.2655
47800,4.2479,4.2271,4.2656
47900,4.2479,4.227,4.2663
48000,4.2479,4.2272,4.2665
48100,4.2479,4.2272,4.2675
48200,4.2479,4.227,4.2674
48300,4.248,4.2273,4.2679
48400,4.248,4.227,4.2678
48500,4.248,4.2273,4.2674
48600,4.248,4.2273,4.2676
48700,4.2481,4.2279,4.2677
48800,4.248,4.2286,4.2675
48900,4.248,4.2281,4.2675
49000,4.2481,4.2288,4.2677
49100,4.2481,4.2281,4.2677
49200,4.2481,4.228,4.2675
49300,4.248,4.2276,4.2674
49400,4.2481,4.2276,4.2673
49500,4.2482,4.2289,4.2678
49600,4.2481,4.2292,4.2676
49700,4.2481,4.2289,4.2676
49800,4.2483,4.2288,4.2678
49900,4.2483,4.2292,4.2675
50000,4.2483,4.2289,4.2681
50100,4.2484,4.2289,4.2672
50200,4.2484,4.2287,4.2668
50300,4.2485,4.2293,4.2672
50400,4.2486,4.2288,4.2675
50500,4.2486,4.2287,4.2682
50600,4.2486,4.2285,4.2679
50700,4.2487,4.2279,4.2678
50800,4.2487,4.2282,4.2669
50900,4.2487,4.2281,4.2662
51000,4.2487,4.2282,4.2666
51100,4.2488,4.2282,4.2663
51200,4.2489,4.2284,4.2661
51300,4.2488,4.2285,4.2661
51400,4.2489,4.2289,4.2664
51500,4.2489,4.2291,4.2663
51600,4.249,4.2297,4.2667
51700,4.249,4.2295,4.2669
51800,4.249,4.2298,4.2666
51900,4.249,4.23,4.2666
52000,4.2491,4.23,4.267
52100,4.2492,4.23,4.2668
52200,4.2492,4.23,4.2667
52300,4.2492,4.2298,4.2668
52400,4.2492,4.229,4.2675
52500,4.2492,4.2294,4.2671
52600,4.2493,4.2298,4.267
52700,4.2494,4.2298,4.2668
52800,4.2495,4.2299,4.2672
52900,4.2495,4.2303,4.267
53000,4.2495,4.2301,4.2666
53100,4.2494,4.2296,4.2666
53200,4.2495,4.2295,4.2667
53300,4.2495,4.2299,4.2666
53400,4.2495,4.2296,4.2666
53500,4.2495,4.23,4.2667
53600,4.2495,4.2297,4.2669
53700,4.2496,4.2298,4.2668
53800,4.2496,4.2302,4.2669
53900,4.2496,4.2297,4.2669
54000,4.2496,4.2302,4.2671
54100,4.2497,4.2301,4.2672
54200,4.2497,4.2305,4.267
54300,4.2497,4.2305,4.2672
54400,4.2498,4.2304,4.2677
54500,4.2498,4.2308,4.2676
54600,4.2498,4.231,4.2673
54700,4.2498,4.2308,4.2676
54800,4.2498,4.2314,4.2675
54900,4.2499,4.2319,4.2671
55000,4.2499,4.2323,4.2671
55100,4.2499,4.2324,4.2674
55200,4.2499,4.2324,4.2672
55300,4.2499,4.2325,4.2668
55400,4.25,4.233,4.267
55500,4.2501,4.2332,4.2667
55600,4.25,4.2331,4.2672
55700,4.2501,4.2327,4.2678
55800,4.2501,4.2326,4.2679
55900,4.2501,4.2326,4.2682
56000,4.2501,4.233,4.268
56100,4.2502,4.2335,4.268
56200,4.2502,4.2332,4.2677
56300,4.2503,4.233,4.2681
56400,4.2504,4.2332,4.2683
56500,4.2504,4.2337,4.2679
56600,4.2503,4.2334,4.2679
56700,4.2504,4.2336,4.2685
56800,4.2504,4.2336,4.2687
56900,4.2504,4.2336,4.2684
57000,4.2503,4.2332,4.2691
57100,4.2504,4.233,4.269
57200,4.2504,4.2326,4.2688
57300,4.2504,4.2326,4.2694
57400,4.2504,4.2325,4.2689
57500,4.2504,4.2325,4.2689
57600,4.2504,4.2325,4.2684
57700,4.2505,4.2326,4.2686
57800,4.2504,4.2329,4.2689
57900,4.2504,4.2333,4.269
58000,4.2504,4.2331,4.2694
58100,4.2504,4.2327,4.2692
58200,4.2505,4.2326,4.2691
58300,4.2505,4.233,4.2687
58400,4.2505,4.2331,4.2694
58500,4.2505,4.2329,4.2691
58600,4.2506,4.2329,4.269
58700,4.2506,4.2329,4.2693
58800,4.2506,4.2334,4.2686
58900,4.2506,4.2333,4.2686
59000,4.2507,4.2336,4.2685
59100,4.2507,4.2325,4.2683
59200,4.2507,4.2329,4.2686
59300,4.2508,4.2328,4.2678
59400,4.2508,4.2328,4.2675
59500,4.2508,4.2331,4.2672
59600,4.2508,4.2333,4.2675
59700,4.2508,4.2334,4.267
59800,4.2508,4.2337,4.2664
59900,4.2508,4.2335,4.2663
60000,4.2508,4.2336,4.2662
60100,4.2508,4.2336,4.2659
60200,4.2508,4.2335,4.2657
60300,4.2508,4.2335,4.2656
60400,4.2509,4.234,4.2655
60500,4.251,4.2347,4.2652
60600,4.251,4.2346,4.2652
60700,4.251,4.2342,4.2653
60800,4.251,4.2341,4.2657
60900,4.2511,4.234,4.2663
61000,4.2511,4.2344,4.2659
61100,4.2511,4.2348,4.2661
61200,4.2512,4.2349,4.2661
61300,4.2511,4.2356,4.266
61400,4.2511,4.2356,4.266
61500,4.2512,4.2354,4.2654
61600,4.2512,4.2355,4.266
61700,4.2513,4.2354,4.2658
61800,4.2513,4.2357,4.266
61900,4.2514,4.2352,4.2664
62000,4.2514,4.2346,4.2663
62100,4.2514,4.2347,4.2656
62200,4.2513,4.235,4.2659
62300,4.2514,4.2355,4.266
62400,4.2515,4.2355,4.266
62500,4.2515,4.2353,4.2658
62600,4.2515,4.2355,4.2661
62700,4.2515,4.2357,4.2659
62800,4.2516,4.2358,4.2657
62900,4.2516,4.236,4.2658
63000,4.2517,4.2361,4.266
63100,4.2517,4.2365,4.2663
63200,4.2518,4.2363,4.266
63300,4.2518,4.2366,4.2654
63400,4.2519,4.2367,4.2653
63500,4.2519,4.2368,4.265
63600,4.2519,4.2364,4.2657
63700,4.2519,4.2366,4.2654
63800,4.252,4.2368,4.2652
63900,4.252,4.2369,4.2656
64000,4.252,4.2372,4.2655
64100,4.252,4.2373,4.2653
64200,4.252,4.2375,4.2653
64300,4.2521,4.2375,4.2654
64400,4.2521,4.2374,4.265
64500,4.2522,4.2378,4.2649
64600,4.2522,4.2378,4.2649
64700,4.2522,4.238,4.2647
64800,4.2522,4.2377,4.2646
64900,4.2522,4.2381,4.2646
65000,4.2522,4.2383,4.2647
65100,4.2522,4.2377,4.2649
65200,4.2522,4.2381,4.2647
65300,4.2522,4.2379,4.2649
65400,4.2523,4.2381,4.2645
65500,4.2523,4.2381,4.265
65600,4.2523,4.2378,4.2654
65700,4.2523,4.2377,4.2654
65800,4.2524,4.2375,4.265
65900,4.2524,4.2377,4.2649
66000,4.2523,4.2376,4.2648
66100,4.2523,4.2378,4.2652
66200,4.2523,4.2376,4.2648
66300,4.2523,4.2375,4.2646
66400,4.2523,4.2374,4.2652
66500,4.2522,4.237,4.265
66600,4.2522,4.2366,4.2649
66700,4.2522,4.2368,4.2652
66800,4.2522,4.2369,4.2657
66900,4.2521,4.2367,4.2658
67000,4.2521,4.2365,4.266
67100,4.2522,4.2365,4.2662
67200,4.2522,4.2367,4.2663
67300,4.2523,4.237,4.2661
67400,4.2524,4.237,4.2663
67500,4.2524,4.2376,4.2664
67600,4.2525,4.2383,4.2663
67700,4.2524,4.238,4.2657
67800,4.2524,4.2377,4.2655
67900,4.2524,4.2379,4.2652
68000,4.2524,4.2381,4.2653
68100,4.2524,4.2385,4.2652
68200,4.2525,4.2385,4.2653
68300,4.2524,4.2383,4.2652
68400,4.2524,4.2383,4.2654
68500,4.2524,4.238,4.2655
68600,4.2525,4.2383,4.2656
68700,4.2525,4.2383,4.2657
68800,4.2525,4.2385,4.2652
68900,4.2526,4.2384,4.265
69000,4.2526,4.2386,4.2654
69100,4.2527,4.2386,4.2655
69200,4.2527,4.2388,4.2657
69300,4.2528,4.2383,4.2661
69400,4.2528,4.2388,4.2662
69500,4.2529,4.2392,4.2663
69600,4.2529,4.2399,4.266
69700,4.2529,4.2399,4.2657
69800,4.2528,4.2401,4.2657
69900,4.2528,4.2396,4.2654
70000,4.2528,4.2397,4.2653
70100,4.2528,4.24,4.2654
70200,4.2529,4.2406,4.2653
70300,4.2529,4.2404,4.2656
70400,4.253,4.2402,4.2659
70500,4.253,4.2406,4.2657
70600,4.253,4.2405,4.2658
70700,4.2531,4.2409,4.2658
70800,4.2531,4.2405,4.2658
70900,4.2531,4.2406,4.2661
71000,4.2531,4.2405,4.266
71100,4.2531,4.2407,4.266
71200,4.2531,4.2406,4.266
71300,4.2531,4.2409,4.2659
71400,4.2531,4.2409,4.2657
71500,4.2531,4.2409,4.2656
71600,4.2532,4.2409,4.2659
71700,4.2532,4.2415,4.2656
71800,4.2532,4.2412,4.2658
71900,4.2532,4.2414,4.2658
72000,4.2533,4.2412,4.2652
72100,4.2532,4.2406,4.2655
72200,4.2532,4.2404,4.2654
72300,4.2533,4.2408,4.2658
72400,4.2533,4.2405,4.2658
72500,4.2533,4.2405,4.2657
72600,4.2533,4.2404,4.2658
72700,4.2534,4.2406,4.2657
72800,4.2533,4.2403,4.2661
72900,4.2533,4.2407,4.2664
73000,4.2533,4.2408,4.2663
73100,4.2533,4.2406,4.2661
73200,4.2533,4.2405,4.2661
73300,4.2534,4.2406,4.2668
73400,4.2533,4.2406,4.2667
73500,4.2533,4.2405,4.2671
73600,4.2533,4.2404,4.2673
73700,4.2533,4.2404,4.2668
73800,4.2534,4.2402,4.2669
73900,4.2534,4.2403,4.2669
74000,4.2533,4.2407,4.2668
74100,4.2533,4.2401,4.2663
74200,4.2533,4.2398,4.2661
74300,4.2533,4.2397,4.2666
74400,4.2534,4.2399,4.2668
74500,4.2534,4.24,4.2666
74600,4.2534,4.2403,4.2669
74700,4.2535,4.2403,4.2673
74800,4.2535,4.2404,4.2669
74900,4.2535,4.2405,4.2668
75000,4.2535,4.2407,4.2669
75100,4.2535,4.2405,4.2668
75200,4.2535,4.2409,4.2672
75300,4.2535,4.2415,4.2673
75400,4.2535,4.2409,4.2673
75500,4.2535,4.2411,4.267
75600,4.2535,4.2406,4.2675
75700,4.2535,4.2403,4.2674
75800,4.2535,4.2405,4.2673
75900,4.2535,4.2408,4.267
76000,4.2536,4.2407,4.2674
76100,4.2536,4.2406,4.2676
76200,4.2536,4.2405,4.2674
76300,4.2535,4.2405,4.2675
76400,4.2535,4.2403,4.2674
76500,4.2535,4.2403,4.2682
76600,4.2535,4.2405,4.2679
76700,4.2536,4.2402,4.2676
76800,4.2536,4.2405,4.2679
76900,4.2536,4.2402,4.2684
77000,4.2536,4.2397,4.2684
77100,4.2537,4.2396,4.2688
77200,4.2537,4.2399,4.2688
77300,4.2539,4.24,4.2689
77400,4.2538,4.24,4.269
77500,4.2538,4.2399,4.269
77600,4.2539,4.2397,4.2685
77700,4.254,4.2402,4.2689
77800,4.254,4.2404,4.2689
77900,4.254,4.2406,4.2686
78000,4.254,4.2404,4.2682
78100,4.254,4.2405,4.2684
78200,4.254,4.2407,4.2681
78300,4.254,4.2406,4.2682
78400,4.254,4.2408,4.2682
78500,4.254,4.2406,4.2685
78600,4.254,4.241,4.2685
78700,4.254,4.2409,4.2683
78800,4.254,4.2408,4.2682
78900,4.254,4.2409,4.2682
