numsampled,0.97,lci,hci
24800,815.12,781,847
24900,816.68,783,848
25000,818.07,784,851
25100,819.32,784,852
25200,820.91,787,852
25300,822.09,789,852
25400,823.37,790,852
25500,824.7,791,856
25600,826.03,793,858
25700,827.33,793,858
25800,828.72,795,859
25900,830.31,796,860
26000,831.61,798,862
26100,832.98,798,864
26200,834.25,801,864
26300,835.44,801,865
26400,836.71,802,868
26500,838.07,802,870
26600,839.31,803,872
26700,840.59,804,874
26800,842,805,875
26900,843.34,806,876
27000,844.57,809,877
27100,846.04,810,879
27200,847.09,811,879
27300,848.51,812,881
27400,849.9,813,883
27500,851.06,814,883
27600,852.29,815,883
27700,853.86,817,886
27800,855.22,818,886
27900,856.22,819,889
28000,857.52,821,890
28100,858.89,824,891
28200,860.1,824,891
28300,861.35,827,892
28400,862.65,828,895
28500,863.95,830,896
28600,865.13,832,897
28700,866.15,833,897
28800,867.3,835,900
28900,868.66,836,900
29000,870.06,838,902
29100,871.2,839,902
29200,872.41,839,905
29300,873.65,841,906
29400,874.96,843,910
29500,876.06,844,912
29600,877.41,847,912
29700,878.67,848,915
29800,879.93,850,916
29900,881.04,850,917
30000,882.26,850,918
30100,883.64,852,918
30200,884.85,853,919
30300,886.11,853,922
30400,887.46,855,923
30500,888.55,855,926
30600,889.68,857,928
30700,890.82,859,928
30800,891.94,860,929
30900,893.2,861,932
31000,894.43,863,933
31100,895.7,865,933
31200,896.76,865,934
31300,898.11,865,935
31400,899.25,866,936
31500,900.5,868,940
31600,901.73,869,940
31700,902.81,869,941
31800,904.02,869,942
31900,905.17,871,945
32000,906.47,871,945
32100,907.5,874,946
32200,908.73,876,949
32300,909.89,879,951
32400,911.14,880,951
32500,912.31,880,952
32600,913.49,881,953
32700,914.58,884,955
32800,915.75,885,956
32900,917.05,885,956
33000,918.33,887,959
33100,919.44,888,961
33200,920.52,889,961
33300,921.65,889,963
33400,922.69,890,964
33500,923.92,890,965
33600,925,892,966
33700,926.19,893,966
33800,927.34,895,966
33900,928.39,895,967
34000,929.46,896,969
34100,930.51,899,970
34200,931.58,899,971
34300,932.86,900,971
34400,934.12,903,971
34500,935.34,904,972
34600,936.42,905,972
34700,937.64,907,972
34800,938.63,908,973
34900,939.71,908,976
35000,940.73,908,978
35100,941.81,909,979
35200,942.77,909,980
35300,943.89,911,981
35400,945.04,912,983
35500,946.05,913,984
35600,946.96,915,985
35700,948.11,915,987
35800,949.25,916,988
35900,950.47,917,989
36000,951.32,918,990
36100,952.52,919,991
36200,953.58,922,991
36300,954.52,922,993
36400,955.75,923,993
36500,956.88,926,994
36600,957.95,927,997
36700,959.15,928,999
36800,960.3,930,1000
36900,961.3,932,1000
37000,962.47,933,1001
37100,963.62,934,1002
37200,964.62,934,1002
37300,965.54,935,1003
37400,966.74,936,1003
37500,967.65,937,1005
37600,968.63,937,1005
37700,969.54,938,1006
37800,970.59,939,1007
37900,971.69,940,1008
38000,972.56,942,1008
38100,973.74,943,1010
38200,974.83,943,1011
38300,975.85,945,1012
38400,976.81,946,1014
38500,977.9,946,1015
38600,978.9,946,1015
38700,979.91,947,1016
38800,981.02,947,1017
38900,982.14,947,1018
39000,983.19,947,1018
39100,984.09,948,1020
39200,985.24,948,1020
39300,986.35,948,1021
39400,987.44,949,1024
39500,988.44,950,1024
39600,989.61,950,1027
39700,990.62,950,1028
39800,991.6,951,1028
39900,992.77,952,1030
40000,993.96,952,1030
40100,995.18,952,1033
40200,996.2,952,1035
40300,997.16,952,1035
40400,998.16,954,1036
40500,999.08,954,1036
40600,1000.16,957,1040
40700,1001.4,957,1041
40800,1002.25,957,1041
40900,1003.46,960,1042
41000,1004.33,961,1042
41100,1005.29,962,1042
41200,1006.24,963,1043
41300,1007.14,964,1044
41400,1008.2,967,1044
41500,1009.37,967,1045
41600,1010.32,967,1048
41700,1011.53,968,1049
41800,1012.44,970,1050
41900,1013.45,970,1050
42000,1014.36,971,1050
42100,1015.14,971,1053
42200,1016.19,972,1054
42300,1017.17,973,1054
42400,1018.19,973,1054
42500,1019.34,974,1056
42600,1020.34,975,1057
42700,1021.52,975,1057
42800,1022.58,975,1058
42900,1023.34,975,1059
43000,1024.36,976,1059
43100,1025.53,977,1059
43200,1026.61,979,1059
43300,1027.63,980,1060
43400,1028.49,980,1061
43500,1029.68,982,1062
43600,1030.58,982,1063
43700,1031.64,984,1064
43800,1032.48,986,1065
43900,1033.36,986,1067
44000,1034.25,986,1067
44100,1035.18,990,1070
44200,1036.08,991,1070
44300,1037.03,991,1072
44400,1037.95,992,1073
44500,1038.8,992,1074
44600,1039.74,994,1075
44700,1040.66,995,1076
44800,1041.69,996,1076
44900,1042.53,996,1078
45000,1043.43,999,1079
45100,1044.22,999,1080
45200,1045.12,999,1080
45300,1046.24,1000,1081
45400,1047.05,1004,1082
45500,1047.86,1006,1082
45600,1048.87,1007,1083
45700,1049.85,1007,1083
45800,1050.78,1009,1084
45900,1051.64,1009,1084
46000,1052.55,1009,1085
46100,1053.49,1013,1087
46200,1054.38,1015,1087
46300,1055.23,1018,1089
46400,1056.21,1021,1089
46500,1057,1024,1092
46600,1057.91,1025,1093
46700,1058.79,1026,1095
46800,1059.71,1027,1096
46900,1060.56,1028,1096
47000,1061.44,1028,1096
47100,1062.29,1030,1098
47200,1063.39,1030,1098
47300,1064.35,1031,1099
47400,1065.26,1032,1101
47500,1066.29,1032,1101
47600,1067.18,1032,1101
47700,1068.18,1033,1101
47800,1069.21,1035,1102
47900,1070.19,1035,1103
48000,1071.07,1035,1103
48100,1071.94,1036,1103
48200,1072.77,1037,1104
48300,1073.7,1037,1104
48400,1074.55,1037,1106
48500,1075.49,1037,1106
48600,1076.37,1037,1108
48700,1077.28,1037,1108
48800,1078.06,1040,1108
48900,1078.88,1040,1108
49000,1079.68,1043,1109
49100,1080.41,1045,1109
49200,1081.15,1046,1110
49300,1081.94,1047,1110
49400,1082.76,1048,1112
49500,1083.5,1048,1115
49600,1084.46,1050,1116
49700,1085.29,1050,1116
49800,1086.05,1051,1116
49900,1086.99,1051,1116
50000,1087.8,1051,1117
50100,1088.75,1051,1120
50200,1089.57,1052,1121
50300,1090.39,1053,1121
50400,1091.31,1055,1123
50500,1092.15,1055,1124
50600,1092.93,1055,1125
50700,1093.69,1056,1126
50800,1094.44,1056,1128
50900,1095.4,1059,1130
51000,1096.4,1059,1134
51100,1097.15,1059,1135
51200,1097.91,1061,1135
51300,1098.58,1062,1136
51400,1099.67,1063,1137
51500,1100.4,1063,1137
51600,1101.21,1065,1138
51700,1102.06,1066,1138
51800,1102.98,1067,1138
51900,1103.75,1069,1139
52000,1104.65,1069,1141
52100,1105.58,1069,1141
52200,1106.33,1069,1143
52300,1107.11,1069,1145
52400,1107.92,1070,1145
52500,1108.92,1072,1146
52600,1109.9,1075,1146
52700,1110.65,1076,1146
52800,1111.43,1076,1147
52900,1112.08,1077,1147
53000,1112.92,1077,1148
53100,1113.65,1078,1150
53200,1114.48,1078,1150
53300,1115.35,1080,1152
53400,1116.21,1080,1153
53500,1116.9,1083,1154
53600,1117.66,1084,1154
53700,1118.29,1084,1155
53800,1118.97,1084,1155
53900,1119.79,1086,1157
54000,1120.64,1086,1158
54100,1121.38,1086,1158
54200,1122.22,1089,1159
54300,1122.96,1089,1160
54400,1123.75,1089,1162
54500,1124.48,1090,1164
54600,1125.1,1090,1165
54700,1125.96,1091,1165
54800,1126.74,1091,1167
54900,1127.63,1091,1167
55000,1128.4,1091,1168
55100,1129.2,1091,1169
55200,1129.94,1091,1170
55300,1130.77,1091,1174
55400,1131.55,1091,1175
55500,1132.26,1091,1175
55600,1133.16,1093,1176
55700,1133.86,1094,1176
55800,1134.75,1095,1178
55900,1135.57,1096,1180
56000,1136.4,1098,1180
56100,1137.15,1099,1180
56200,1137.85,1099,1180
56300,1138.67,1099,1182
56400,1139.46,1100,1182
56500,1140.27,1101,1182
56600,1141.09,1101,1182
56700,1141.96,1102,1182
56800,1142.7,1102,1183
56900,1143.53,1104,1187
57000,1144.3,1105,1187
57100,1145.08,1107,1188
57200,1145.75,1108,1189
57300,1146.61,1108,1190
57400,1147.39,1109,1190
57500,1148.2,1111,1192
57600,1148.98,1111,1192
57700,1149.78,1114,1192
57800,1150.48,1115,1192
57900,1151.19,1115,1193
58000,1152.04,1116,1194
58100,1152.82,1117,1194
58200,1153.43,1117,1195
58300,1154.16,1119,1196
58400,1154.85,1119,1196
58500,1155.66,1119,1196
58600,1156.37,1119,1198
58700,1156.98,1119,1198
58800,1157.71,1119,1198
58900,1158.49,1119,1198
59000,1159.12,1120,1199
59100,1159.86,1121,1200
59200,1160.69,1122,1200
59300,1161.49,1123,1201
59400,1162.16,1125,1201
59500,1162.78,1125,1202
59600,1163.48,1126,1202
59700,1164.32,1126,1203
59800,1164.98,1126,1203
59900,1165.65,1126,1203
60000,1166.34,1129,1204
60100,1167.12,1130,1205
60200,1167.98,1130,1206
60300,1168.6,1131,1206
60400,1169.48,1133,1207
60500,1170.32,1133,1208
60600,1171.05,1133,1208
60700,1171.98,1135,1210
60800,1172.63,1136,1210
60900,1173.51,1136,1210
61000,1174.24,1137,1211
61100,1174.93,1138,1212
61200,1175.89,1138,1213
61300,1176.61,1138,1215
61400,1177.22,1139,1215
61500,1177.93,1141,1215
61600,1178.61,1141,1217
61700,1179.36,1141,1218
61800,1180.17,1141,1218
61900,1180.75,1141,1218
62000,1181.48,1142,1219
62100,1182.2,1143,1219
62200,1183.1,1143,1221
62300,1183.68,1145,1221
62400,1184.23,1145,1222
62500,1184.98,1146,1222
62600,1185.7,1146,1223
62700,1186.51,1146,1223
62800,1187.13,1148,1223
62900,1187.75,1148,1224
63000,1188.55,1148,1224
63100,1189.32,1150,1224
63200,1190.05,1152,1225
63300,1190.87,1153,1225
63400,1191.55,1155,1226
63500,1192.3,1156,1226
63600,1192.98,1157,1227
63700,1193.55,1157,1229
63800,1194.26,1158,1229
63900,1194.82,1158,1229
64000,1195.57,1159,1230
64100,1196.23,1159,1230
64200,1196.89,1160,1231
64300,1197.51,1160,1232
64400,1198.22,1160,1232
64500,1198.91,1160,1232
64600,1199.47,1162,1233
64700,1200.26,1163,1233
64800,1201.09,1163,1233
64900,1201.79,1163,1236
65000,1202.35,1164,1236
65100,1202.92,1164,1236
65200,1203.63,1166,1236
65300,1204.27,1166,1238
65400,1205.01,1169,1239
65500,1205.57,1170,1239
65600,1206.12,1170,1240
65700,1206.74,1170,1240
65800,1207.4,1170,1242
65900,1208.09,1170,1243
66000,1208.72,1171,1243
66100,1209.52,1172,1243
66200,1210.17,1174,1244
66300,1210.8,1175,1245
66400,1211.48,1176,1245
66500,1212.06,1176,1246
66600,1212.69,1176,1247
66700,1213.27,1177,1248
66800,1213.95,1178,1248
66900,1214.62,1178,1248
67000,1215.4,1178,1248
67100,1216.2,1178,1250
67200,1216.97,1180,1251
67300,1217.79,1183,1252
67400,1218.65,1183,1253
67500,1219.25,1184,1253
67600,1219.95,1185,1255
67700,1220.69,1186,1255
67800,1221.38,1186,1256
67900,1222.15,1186,1256
68000,1222.78,1186,1257
68100,1223.58,1186,1258
68200,1224.44,1186,1259
68300,1225.17,1186,1260
68400,1225.71,1186,1260
68500,1226.43,1186,1263
68600,1227.1,1186,1263
68700,1227.71,1187,1263
68800,1228.55,1188,1263
68900,1229.24,1188,1263
69000,1229.8,1188,1264
69100,1230.46,1188,1264
69200,1231.2,1188,1265
69300,1232.02,1191,1267
69400,1232.61,1192,1267
69500,1233.25,1192,1267
69600,1233.83,1192,1267
69700,1234.45,1193,1268
69800,1235.17,1194,1268
69900,1235.78,1194,1268
70000,1236.4,1195,1269
70100,1237.2,1197,1269
70200,1237.94,1198,1271
70300,1238.55,1198,1272
70400,1239.04,1198,1272
70500,1239.75,1199,1274
70600,1240.35,1199,1274
70700,1240.99,1199,1274
70800,1241.6,1202,1275
70900,1242.25,1202,1275
71000,1242.92,1204,1277
71100,1243.57,1204,1278
71200,1244.19,1204,1278
71300,1244.84,1204,1278
71400,1245.55,1204,1278
71500,1246.2,1205,1278
71600,1246.79,1205,1279
71700,1247.52,1208,1279
71800,1248.04,1209,1280
71900,1248.71,1211,1280
72000,1249.3,1211,1281
72100,1249.95,1211,1282
72200,1250.75,1212,1285
72300,1251.45,1213,1285
72400,1252.21,1213,1288
72500,1252.81,1213,1289
72600,1253.24,1213,1290
72700,1253.85,1216,1290
72800,1254.4,1217,1290
72900,1255.02,1218,1291
73000,1255.65,1218,1292
73100,1256.22,1218,1293
73200,1256.82,1218,1293
73300,1257.39,1218,1293
73400,1258.05,1218,1296
73500,1258.61,1218,1297
73600,1259.17,1218,1297
73700,1259.93,1219,1297
73800,1260.54,1219,1297
73900,1261.15,1221,1298
74000,1261.85,1221,1299
74100,1262.42,1221,1300
74200,1262.91,1222,1300
74300,1263.46,1222,1300
74400,1264.05,1222,1300
74500,1264.62,1225,1300
74600,1265.2,1225,1300
74700,1265.87,1226,1301
74800,1266.37,1227,1302
74900,1266.97,1229,1302
75000,1267.53,1229,1302
75100,1268.14,1230,1305
75200,1268.74,1230,1305
75300,1269.29,1230,1306
75400,1269.96,1232,1306
75500,1270.71,1232,1307
75600,1271.39,1232,1308
75700,1271.95,1233,1309
75800,1272.64,1234,1309
75900,1273.35,1235,1309
76000,1273.9,1235,1310
76100,1274.52,1235,1310
76200,1275.1,1236,1310
76300,1275.55,1236,1310
76400,1276.24,1237,1310
76500,1276.9,1238,1310
76600,1277.49,1239,1310
76700,1278.14,1240,1312
76800,1278.72,1242,1313
76900,1279.2,1243,1313
77000,1279.68,1243,1313
77100,1280.17,1243,1314
77200,1280.64,1243,1314
77300,1281.2,1243,1315
77400,1281.85,1245,1316
77500,1282.42,1245,1316
77600,1282.96,1246,1316
77700,1283.68,1246,1319
77800,1284.27,1247,1319
77900,1284.92,1248,1319
78000,1285.46,1248,1320
78100,1286.14,1249,1321
78200,1286.61,1249,1321
78300,1287.02,1250,1321
78400,1287.7,1253,1322
78500,1288.26,1253,1322
78600,1288.81,1253,1322
78700,1289.39,1253,1323
78800,1289.98,1253,1323
78900,1290.67,1253,1324
79000,1291.22,1254,1325
79100,1291.94,1254,1325
79200,1292.6,1255,1325
79300,1293.11,1255,1326
79400,1293.79,1255,1328
79500,1294.29,1255,1328
79600,1294.84,1257,1328
79700,1295.47,1257,1328
79800,1296.12,1259,1331
79900,1296.92,1259,1332
80000,1297.48,1260,1332
80100,1298.03,1260,1334
80200,1298.61,1262,1334
80300,1299.12,1264,1334
80400,1299.66,1264,1334
80500,1300.38,1265,1334
80600,1300.85,1267,1334
80700,1301.38,1268,1335
80800,1301.86,1268,1335
80900,1302.35,1269,1336
81000,1303.06,1269,1337
81100,1303.67,1269,1338
81200,1304.36,1269,1338
81300,1304.93,1269,1341
81400,1305.7,1270,1342
81500,1306.32,1271,1342
81600,1306.97,1272,1343
81700,1307.64,1273,1345
81800,1308.28,1273,1345
81900,1308.77,1273,1345
82000,1309.31,1273,1347
82100,1309.85,1273,1348
82200,1310.37,1273,1348
82300,1310.89,1274,1348
82400,1311.41,1274,1348
82500,1311.94,1274,1348
82600,1312.47,1275,1348
82700,1312.88,1276,1349
82800,1313.33,1277,1349
82900,1313.89,1277,1349
83000,1314.53,1278,1349
83100,1315.17,1279,1349
83200,1315.65,1279,1349
83300,1316.22,1280,1350
83400,1316.88,1281,1350
83500,1317.37,1281,1351
83600,1317.92,1281,1351
83700,1318.53,1282,1351
83800,1319.04,1283,1352
83900,1319.68,1283,1352
84000,1320.29,1284,1353
84100,1320.91,1284,1353
84200,1321.36,1284,1354
84300,1321.76,1284,1354
84400,1322.36,1284,1354
84500,1323.03,1286,1356
84600,1323.68,1286,1357
84700,1324.15,1287,1358
84800,1324.65,1287,1359
84900,1325.14,1288,1359
85000,1325.73,1288,1360
85100,1326.23,1288,1360
85200,1326.84,1288,1361
85300,1327.42,1289,1362
85400,1328.06,1289,1363
85500,1328.52,1290,1363
85600,1329.03,1290,1363
85700,1329.7,1292,1363
85800,1330.33,1293,1365
85900,1330.91,1293,1365
86000,1331.42,1293,1366
86100,1332,1293,1367
86200,1332.63,1296,1367
86300,1333.27,1297,1367
86400,1333.89,1297,1367
86500,1334.32,1297,1368
86600,1334.92,1298,1368
86700,1335.45,1298,1368
86800,1336.03,1299,1368
86900,1336.69,1299,1368
87000,1337.21,1300,1370
87100,1337.76,1302,1370
87200,1338.33,1304,1371
87300,1338.86,1305,1374
87400,1339.38,1307,1376
87500,1339.94,1307,1377
87600,1340.49,1308,1378
87700,1341.11,1308,1379
87800,1341.57,1309,1381
87900,1342.15,1310,1381
88000,1342.63,1310,1382
88100,1343.15,1311,1382
88200,1343.67,1312,1382
88300,1344.22,1313,1382
88400,1344.63,1313,1382
88500,1345.13,1314,1382
88600,1345.71,1314,1384
88700,1346.2,1314,1384
88800,1346.69,1315,1384
88900,1347.37,1317,1385
89000,1347.89,1317,1385
89100,1348.49,1317,1385
89200,1349.06,1318,1385
89300,1349.53,1318,1385
89400,1350.06,1318,1385
89500,1350.59,1318,1385
89600,1351.19,1319,1386
89700,1351.79,1321,1387
89800,1352.32,1321,1387
89900,1352.82,1321,1387
90000,1353.3,1322,1388
90100,1354,1323,1388
90200,1354.55,1324,1388
90300,1355.04,1324,1388
90400,1355.47,1324,1388
90500,1356.04,1324,1391
90600,1356.59,1324,1392
90700,1357.12,1325,1393
90800,1357.73,1326,1395
90900,1358.16,1326,1395
91000,1358.73,1326,1397
91100,1359.29,1326,1397
91200,1359.76,1328,1397
91300,1360.11,1328,1397
91400,1360.61,1328,1398
91500,1361.14,1328,1398
91600,1361.62,1328,1398
91700,1362.1,1328,1398
91800,1362.63,1329,1398
91900,1362.96,1330,1398
92000,1363.57,1330,1399
92100,1363.91,1331,1399
92200,1364.44,1332,1399
92300,1364.91,1332,1399
92400,1365.36,1332,1400
92500,1365.81,1334,1402
92600,1366.33,1334,1402
92700,1366.91,1335,1403
92800,1367.49,1336,1404
92900,1368.17,1337,1405
93000,1368.77,1337,1406
93100,1369.31,1337,1406
93200,1369.75,1338,1406
93300,1370.29,1339,1407
93400,1370.86,1339,1409
93500,1371.36,1339,1409
93600,1371.82,1340,1409
93700,1372.32,1340,1410
93800,1372.85,1341,1412
93900,1373.46,1341,1412
94000,1373.98,1341,1412
94100,1374.41,1341,1413
94200,1374.92,1342,1413
94300,1375.41,1342,1413
94400,1375.98,1342,1414
94500,1376.58,1343,1414
94600,1377.1,1344,1414
94700,1377.59,1345,1414
94800,1378.15,1345,1414
94900,1378.7,1346,1414
95000,1379.12,1347,1414
95100,1379.67,1347,1414
95200,1380.25,1349,1417
95300,1380.8,1349,1417
95400,1381.33,1350,1417
95500,1381.9,1350,1418
95600,1382.36,1351,1419
95700,1382.92,1351,1421
95800,1383.42,1352,1423
95900,1383.91,1352,1423
96000,1384.55,1353,1423
96100,1384.97,1354,1423
96200,1385.55,1355,1424
96300,1386.12,1355,1425
96400,1386.59,1356,1426
96500,1387.2,1357,1427
96600,1387.7,1357,1427
96700,1388.2,1357,1428
96800,1388.68,1358,1428
96900,1389.36,1358,1429
97000,1389.87,1359,1432
97100,1390.28,1359,1433
97200,1390.88,1359,1435
97300,1391.26,1359,1435
97400,1391.84,1360,1435
97500,1392.43,1361,1435
97600,1392.84,1362,1435
97700,1393.29,1362,1435
97800,1393.81,1362,1435
97900,1394.15,1363,1435
98000,1394.74,1363,1435
98100,1395.15,1364,1435
98200,1395.63,1365,1435
98300,1396.13,1365,1435
98400,1396.68,1367,1436
98500,1397.11,1367,1436
98600,1397.68,1367,1437
98700,1398.19,1367,1438
98800,1398.76,1367,1439
98900,1399.2,1367,1440
99000,1399.72,1367,1441
99100,1400.25,1368,1443
99200,1400.74,1369,1443
99300,1401.22,1369,1443
99400,1401.64,1369,1443
99500,1402.14,1370,1445
99600,1402.6,1371,1446
99700,1403.22,1371,1446
99800,1403.62,1371,1446
99900,1404.19,1372,1447
100000,1404.76,1373,1448
100100,1405.38,1374,1448
100200,1405.84,1376,1448
100300,1406.36,1376,1448
100400,1406.75,1376,1448
100500,1407.26,1376,1448
100600,1407.72,1376,1448
100700,1408.26,1377,1449
100800,1408.74,1377,1449
100900,1409.26,1379,1449
101000,1409.72,1379,1450
101100,1410.26,1380,1450
101200,1410.79,1380,1450
101300,1411.34,1381,1450
101400,1411.82,1382,1450
101500,1412.39,1382,1452
101600,1412.94,1383,1452
101700,1413.47,1383,1452
101800,1413.96,1383,1452
101900,1414.36,1384,1452
102000,1414.84,1385,1452
102100,1415.43,1385,1453
102200,1415.82,1386,1454
102300,1416.2,1386,1454
102400,1416.74,1387,1454
102500,1417.39,1388,1456
102600,1417.93,1388,1457
102700,1418.39,1389,1457
102800,1418.82,1390,1457
102900,1419.35,1390,1458
103000,1419.93,1390,1458
103100,1420.34,1390,1459
103200,1420.83,1391,1459
103300,1421.31,1391,1459
103400,1421.81,1392,1459
103500,1422.17,1392,1459
103600,1422.63,1393,1460
103700,1423.14,1393,1460
103800,1423.54,1394,1460
103900,1424.13,1394,1462
104000,1424.64,1394,1462
104100,1425.15,1395,1462
104200,1425.56,1396,1462
104300,1426.06,1396,1463
104400,1426.55,1396,1463
104500,1427,1396,1463
104600,1427.52,1397,1463
104700,1428,1397,1463
104800,1428.36,1397,1463
104900,1428.64,1398,1463
105000,1429.09,1399,1464
105100,1429.58,1399,1465
105200,1430.02,1399,1465
105300,1430.42,1399,1465
105400,1430.84,1400,1465
105500,1431.34,1400,1466
105600,1431.7,1400,1466
105700,1432.32,1400,1467
105800,1432.8,1401,1468
105900,1433.2,1401,1469
106000,1433.75,1403,1469
106100,1434.2,1404,1471
106200,1434.67,1404,1472
106300,1435.19,1404,1473
106400,1435.68,1405,1476
106500,1436.12,1405,1476
106600,1436.65,1405,1476
106700,1437.02,1405,1476
106800,1437.46,1406,1476
106900,1437.91,1406,1477
107000,1438.33,1409,1478
107100,1438.71,1409,1478
107200,1439.23,1409,1478
107300,1439.61,1410,1478
107400,1440.16,1410,1479
107500,1440.66,1410,1479
107600,1441.06,1412,1479
107700,1441.56,1412,1479
107800,1441.92,1412,1479
107900,1442.31,1412,1479
108000,1442.83,1413,1479
108100,1443.28,1414,1480
108200,1443.66,1415,1480
108300,1444.05,1415,1480
108400,1444.53,1417,1480
108500,1444.9,1417,1481
108600,1445.35,1417,1481
