numsampled,0.97,lci,hci
69700,1037.4,1005,1072
69800,1038.01,1005,1073
69900,1038.68,1008,1074
70000,1039.19,1008,1074
70100,1039.58,1008,1075
70200,1040.04,1008,1075
70300,1040.66,1008,1075
70400,1041.08,1008,1076
70500,1041.61,1008,1076
70600,1042.12,1008,1077
70700,1042.79,1008,1077
70800,1043.34,1009,1077
70900,1043.94,1010,1077
71000,1044.54,1013,1077
71100,1045.17,1015,1078
71200,1045.62,1015,1079
71300,1046.17,1015,1080
71400,1046.67,1015,1080
71500,1047.43,1015,1082
71600,1048.05,1015,1082
71700,1048.62,1015,1083
71800,1049.24,1015,1085
71900,1049.79,1016,1086
72000,1050.27,1016,1086
72100,1050.82,1016,1086
72200,1051.41,1016,1088
72300,1052,1016,1088
72400,1052.62,1018,1088
72500,1053.14,1018,1089
72600,1053.65,1020,1089
72700,1054.13,1020,1089
72800,1054.6,1020,1090
72900,1055.18,1021,1090
73000,1055.78,1021,1090
73100,1056.23,1022,1091
73200,1056.72,1022,1091
73300,1057.14,1022,1091
73400,1057.72,1022,1093
73500,1058.32,1022,1094
73600,1058.88,1022,1094
73700,1059.47,1022,1094
73800,1059.95,1023,1094
73900,1060.41,1023,1094
74000,1061.01,1024,1095
74100,1061.57,1025,1096
74200,1062.04,1025,1097
74300,1062.6,1025,1097
74400,1063.04,1026,1097
74500,1063.5,1026,1098
74600,1064.03,1026,1099
74700,1064.65,1026,1101
74800,1065.16,1026,1102
74900,1065.65,1027,1102
75000,1066.19,1028,1102
75100,1066.79,1028,1102
75200,1067.28,1028,1102
75300,1067.96,1028,1103
75400,1068.38,1028,1103
75500,1068.89,1029,1103
75600,1069.33,1030,1104
75700,1069.8,1030,1105
75800,1070.21,1030,1105
75900,1070.71,1031,1105
76000,1071.21,1031,1105
76100,1071.84,1031,1106
76200,1072.38,1032,1107
76300,1072.94,1032,1108
76400,1073.3,1032,1108
76500,1073.86,1035,1109
76600,1074.45,1035,1109
76700,1074.97,1035,1111
76800,1075.35,1035,1112
76900,1075.81,1035,1112
77000,1076.36,1035,1112
77100,1076.72,1037,1112
77200,1077.15,1037,1112
77300,1077.67,1038,1112
77400,1078.34,1038,1112
77500,1078.81,1038,1113
77600,1079.32,1040,1114
77700,1079.85,1040,1115
77800,1080.38,1041,1115
77900,1081.01,1042,1116
78000,1081.41,1043,1117
78100,1081.91,1043,1117
78200,1082.38,1043,1118
78300,1082.97,1044,1119
78400,1083.59,1044,1119
78500,1084.17,1044,1119
78600,1084.74,1045,1119
78700,1085.15,1046,1119
78800,1085.71,1047,1120
78900,1086.19,1047,1120
79000,1086.72,1047,1120
79100,1087.2,1048,1121
79200,1087.66,1048,1121
79300,1088.11,1048,1123
79400,1088.64,1048,1124
79500,1089.13,1049,1125
79600,1089.57,1049,1125
79700,1090.09,1049,1125
79800,1090.73,1049,1126
79900,1091.29,1051,1127
80000,1091.8,1052,1128
80100,1092.27,1052,1128
80200,1092.75,1053,1129
80300,1093.22,1054,1129
80400,1093.88,1054,1130
80500,1094.38,1054,1131
80600,1094.74,1054,1131
80700,1095.2,1054,1132
80800,1095.8,1054,1132
80900,1096.17,1055,1133
81000,1096.75,1055,1135
81100,1097.3,1056,1137
81200,1097.79,1056,1138
81300,1098.39,1057,1139
81400,1098.83,1057,1140
81500,1099.46,1057,1140
81600,1099.94,1057,1141
81700,1100.52,1057,1141
81800,1101.04,1058,1141
81900,1101.48,1059,1142
82000,1101.82,1059,1142
82100,1102.36,1060,1142
82200,1102.85,1060,1143
82300,1103.27,1060,1145
82400,1103.68,1061,1145
82500,1104.35,1063,1145
82600,1104.85,1064,1145
82700,1105.31,1065,1145
82800,1105.68,1065,1145
82900,1106.25,1066,1146
83000,1106.74,1068,1147
83100,1107.23,1069,1147
83200,1107.66,1070,1148
83300,1108.15,1070,1149
83400,1108.62,1070,1149
83500,1109.09,1070,1149
83600,1109.62,1070,1149
83700,1110.17,1071,1151
83800,1110.72,1071,1151
83900,1111.12,1071,1151
84000,1111.69,1072,1152
84100,1112.12,1072,1154
84200,1112.63,1072,1154
84300,1113.12,1073,1154
84400,1113.5,1074,1155
84500,1113.92,1075,1156
84600,1114.46,1077,1156
84700,1115,1077,1156
84800,1115.39,1077,1156
84900,1116.02,1078,1156
85000,1116.32,1078,1157
85100,1116.88,1078,1158
85200,1117.39,1079,1158
85300,1117.89,1079,1159
85400,1118.36,1079,1159
85500,1118.8,1079,1160
85600,1119.38,1080,1160
85700,1119.73,1080,1160
85800,1120.29,1081,1160
85900,1120.88,1081,1160
86000,1121.41,1081,1161
86100,1121.81,1081,1162
86200,1122.3,1081,1162
86300,1122.76,1081,1163
86400,1123.35,1083,1164
86500,1123.82,1083,1166
86600,1124.37,1084,1166
86700,1124.88,1084,1166
86800,1125.37,1085,1166
86900,1125.91,1085,1166
87000,1126.42,1085,1167
87100,1126.86,1085,1168
87200,1127.43,1085,1168
87300,1128.03,1087,1168
87400,1128.45,1087,1168
87500,1128.98,1090,1168
87600,1129.44,1090,1168
87700,1129.93,1091,1168
87800,1130.41,1092,1168
87900,1130.79,1092,1169
88000,1131.33,1093,1169
88100,1131.84,1094,1169
88200,1132.27,1095,1171
88300,1132.68,1095,1171
88400,1132.97,1096,1171
88500,1133.47,1097,1171
88600,1133.94,1097,1172
88700,1134.39,1099,1172
88800,1135.02,1100,1174
88900,1135.54,1101,1174
89000,1135.95,1101,1174
89100,1136.47,1101,1175
89200,1136.87,1101,1176
89300,1137.29,1101,1176
89400,1137.68,1104,1176
89500,1138.13,1104,1176
89600,1138.63,1105,1177
89700,1139,1105,1177
89800,1139.48,1106,1177
89900,1139.83,1107,1179
90000,1140.22,1107,1179
90100,1140.69,1107,1180
90200,1141.14,1108,1180
90300,1141.57,1108,1180
90400,1142.09,1109,1180
90500,1142.57,1109,1180
90600,1143.05,1110,1180
90700,1143.61,1110,1181
90800,1144.03,1110,1182
90900,1144.59,1112,1183
91000,1145.08,1112,1183
91100,1145.58,1113,1183
91200,1146.04,1114,1184
91300,1146.54,1114,1184
91400,1147.05,1114,1184
91500,1147.63,1114,1186
91600,1148.05,1114,1187
91700,1148.53,1117,1187
91800,1149.01,1117,1188
91900,1149.41,1117,1188
92000,1149.96,1118,1188
92100,1150.48,1118,1188
92200,1150.93,1118,1188
92300,1151.54,1119,1188
92400,1152,1119,1188
92500,1152.38,1120,1189
92600,1152.91,1121,1190
92700,1153.36,1121,1191
92800,1153.77,1121,1191
92900,1154.16,1121,1191
93000,1154.7,1121,1191
93100,1155.1,1121,1191
93200,1155.54,1122,1192
93300,1156.03,1122,1192
93400,1156.35,1122,1192
93500,1156.82,1122,1192
93600,1157.2,1122,1192
93700,1157.71,1122,1193
93800,1158.11,1122,1193
93900,1158.6,1123,1193
94000,1159.16,1123,1193
94100,1159.57,1124,1193
94200,1160.03,1125,1193
94300,1160.49,1127,1194
94400,1160.96,1128,1195
94500,1161.43,1129,1196
94600,1161.79,1129,1196
94700,1162.37,1129,1196
94800,1162.86,1130,1196
94900,1163.3,1131,1196
95000,1163.78,1131,1197
95100,1164.34,1132,1197
95200,1164.76,1132,1197
95300,1165.19,1132,1197
95400,1165.62,1132,1197
95500,1165.98,1133,1198
95600,1166.42,1133,1199
95700,1166.93,1133,1199
95800,1167.45,1133,1199
95900,1167.9,1133,1200
96000,1168.5,1134,1200
96100,1168.88,1134,1201
96200,1169.29,1135,1202
96300,1169.7,1135,1203
96400,1170.14,1135,1203
96500,1170.58,1135,1203
96600,1171.05,1135,1203
96700,1171.46,1135,1205
96800,1171.9,1136,1205
96900,1172.29,1136,1205
97000,1172.71,1136,1205
97100,1173.24,1137,1207
97200,1173.64,1138,1207
97300,1174.06,1138,1207
97400,1174.43,1139,1207
97500,1174.9,1139,1208
97600,1175.35,1140,1209
97700,1175.92,1140,1209
97800,1176.43,1141,1209
97900,1176.86,1142,1210
98000,1177.29,1142,1210
98100,1177.63,1142,1210
98200,1178,1143,1211
98300,1178.48,1144,1211
98400,1178.94,1145,1211
98500,1179.33,1145,1212
98600,1179.77,1145,1212
98700,1180.19,1145,1212
98800,1180.65,1146,1212
98900,1181.21,1147,1212
99000,1181.67,1148,1213
99100,1182.13,1151,1213
99200,1182.61,1151,1213
99300,1183.01,1153,1213
99400,1183.46,1153,1214
99500,1183.85,1155,1214
99600,1184.32,1156,1214
99700,1184.84,1156,1215
99800,1185.23,1156,1215
99900,1185.84,1156,1216
100000,1186.22,1157,1218
100100,1186.74,1157,1218
100200,1187.23,1157,1218
100300,1187.59,1157,1218
100400,1187.95,1157,1219
100500,1188.29,1157,1219
100600,1188.74,1157,1219
100700,1189.29,1157,1219
100800,1189.67,1157,1219
100900,1190.18,1157,1221
101000,1190.63,1157,1221
101100,1190.98,1159,1221
101200,1191.43,1160,1224
101300,1191.82,1160,1224
101400,1192.27,1160,1224
101500,1192.72,1161,1226
101600,1193.14,1161,1227
101700,1193.49,1162,1228
101800,1193.82,1163,1228
101900,1194.34,1163,1229
102000,1194.78,1163,1230
102100,1195.16,1165,1231
102200,1195.49,1166,1232
102300,1195.93,1166,1232
102400,1196.4,1167,1232
102500,1196.86,1169,1233
102600,1197.34,1169,1233
102700,1197.77,1169,1233
102800,1198.23,1169,1233
102900,1198.65,1170,1233
103000,1199.05,1170,1234
103100,1199.37,1170,1234
103200,1199.75,1170,1235
103300,1200.24,1172,1236
103400,1200.64,1173,1236
103500,1201.11,1173,1236
103600,1201.37,1173,1237
103700,1201.8,1173,1238
103800,1202.13,1173,1238
103900,1202.47,1173,1238
104000,1202.79,1173,1238
104100,1203.25,1173,1238
104200,1203.59,1173,1238
104300,1204.07,1173,1239
104400,1204.57,1174,1239
104500,1204.98,1174,1241
104600,1205.37,1175,1241
104700,1205.7,1176,1242
104800,1206.12,1176,1244
104900,1206.62,1176,1245
105000,1207.08,1177,1246
105100,1207.61,1177,1246
105200,1208.1,1177,1246
105300,1208.47,1179,1247
105400,1208.89,1179,1247
105500,1209.24,1180,1247
105600,1209.79,1180,1247
105700,1210.25,1181,1247
105800,1210.7,1182,1248
105900,1211.16,1183,1248
106000,1211.51,1184,1248
106100,1211.95,1185,1248
106200,1212.27,1185,1248
106300,1212.67,1185,1248
106400,1213.24,1186,1248
106500,1213.65,1186,1248
106600,1213.99,1186,1250
106700,1214.48,1187,1251
106800,1214.88,1187,1251
106900,1215.35,1187,1254
107000,1215.88,1187,1254
107100,1216.24,1187,1254
107200,1216.46,1187,1254
107300,1216.87,1187,1255
107400,1217.27,1188,1255
107500,1217.72,1188,1255
107600,1218.13,1188,1255
107700,1218.67,1189,1255
107800,1219.17,1189,1256
107900,1219.56,1190,1256
108000,1220.02,1191,1256
108100,1220.38,1191,1256
108200,1220.76,1191,1256
108300,1221.26,1191,1256
108400,1221.61,1191,1256
108500,1222.06,1193,1256
108600,1222.55,1193,1256
108700,1223.04,1194,1257
108800,1223.44,1194,1257
108900,1223.84,1194,1257
109000,1224.27,1194,1258
109100,1224.81,1195,1258
109200,1225.17,1196,1258
109300,1225.56,1196,1258
109400,1225.94,1197,1258
109500,1226.36,1198,1260
109600,1226.82,1198,1261
109700,1227.21,1199,1261
109800,1227.64,1201,1262
109900,1228,1201,1262
110000,1228.33,1201,1263
110100,1228.62,1201,1263
110200,1228.97,1201,1263
110300,1229.31,1201,1263
110400,1229.76,1201,1266
110500,1230.24,1202,1266
110600,1230.59,1202,1266
110700,1231.06,1202,1266
110800,1231.43,1202,1267
110900,1231.71,1203,1267
111000,1232.14,1203,1267
111100,1232.55,1203,1267
111200,1232.75,1203,1267
111300,1233.18,1203,1269
111400,1233.63,1203,1271
111500,1234.13,1203,1272
111600,1234.52,1203,1272
111700,1234.82,1203,1272
111800,1235.17,1203,1273
111900,1235.45,1203,1273
112000,1235.83,1204,1273
112100,1236.12,1204,1273
112200,1236.5,1205,1273
112300,1236.94,1205,1274
112400,1237.34,1206,1275
112500,1237.7,1206,1276
112600,1238.05,1207,1276
112700,1238.36,1208,1276
112800,1238.73,1208,1277
112900,1238.99,1208,1277
113000,1239.36,1208,1277
113100,1239.71,1210,1278
113200,1240.1,1210,1278
113300,1240.45,1210,1278
113400,1240.78,1210,1278
113500,1241.18,1211,1278
