numsampled,0.97,lci,hci
5800,3.4214,3.3636,3.4867
5900,3.4217,3.3657,3.4881
6000,3.4232,3.3643,3.4899
6100,3.424,3.366,3.4914
6200,3.4251,3.3634,3.4918
6300,3.4266,3.3608,3.4935
6400,3.4273,3.3664,3.4973
6500,3.4277,3.3711,3.4938
6600,3.4282,3.3704,3.4898
6700,3.4291,3.3638,3.4887
6800,3.43,3.3642,3.4876
6900,3.4309,3.3652,3.4874
7000,3.4322,3.3715,3.4875
7100,3.4326,3.3741,3.4874
7200,3.4336,3.3713,3.4887
7300,3.4343,3.3802,3.4876
7400,3.4346,3.3792,3.4864
7500,3.4352,3.3744,3.488
7600,3.4355,3.3742,3.4866
7700,3.4365,3.3782,3.4925
7800,3.4366,3.379,3.4901
7900,3.4371,3.3792,3.4901
8000,3.4382,3.3816,3.489
8100,3.4388,3.3843,3.4949
8200,3.4393,3.3825,3.4966
8300,3.4402,3.3819,3.4944
8400,3.4402,3.3789,3.4962
8500,3.4411,3.3834,3.4945
8600,3.441,3.3819,3.4946
8700,3.4419,3.3839,3.4958
8800,3.4421,3.3865,3.4962
8900,3.4432,3.3831,3.4974
9000,3.4432,3.3866,3.4958
9100,3.4437,3.3893,3.4994
9200,3.4439,3.3924,3.4982
9300,3.4446,3.3908,3.4977
9400,3.4453,3.3923,3.5002
9500,3.4459,3.3924,3.4998
9600,3.4462,3.3928,3.5032
9700,3.4465,3.3908,3.5017
9800,3.447,3.3928,3.5032
9900,3.4474,3.3942,3.5048
10000,3.4477,3.3959,3.5048
10100,3.4488,3.3968,3.5058
10200,3.4486,3.3986,3.5047
10300,3.4488,3.3969,3.5051
10400,3.449,3.398,3.5045
10500,3.4493,3.3993,3.504
10600,3.4498,3.3979,3.505
10700,3.4501,3.3986,3.5029
10800,3.4507,3.3979,3.5041
10900,3.4512,3.3986,3.5048
11000,3.4515,3.399,3.5066
11100,3.4519,3.397,3.5068
11200,3.452,3.3995,3.5083
11300,3.4522,3.3951,3.5081
11400,3.4525,3.3953,3.5102
11500,3.4532,3.3975,3.5083
11600,3.4536,3.3957,3.5107
11700,3.4538,3.3955,3.5108
11800,3.4539,3.3952,3.5096
11900,3.4543,3.398,3.5081
12000,3.4543,3.3977,3.5059
12100,3.4545,3.3969,3.5082
12200,3.4549,3.398,3.5069
12300,3.4551,3.3977,3.5067
12400,3.4551,3.396,3.503
12500,3.4559,3.4007,3.5039
12600,3.4564,3.4002,3.5055
12700,3.4565,3.4001,3.5093
12800,3.4568,3.4057,3.5099
12900,3.4569,3.4089,3.5086
13000,3.4568,3.4076,3.5081
13100,3.457,3.4106,3.5084
13200,3.4574,3.4138,3.5107
13300,3.4576,3.4123,3.5094
13400,3.458,3.4153,3.5096
13500,3.4584,3.4141,3.5082
13600,3.4587,3.4137,3.5088
13700,3.4586,3.4131,3.5059
13800,3.4588,3.4131,3.5067
13900,3.4589,3.4146,3.5079
14000,3.4592,3.4166,3.5071
14100,3.4598,3.416,3.5062
14200,3.4598,3.4135,3.5073
14300,3.46,3.4155,3.5069
14400,3.4605,3.4171,3.5077
14500,3.461,3.4192,3.5069
14600,3.4612,3.4201,3.5065
14700,3.4613,3.421,3.5085
14800,3.4615,3.4208,3.5085
14900,3.4615,3.4191,3.5067
15000,3.4616,3.4181,3.5064
15100,3.462,3.4174,3.5082
15200,3.4622,3.4179,3.5059
15300,3.4625,3.4158,3.5063
15400,3.463,3.4164,3.5079
15500,3.4631,3.4144,3.5086
15600,3.4633,3.4143,3.509
15700,3.4635,3.415,3.5103
15800,3.4637,3.4151,3.5113
15900,3.464,3.415,3.5123
16000,3.4644,3.4162,3.5122
16100,3.4646,3.4151,3.5108
16200,3.4649,3.4191,3.5135
16300,3.4651,3.4181,3.5107
16400,3.4653,3.4201,3.5124
16500,3.4653,3.4184,3.5112
16600,3.4655,3.4193,3.511
16700,3.4658,3.4175,3.5121
16800,3.4661,3.4153,3.5126
16900,3.4664,3.4162,3.5131
17000,3.4667,3.4159,3.5144
17100,3.4669,3.4146,3.5119
17200,3.4671,3.4161,3.5145
17300,3.467,3.4157,3.5153
17400,3.4671,3.4175,3.5123
17500,3.4671,3.4196,3.5141
17600,3.4671,3.4194,3.5124
17700,3.4673,3.4206,3.5119
17800,3.4674,3.423,3.5132
17900,3.4675,3.4223,3.5109
18000,3.4675,3.4211,3.5105
18100,3.4677,3.4234,3.5102
18200,3.4677,3.4239,3.5107
18300,3.4678,3.4234,3.5119
18400,3.4678,3.4245,3.5107
18500,3.4676,3.4256,3.5087
18600,3.4676,3.424,3.5079
18700,3.4679,3.4253,3.5091
18800,3.468,3.4244,3.5097
18900,3.468,3.4246,3.5095
19000,3.4681,3.4228,3.5076
19100,3.4685,3.4234,3.5081
19200,3.4687,3.4251,3.5087
19300,3.4688,3.4254,3.5084
19400,3.4691,3.427,3.5083
19500,3.4694,3.4298,3.5088
19600,3.4695,3.4319,3.5085
19700,3.4695,3.4327,3.5079
19800,3.4699,3.4313,3.5065
19900,3.4702,3.4312,3.5074
20000,3.4703,3.4325,3.5085
20100,3.4706,3.4339,3.508
20200,3.4707,3.4334,3.5081
20300,3.471,3.4354,3.5079
20400,3.4712,3.4354,3.5081
20500,3.4712,3.4361,3.5079
20600,3.4714,3.4344,3.5068
20700,3.4716,3.4337,3.5075
20800,3.4719,3.433,3.5084
20900,3.4721,3.4351,3.5078
21000,3.4723,3.4346,3.5069
21100,3.4723,3.4344,3.5067
21200,3.4725,3.4373,3.5058
21300,3.4728,3.4373,3.5062
21400,3.4727,3.4375,3.5063
21500,3.4732,3.4356,3.5082
21600,3.4733,3.4364,3.5072
21700,3.4736,3.4352,3.5055
21800,3.4741,3.4366,3.5059
21900,3.4742,3.4352,3.5065
22000,3.4745,3.4372,3.5074
22100,3.4746,3.4376,3.5083
22200,3.4746,3.438,3.5066
22300,3.4748,3.439,3.5057
22400,3.475,3.4396,3.5058
22500,3.4752,3.4402,3.507
22600,3.4754,3.44,3.5079
22700,3.4755,3.4406,3.5068
22800,3.4756,3.4396,3.506
22900,3.4755,3.44,3.5068
23000,3.4757,3.4405,3.5066
23100,3.4758,3.441,3.506
23200,3.4759,3.4416,3.5067
23300,3.476,3.4406,3.5076
23400,3.4761,3.4404,3.5073
23500,3.4762,3.4412,3.509
23600,3.4762,3.4437,3.5082
23700,3.4764,3.4449,3.5083
23800,3.4765,3.4447,3.5083
23900,3.4765,3.4446,3.508
24000,3.4765,3.4436,3.5067
24100,3.4767,3.4445,3.5072
24200,3.4767,3.446,3.5081
24300,3.477,3.4451,3.5092
24400,3.477,3.4457,3.5093
24500,3.4771,3.4468,3.5081
24600,3.477,3.4472,3.5109
24700,3.4771,3.4477,3.5114
24800,3.477,3.4483,3.5117
24900,3.4773,3.4487,3.51
25000,3.4773,3.4469,3.5093
25100,3.4772,3.4464,3.509
25200,3.4774,3.4467,3.5101
25300,3.4774,3.4463,3.5102
25400,3.4775,3.4463,3.5093
25500,3.4775,3.4461,3.5104
25600,3.4775,3.4466,3.509
25700,3.4776,3.4469,3.5087
25800,3.4778,3.4457,3.5108
25900,3.4779,3.4452,3.5117
26000,3.4779,3.4449,3.5116
26100,3.4781,3.4461,3.5123
26200,3.4784,3.4484,3.5127
26300,3.4786,3.447,3.5142
26400,3.4788,3.4458,3.5123
26500,3.4789,3.446,3.5116
26600,3.4792,3.4483,3.512
26700,3.4793,3.4465,3.5108
26800,3.4794,3.4474,3.5114
26900,3.4794,3.4485,3.5109
27000,3.4795,3.4486,3.5119
27100,3.4796,3.4507,3.5121
27200,3.4796,3.4501,3.5121
27300,3.4798,3.4513,3.5133
27400,3.4799,3.4514,3.5136
27500,3.4799,3.4515,3.5139
27600,3.4797,3.451,3.5125
27700,3.4797,3.4503,3.5116
27800,3.4797,3.4499,3.5101
27900,3.4796,3.4505,3.5093
28000,3.4798,3.4497,3.5086
28100,3.4798,3.4495,3.5103
28200,3.4799,3.4508,3.5104
28300,3.4799,3.4512,3.5091
28400,3.4802,3.4509,3.5094
28500,3.4804,3.4503,3.5091
28600,3.4804,3.4505,3.509
28700,3.4806,3.4507,3.5087
28800,3.4809,3.4509,3.5081
28900,3.481,3.4516,3.5078
29000,3.4811,3.4528,3.5082
29100,3.4812,3.4532,3.5084
29200,3.4814,3.4517,3.5087
29300,3.4815,3.4506,3.5081
29400,3.4815,3.4524,3.5091
29500,3.4816,3.4511,3.5091
29600,3.4818,3.4503,3.5092
29700,3.4819,3.4512,3.5079
29800,3.482,3.4518,3.5084
29900,3.4822,3.4506,3.5082
30000,3.4824,3.45,3.5092
30100,3.4825,3.4505,3.5087
30200,3.4827,3.45,3.509
30300,3.4827,3.4509,3.5088
30400,3.4826,3.4501,3.5083
30500,3.4828,3.4502,3.5078
30600,3.4828,3.4501,3.5089
30700,3.4829,3.452,3.5075
30800,3.483,3.4532,3.5083
30900,3.4832,3.4542,3.5083
31000,3.4833,3.4539,3.5089
31100,3.4834,3.4539,3.5091
31200,3.4834,3.4544,3.5099
31300,3.4835,3.4555,3.5095
31400,3.4835,3.4563,3.5093
31500,3.4835,3.4566,3.5095
31600,3.4835,3.4577,3.51
31700,3.4835,3.4586,3.5103
31800,3.4836,3.4587,3.5101
31900,3.4836,3.4585,3.5114
32000,3.4836,3.4583,3.5121
32100,3.4839,3.4593,3.512
32200,3.4838,3.4591,3.5113
32300,3.484,3.4585,3.5116
32400,3.484,3.4585,3.51
32500,3.484,3.4572,3.5103
32600,3.4839,3.4562,3.51
32700,3.4841,3.4557,3.5095
32800,3.4842,3.4556,3.5096
32900,3.4841,3.4564,3.5086
33000,3.4843,3.4563,3.5095
33100,3.4841,3.4554,3.5091
33200,3.4842,3.4561,3.5095
33300,3.4842,3.4553,3.5087
33400,3.4843,3.4545,3.5104
33500,3.4844,3.4552,3.5108
33600,3.4845,3.4557,3.5125
33700,3.4846,3.4556,3.512
33800,3.4846,3.4565,3.5117
33900,3.4846,3.4567,3.5122
34000,3.4847,3.4563,3.5128
34100,3.4847,3.4557,3.5126
34200,3.4848,3.4567,3.5124
34300,3.4849,3.457,3.5134
34400,3.4848,3.4565,3.5121
34500,3.485,3.4574,3.5128
34600,3.485,3.4566,3.5136
34700,3.4849,3.4571,3.5133
34800,3.485,3.4563,3.5133
34900,3.4851,3.4573,3.5128
35000,3.4852,3.4577,3.5128
35100,3.4852,3.4583,3.5126
35200,3.4854,3.4571,3.5134
35300,3.4854,3.4564,3.5132
35400,3.4855,3.4578,3.5143
35500,3.4855,3.4577,3.5131
35600,3.4857,3.4576,3.5136
35700,3.4857,3.4589,3.5132
35800,3.4858,3.459,3.5131
35900,3.4859,3.4586,3.5129
36000,3.4858,3.4593,3.5117
36100,3.4859,3.459,3.513
36200,3.486,3.4577,3.5123
36300,3.486,3.458,3.5129
36400,3.4861,3.4582,3.5134
36500,3.4862,3.4585,3.5143
36600,3.4863,3.459,3.5141
36700,3.4864,3.4596,3.5151
36800,3.4864,3.4596,3.5145
36900,3.4865,3.46,3.5154
37000,3.4864,3.4594,3.5151
37100,3.4865,3.4595,3.5145
37200,3.4865,3.4595,3.5146
37300,3.4865,3.4596,3.5147
37400,3.4867,3.4582,3.5158
37500,3.4867,3.4579,3.5163
37600,3.4867,3.4573,3.5154
37700,3.4868,3.4582,3.5151
37800,3.4869,3.4571,3.5154
37900,3.487,3.4569,3.5147
38000,3.4871,3.4564,3.5152
38100,3.4871,3.457,3.5153
38200,3.4871,3.4573,3.5156
38300,3.4872,3.4579,3.5149
38400,3.4872,3.4585,3.5149
38500,3.4872,3.4588,3.5147
38600,3.4872,3.4594,3.5149
38700,3.4872,3.4591,3.5141
38800,3.4873,3.4585,3.5143
38900,3.4872,3.4585,3.5137
39000,3.4872,3.4594,3.5132
39100,3.4873,3.4594,3.5134
39200,3.4873,3.4599,3.5138
39300,3.4873,3.4599,3.5136
39400,3.4874,3.4595,3.5144
39500,3.4875,3.4595,3.5137
39600,3.4875,3.4599,3.5142
39700,3.4875,3.4598,3.5131
39800,3.4875,3.4597,3.5132
39900,3.4877,3.4593,3.5134
40000,3.4876,3.4599,3.5122
40100,3.4876,3.4602,3.5122
40200,3.4876,3.4604,3.512
40300,3.4877,3.4602,3.5111
40400,3.4877,3.4605,3.5104
40500,3.4876,3.4611,3.5102
40600,3.4876,3.4622,3.5117
40700,3.4877,3.4623,3.5112
40800,3.4877,3.4634,3.5111
40900,3.4876,3.4636,3.5119
41000,3.4876,3.4639,3.5116
41100,3.4876,3.4648,3.5122
41200,3.4876,3.4649,3.5124
41300,3.4876,3.464,3.5131
41400,3.4876,3.4629,3.5131
41500,3.4876,3.4634,3.513
41600,3.4877,3.4626,3.5127
41700,3.4878,3.4624,3.5134
41800,3.4877,3.4622,3.5151
41900,3.4877,3.4632,3.5145
42000,3.4878,3.4631,3.5157
42100,3.4877,3.4638,3.5154
42200,3.4877,3.4638,3.5147
42300,3.4878,3.463,3.5148
42400,3.4878,3.4642,3.513
42500,3.4877,3.463,3.5137
42600,3.4878,3.4625,3.5132
42700,3.4878,3.4623,3.5126
42800,3.4879,3.4621,3.5131
42900,3.4879,3.4628,3.5131
43000,3.488,3.4623,3.5136
43100,3.488,3.4608,3.5141
43200,3.4881,3.4614,3.5147
43300,3.4881,3.462,3.5146
43400,3.4882,3.4618,3.515
43500,3.4884,3.4615,3.5152
43600,3.4885,3.4608,3.5143
43700,3.4885,3.4615,3.5147
43800,3.4885,3.4623,3.5142
43900,3.4885,3.4628,3.5135
44000,3.4886,3.4637,3.514
44100,3.4887,3.4635,3.514
44200,3.4888,3.4644,3.5133
44300,3.4887,3.4638,3.5135
44400,3.4888,3.4649,3.5139
44500,3.4888,3.464,3.5138
44600,3.4888,3.4645,3.5143
44700,3.4888,3.4648,3.5148
44800,3.4888,3.4648,3.5151
44900,3.4888,3.4653,3.5153
45000,3.4888,3.4659,3.5153
45100,3.4888,3.4659,3.5154
45200,3.4888,3.4663,3.5161
45300,3.4888,3.466,3.515
45400,3.4888,3.4668,3.5147
45500,3.489,3.4669,3.5158
45600,3.489,3.4671,3.5158
45700,3.489,3.4669,3.5161
45800,3.489,3.4668,3.5156
45900,3.4891,3.4665,3.515
46000,3.4891,3.4671,3.5154
46100,3.4892,3.4672,3.515
46200,3.4892,3.467,3.5155
46300,3.4892,3.4668,3.5143
46400,3.4891,3.4667,3.5133
46500,3.4893,3.4664,3.5141
46600,3.4894,3.4668,3.5148
46700,3.4895,3.467,3.5142
46800,3.4895,3.4675,3.5132
46900,3.4894,3.4672,3.5136
47000,3.4895,3.4671,3.5134
47100,3.4896,3.4668,3.5138
47200,3.4896,3.467,3.5141
47300,3.4896,3.4673,3.5134
47400,3.4896,3.4676,3.5132
47500,3.4897,3.467,3.5132
47600,3.4897,3.4671,3.514
47700,3.4897,3.4675,3.5143
47800,3.4898,3.4673,3.5144
47900,3.4898,3.4678,3.5139
48000,3.4898,3.4682,3.5132
48100,3.4898,3.4684,3.5128
48200,3.4898,3.4681,3.512
48300,3.4898,3.468,3.5125
48400,3.4898,3.4678,3.512
48500,3.4898,3.4677,3.5129
48600,3.4899,3.4677,3.5126
48700,3.4898,3.4672,3.5124
48800,3.4899,3.4671,3.5133
48900,3.4899,3.4672,3.5137
49000,3.4899,3.4677,3.5138
49100,3.4899,3.4672,3.5131
49200,3.49,3.4675,3.5131
49300,3.49,3.468,3.5128
49400,3.49,3.4684,3.513
49500,3.4901,3.4685,3.5125
49600,3.4901,3.4686,3.5126
49700,3.4901,3.4686,3.5126
49800,3.4902,3.4691,3.5128
49900,3.4903,3.4688,3.5128
50000,3.4902,3.469,3.5133
50100,3.4903,3.4689,3.5123
50200,3.4904,3.4683,3.5121
50300,3.4904,3.4687,3.5121
50400,3.4904,3.468,3.5118
50500,3.4904,3.4688,3.5115
50600,3.4904,3.4683,3.5116
50700,3.4905,3.4675,3.5114
50800,3.4905,3.4674,3.5112
50900,3.4904,3.467,3.5113
51000,3.4904,3.4668,3.5111
51100,3.4905,3.4668,3.5117
51200,3.4905,3.4664,3.5122
51300,3.4906,3.4671,3.5119
51400,3.4907,3.4667,3.5121
51500,3.4907,3.4666,3.5123
51600,3.4906,3.4666,3.5126
51700,3.4906,3.4666,3.5133
51800,3.4907,3.4668,3.5136
51900,3.4907,3.4665,3.5138
52000,3.4907,3.4667,3.5133
52100,3.4908,3.4671,3.513
52200,3.4909,3.4671,3.5127
52300,3.491,3.4676,3.5132
52400,3.4911,3.4672,3.5135
52500,3.4911,3.4666,3.5135
52600,3.4911,3.4666,3.5137
52700,3.4911,3.4672,3.5133
52800,3.4911,3.4669,3.5141
52900,3.4911,3.4676,3.5138
53000,3.4911,3.468,3.5128
53100,3.4911,3.4683,3.5121
53200,3.4911,3.4689,3.5126
53300,3.4912,3.4684,3.5128
53400,3.4912,3.4688,3.512
53500,3.4913,3.469,3.5126
53600,3.4912,3.4687,3.5121
53700,3.4913,3.4688,3.5125
53800,3.4912,3.4688,3.5127
53900,3.4913,3.4686,3.5126
54000,3.4913,3.4688,3.5123
54100,3.4914,3.4684,3.5127
54200,3.4914,3.4682,3.513
54300,3.4914,3.4685,3.5129
54400,3.4914,3.4683,3.5127
54500,3.4915,3.4691,3.5124
54600,3.4915,3.4686,3.5126
54700,3.4914,3.4677,3.5126
54800,3.4915,3.4671,3.5127
54900,3.4914,3.4674,3.5128
55000,3.4914,3.4676,3.5129
55100,3.4914,3.4671,3.5125
55200,3.4914,3.4669,3.5124
55300,3.4914,3.467,3.5123
55400,3.4914,3.4668,3.5121
55500,3.4915,3.4678,3.5127
55600,3.4916,3.4681,3.512
55700,3.4916,3.4682,3.5125
55800,3.4916,3.4682,3.512
55900,3.4917,3.4679,3.5125
56000,3.4916,3.4682,3.5125
56100,3.4917,3.4683,3.5129
56200,3.4917,3.4683,3.5124
56300,3.4918,3.4681,3.5122
56400,3.4918,3.4682,3.5123
56500,3.4918,3.4677,3.5122
56600,3.4917,3.4678,3.5122
56700,3.4918,3.4677,3.512
56800,3.4919,3.4677,3.512
56900,3.4919,3.468,3.5117
57000,3.492,3.4674,3.5109
57100,3.4921,3.4675,3.5112
57200,3.4921,3.4678,3.5107
57300,3.4922,3.4677,3.5106
57400,3.4922,3.4681,3.5101
57500,3.4922,3.4679,3.5105
57600,3.4922,3.4681,3.5107
57700,3.4922,3.4678,3.5105
57800,3.4922,3.4686,3.5103
57900,3.4923,3.4684,3.5102
58000,3.4923,3.4684,3.5106
58100,3.4923,3.4682,3.5103
58200,3.4924,3.4682,3.5101
58300,3.4924,3.4678,3.5101
58400,3.4924,3.468,3.5102
58500,3.4924,3.4678,3.5101
58600,3.4924,3.4673,3.5101
58700,3.4924,3.4671,3.5101
58800,3.4924,3.467,3.5105
58900,3.4925,3.4669,3.5106
59000,3.4924,3.4674,3.5103
59100,3.4925,3.4678,3.51
59200,3.4925,3.4682,3.51
59300,3.4925,3.4676,3.51
59400,3.4926,3.4679,3.5099
59500,3.4927,3.4677,3.51
59600,3.4927,3.468,3.5099
59700,3.4927,3.4682,3.5093
59800,3.4927,3.4683,3.5093
59900,3.4927,3.4682,3.509
60000,3.4927,3.4677,3.5095
60100,3.4927,3.4676,3.509
60200,3.4928,3.4671,3.5091
60300,3.4928,3.4669,3.5089
60400,3.4929,3.4678,3.5089
60500,3.493,3.4682,3.5091
60600,3.4929,3.4674,3.509
60700,3.4929,3.4671,3.5097
60800,3.4929,3.4674,3.51
60900,3.493,3.4675,3.5097
61000,3.493,3.4676,3.5097
61100,3.493,3.4671,3.5095
61200,3.493,3.4671,3.5101
61300,3.493,3.4676,3.5097
61400,3.4931,3.4669,3.5095
61500,3.4931,3.4668,3.5089
61600,3.4931,3.467,3.5087
61700,3.4932,3.4672,3.5092
61800,3.4932,3.4673,3.5088
61900,3.4932,3.4675,3.509
62000,3.4932,3.4674,3.5088
62100,3.4933,3.4677,3.5086
62200,3.4933,3.4671,3.5091
62300,3.4934,3.4681,3.5093
62400,3.4934,3.4678,3.5093
62500,3.4934,3.4682,3.5093
62600,3.4933,3.4679,3.5093
62700,3.4933,3.4681,3.5098
62800,3.4933,3.4682,3.5099
62900,3.4935,3.4679,3.5102
63000,3.4934,3.468,3.5111
63100,3.4935,3.469,3.5111
63200,3.4935,3.4683,3.5109
63300,3.4935,3.4696,3.5112
63400,3.4935,3.4701,3.5114
63500,3.4935,3.4704,3.5117
63600,3.4936,3.4701,3.512
63700,3.4937,3.4702,3.5126
63800,3.4936,3.4699,3.5131
63900,3.4937,3.4708,3.5128
64000,3.4938,3.4709,3.5132
64100,3.4938,3.4707,3.5129
64200,3.4939,3.4709,3.5133
64300,3.4939,3.4716,3.5135
64400,3.494,3.4717,3.5143
64500,3.494,3.4709,3.5142
64600,3.494,3.4713,3.5142
64700,3.494,3.4712,3.5141
64800,3.4941,3.4714,3.5135
64900,3.4941,3.4714,3.513
65000,3.4942,3.4718,3.5138
65100,3.4943,3.4725,3.5136
65200,3.4944,3.4728,3.5142
65300,3.4944,3.4724,3.514
65400,3.4944,3.4726,3.5133
65500,3.4944,3.4722,3.5136
65600,3.4945,3.4723,3.513
65700,3.4945,3.4716,3.5127
65800,3.4945,3.4715,3.5127
65900,3.4945,3.4717,3.5128
66000,3.4945,3.4716,3.5131
66100,3.4944,3.4715,3.5126
66200,3.4945,3.4715,3.5122
66300,3.4944,3.4711,3.5118
66400,3.4945,3.4709,3.512
66500,3.4945,3.4708,3.5122
66600,3.4945,3.4709,3.5132
66700,3.4945,3.4709,3.5132
66800,3.4946,3.4701,3.513
66900,3.4945,3.4701,3.5129
67000,3.4945,3.47,3.5131
67100,3.4945,3.4696,3.513
67200,3.4945,3.4698,3.5124
67300,3.4945,3.4694,3.5122
67400,3.4945,3.4693,3.5123
67500,3.4945,3.4691,3.5124
67600,3.4945,3.4689,3.5123
67700,3.4945,3.4686,3.5123
67800,3.4945,3.4684,3.5129
67900,3.4946,3.469,3.5127
68000,3.4946,3.4694,3.5125
68100,3.4947,3.4695,3.5121
68200,3.4947,3.4698,3.5122
68300,3.4947,3.4702,3.5115
68400,3.4947,3.4701,3.5119
68500,3.4948,3.4704,3.5117
68600,3.4948,3.4707,3.5118
68700,3.4949,3.4706,3.5122
68800,3.4949,3.4709,3.512
68900,3.495,3.4706,3.5118
69000,3.4951,3.4712,3.5122
69100,3.4952,3.4714,3.5123
69200,3.4951,3.472,3.5126
69300,3.4951,3.4724,3.5118
69400,3.4951,3.4727,3.5118
69500,3.4951,3.4728,3.5122
69600,3.495,3.4729,3.512
69700,3.495,3.4726,3.5117
69800,3.495,3.4722,3.5116
69900,3.4951,3.4724,3.512
70000,3.4951,3.473,3.5118
70100,3.4951,3.4739,3.5116
70200,3.4952,3.4743,3.5117
70300,3.4952,3.4739,3.512
70400,3.4952,3.4738,3.5115
70500,3.4952,3.4735,3.5112
70600,3.4952,3.4736,3.512
70700,3.4952,3.4734,3.5126
70800,3.4952,3.4734,3.5125
70900,3.4953,3.4739,3.5125
71000,3.4952,3.4742,3.5124
71100,3.4952,3.4743,3.5124
71200,3.4953,3.4746,3.5115
71300,3.4953,3.4745,3.5117
71400,3.4953,3.4747,3.5115
71500,3.4953,3.4753,3.5112
71600,3.4954,3.4745,3.5114
71700,3.4954,3.4742,3.5112
71800,3.4954,3.4744,3.5114
71900,3.4954,3.4743,3.5109
72000,3.4954,3.4741,3.5111
72100,3.4955,3.4746,3.5113
72200,3.4955,3.4743,3.5117
72300,3.4955,3.4748,3.5114
72400,3.4956,3.4743,3.5118
72500,3.4955,3.4741,3.5124
72600,3.4955,3.4742,3.5124
72700,3.4955,3.4743,3.5123
72800,3.4955,3.4745,3.5125
72900,3.4956,3.4745,3.5123
73000,3.4955,3.4744,3.512
73100,3.4955,3.4743,3.5117
73200,3.4955,3.4746,3.5122
73300,3.4956,3.4745,3.5115
73400,3.4956,3.4751,3.5115
73500,3.4956,3.4752,3.5114
73600,3.4956,3.4756,3.511
73700,3.4957,3.4754,3.5113
73800,3.4957,3.4752,3.5116
73900,3.4958,3.4754,3.5111
74000,3.4958,3.4757,3.5109
74100,3.4957,3.4756,3.5105
74200,3.4958,3.4755,3.5103
74300,3.4959,3.4752,3.5105
74400,3.4959,3.475,3.5108
74500,3.4959,3.4747,3.5107
74600,3.496,3.4748,3.5108
74700,3.496,3.4754,3.5111
74800,3.496,3.4759,3.5109
74900,3.496,3.4759,3.5115
75000,3.496,3.4759,3.5114
75100,3.4961,3.4758,3.5115
75200,3.4961,3.4761,3.5114
75300,3.4961,3.4761,3.5117
75400,3.4961,3.4758,3.5121
75500,3.4961,3.4756,3.5125
75600,3.4961,3.4757,3.5122
75700,3.4961,3.4759,3.512
75800,3.4962,3.4759,3.5117
75900,3.4962,3.4758,3.5118
76000,3.4963,3.4758,3.5123
76100,3.4963,3.4757,3.5122
76200,3.4963,3.4758,3.5122
76300,3.4964,3.4759,3.5125
76400,3.4964,3.476,3.5127
76500,3.4964,3.4762,3.5125
76600,3.4964,3.4762,3.5121
76700,3.4964,3.4757,3.5122
76800,3.4963,3.4757,3.5122
76900,3.4964,3.4761,3.5125
77000,3.4964,3.4754,3.512
77100,3.4964,3.4755,3.5121
77200,3.4964,3.4752,3.5119
77300,3.4964,3.4754,3.5119
77400,3.4965,3.4758,3.5119
77500,3.4965,3.4758,3.5111
77600,3.4965,3.4761,3.5112
77700,3.4966,3.4765,3.5116
77800,3.4965,3.4757,3.5113
77900,3.4965,3.4761,3.5116
78000,3.4965,3.476,3.5118
78100,3.4965,3.4761,3.5117
78200,3.4965,3.4765,3.5124
78300,3.4965,3.4762,3.5122
78400,3.4966,3.4768,3.5121
78500,3.4965,3.4773,3.5121
78600,3.4965,3.4771,3.5119
78700,3.4966,3.477,3.5119
78800,3.4966,3.4766,3.5114
