numsampled,0.97,lci,hci
27900,3.7636,3.734,3.7949
28000,3.7636,3.7353,3.794
28100,3.7637,3.7348,3.7943
28200,3.7637,3.7346,3.794
28300,3.7638,3.7357,3.7946
28400,3.7638,3.7357,3.7941
28500,3.7639,3.7368,3.7938
28600,3.7641,3.737,3.7936
28700,3.764,3.7361,3.7923
28800,3.7642,3.7361,3.7918
28900,3.7644,3.7356,3.793
29000,3.7643,3.735,3.794
29100,3.7644,3.7349,3.7945
29200,3.7645,3.7341,3.794
29300,3.7645,3.7335,3.7949
29400,3.7646,3.7342,3.795
29500,3.7645,3.7342,3.7949
29600,3.7646,3.7344,3.7945
29700,3.7646,3.7358,3.7949
29800,3.7648,3.7355,3.7953
29900,3.7648,3.7356,3.7954
30000,3.7648,3.7354,3.7946
30100,3.7649,3.7358,3.7953
30200,3.7649,3.7362,3.7942
30300,3.765,3.7367,3.7949
30400,3.7651,3.737,3.7958
30500,3.7653,3.7381,3.7951
30600,3.7654,3.7374,3.7947
30700,3.7653,3.738,3.7942
30800,3.7652,3.7382,3.7936
30900,3.7652,3.7379,3.7931
31000,3.7654,3.7381,3.7937
31100,3.7656,3.7382,3.7945
31200,3.7656,3.7381,3.7934
31300,3.7657,3.7377,3.7946
31400,3.7657,3.7382,3.7946
31500,3.7657,3.7379,3.7958
31600,3.7658,3.7395,3.7963
31700,3.7658,3.7381,3.7958
31800,3.766,3.7383,3.7959
31900,3.7662,3.7384,3.7956
32000,3.7662,3.7381,3.7952
32100,3.7663,3.7386,3.7944
32200,3.7664,3.7386,3.7943
32300,3.7665,3.7396,3.7947
32400,3.7665,3.7396,3.7936
32500,3.7666,3.7403,3.794
32600,3.7666,3.739,3.7941
32700,3.7666,3.7385,3.7942
32800,3.7666,3.7374,3.7943
32900,3.7666,3.7375,3.7941
33000,3.7668,3.7369,3.794
33100,3.7667,3.737,3.7936
33200,3.7668,3.7376,3.795
33300,3.7668,3.738,3.7946
33400,3.7669,3.7373,3.7955
33500,3.7671,3.7369,3.7937
33600,3.7671,3.7377,3.7938
33700,3.7672,3.738,3.7944
33800,3.7672,3.737,3.7939
33900,3.7673,3.7363,3.7945
34000,3.7674,3.7361,3.7939
34100,3.7675,3.7379,3.7929
34200,3.7676,3.738,3.7939
34300,3.7678,3.7388,3.795
34400,3.7679,3.7395,3.796
34500,3.7679,3.7402,3.7951
34600,3.7679,3.7403,3.7947
34700,3.7678,3.7415,3.7954
34800,3.7678,3.7414,3.7946
34900,3.7679,3.7406,3.7952
35000,3.7679,3.7412,3.795
35100,3.768,3.7402,3.7957
35200,3.768,3.741,3.7958
35300,3.7679,3.742,3.7962
35400,3.7679,3.7415,3.7952
35500,3.768,3.7412,3.7954
35600,3.7681,3.7397,3.7964
35700,3.7681,3.7405,3.7958
35800,3.7681,3.7409,3.7962
35900,3.7683,3.7418,3.7963
36000,3.7682,3.7433,3.7958
36100,3.7683,3.7435,3.7958
36200,3.7684,3.7435,3.7973
36300,3.7684,3.7436,3.7982
36400,3.7685,3.7443,3.7979
36500,3.7686,3.7445,3.7975
36600,3.7686,3.7436,3.7968
36700,3.7686,3.7445,3.7972
36800,3.7687,3.7458,3.7973
36900,3.7688,3.7453,3.797
37000,3.7688,3.7455,3.7981
37100,3.769,3.7447,3.7981
37200,3.7691,3.7449,3.797
37300,3.7691,3.7449,3.7974
37400,3.7692,3.7458,3.7967
37500,3.7694,3.7457,3.7976
37600,3.7694,3.7464,3.7974
37700,3.7694,3.7454,3.797
37800,3.7694,3.7455,3.7974
37900,3.7696,3.7463,3.7972
38000,3.7695,3.746,3.7972
38100,3.7696,3.7448,3.7968
38200,3.7698,3.7459,3.7976
38300,3.7697,3.7454,3.7982
38400,3.7699,3.7446,3.7972
38500,3.7698,3.7441,3.7955
38600,3.7699,3.7442,3.7958
38700,3.7699,3.7443,3.7958
38800,3.77,3.7446,3.7955
38900,3.7701,3.7442,3.7952
39000,3.7701,3.744,3.7951
39100,3.7702,3.7452,3.7952
39200,3.7702,3.7456,3.7952
39300,3.7703,3.7456,3.7943
39400,3.7702,3.7462,3.794
39500,3.7702,3.7464,3.794
39600,3.7703,3.7465,3.794
39700,3.7703,3.7462,3.7938
39800,3.7702,3.7459,3.7943
39900,3.7703,3.7457,3.7937
40000,3.7705,3.7464,3.7934
40100,3.7706,3.7457,3.7946
40200,3.7707,3.7457,3.7942
40300,3.7706,3.7465,3.7943
40400,3.7706,3.7469,3.794
40500,3.7707,3.7462,3.7933
40600,3.7707,3.7454,3.7938
40700,3.7707,3.745,3.7937
40800,3.7707,3.7453,3.7937
40900,3.7707,3.7449,3.7928
41000,3.7708,3.7446,3.7935
41100,3.7709,3.7446,3.794
41200,3.771,3.7461,3.7939
41300,3.771,3.7458,3.7945
41400,3.7711,3.7467,3.7939
41500,3.7712,3.7465,3.7945
41600,3.7711,3.7466,3.7943
41700,3.7711,3.7471,3.794
41800,3.7712,3.7467,3.7942
41900,3.7712,3.7463,3.7938
42000,3.7713,3.7464,3.7947
42100,3.7713,3.7458,3.7961
42200,3.7714,3.7465,3.7964
42300,3.7716,3.7468,3.7971
42400,3.7716,3.747,3.7967
42500,3.7717,3.7468,3.797
42600,3.7718,3.7466,3.7981
42700,3.772,3.7472,3.797
42800,3.772,3.7486,3.7971
42900,3.7719,3.7481,3.7961
43000,3.772,3.7482,3.796
43100,3.772,3.7476,3.796
43200,3.7721,3.7476,3.7958
43300,3.7722,3.7469,3.7958
43400,3.7722,3.7473,3.7958
43500,3.7723,3.7481,3.7955
43600,3.7723,3.7475,3.7956
43700,3.7724,3.7477,3.7957
43800,3.7726,3.7481,3.7958
43900,3.7726,3.7484,3.7952
44000,3.7726,3.7484,3.7954
44100,3.7727,3.7484,3.7959
44200,3.7727,3.7481,3.7961
44300,3.7726,3.7475,3.7957
44400,3.7727,3.7478,3.7956
44500,3.7728,3.7475,3.7945
44600,3.7729,3.7466,3.7952
44700,3.7728,3.7468,3.7948
44800,3.7728,3.7468,3.7953
44900,3.7728,3.747,3.7959
45000,3.7728,3.7475,3.7956
45100,3.7728,3.7479,3.7963
45200,3.7729,3.7482,3.7961
45300,3.7731,3.7485,3.7961
45400,3.773,3.7488,3.7958
45500,3.773,3.7487,3.7965
45600,3.7731,3.7489,3.796
45700,3.7731,3.7489,3.7968
45800,3.7733,3.7493,3.7973
45900,3.7733,3.7499,3.7973
46000,3.7734,3.7498,3.7971
46100,3.7735,3.7499,3.7981
46200,3.7735,3.7499,3.7977
46300,3.7736,3.75,3.7976
46400,3.7736,3.7503,3.7971
46500,3.7737,3.7507,3.7969
46600,3.7738,3.7509,3.7969
46700,3.7738,3.7498,3.7967
46800,3.7738,3.7495,3.7963
46900,3.7738,3.7499,3.797
47000,3.7739,3.7502,3.7967
47100,3.7739,3.7501,3.7976
47200,3.7739,3.7507,3.7965
47300,3.7739,3.7513,3.7971
47400,3.774,3.7505,3.7977
47500,3.7741,3.7509,3.7971
47600,3.7741,3.7499,3.7974
47700,3.7741,3.7495,3.7978
47800,3.7741,3.749,3.7988
47900,3.7741,3.7489,3.7989
48000,3.7742,3.7486,3.7986
48100,3.7742,3.7488,3.7993
48200,3.7742,3.7494,3.7989
48300,3.7743,3.7498,3.798
48400,3.7743,3.7501,3.7977
48500,3.7744,3.7506,3.7969
48600,3.7744,3.7506,3.7974
48700,3.7744,3.7509,3.7976
48800,3.7744,3.7508,3.7972
48900,3.7745,3.7511,3.7967
49000,3.7745,3.7509,3.7965
49100,3.7744,3.7518,3.7964
49200,3.7745,3.7519,3.7962
49300,3.7745,3.7523,3.7963
49400,3.7745,3.7514,3.7965
49500,3.7745,3.752,3.7968
49600,3.7745,3.7521,3.7969
49700,3.7745,3.7525,3.7968
49800,3.7745,3.7532,3.7973
49900,3.7746,3.753,3.7977
50000,3.7746,3.7533,3.7984
50100,3.7747,3.7523,3.7991
50200,3.7747,3.7529,3.7994
50300,3.7747,3.7526,3.7991
50400,3.7748,3.7531,3.7994
50500,3.7748,3.7523,3.8001
50600,3.7748,3.7529,3.7993
50700,3.7749,3.7534,3.7996
50800,3.775,3.7538,3.7996
50900,3.7751,3.7539,3.7995
51000,3.7751,3.7533,3.7998
51100,3.7751,3.7537,3.799
51200,3.7751,3.7538,3.7987
51300,3.7751,3.7546,3.7984
51400,3.7752,3.7546,3.7989
51500,3.7752,3.7551,3.7993
51600,3.7752,3.7543,3.799
51700,3.7753,3.7538,3.7993
51800,3.7754,3.7546,3.799
51900,3.7754,3.7543,3.799
52000,3.7755,3.7549,3.7996
52100,3.7756,3.7557,3.8002
52200,3.7757,3.7559,3.8002
52300,3.7757,3.7563,3.8004
52400,3.7757,3.7558,3.8015
52500,3.7757,3.7563,3.8014
52600,3.7758,3.7567,3.8003
52700,3.7759,3.7566,3.8007
52800,3.7758,3.7574,3.8001
52900,3.7758,3.7572,3.7996
53000,3.7758,3.757,3.7993
53100,3.7759,3.7562,3.8003
53200,3.7759,3.7569,3.8006
53300,3.776,3.7577,3.8002
53400,3.776,3.7577,3.7994
53500,3.7761,3.7584,3.7994
53600,3.7762,3.7584,3.7996
53700,3.7762,3.7584,3.7986
53800,3.7761,3.7586,3.7987
53900,3.7761,3.7588,3.799
54000,3.7762,3.7581,3.7993
54100,3.7763,3.7584,3.7999
54200,3.7763,3.7579,3.8006
54300,3.7764,3.7584,3.8004
54400,3.7765,3.7584,3.8003
54500,3.7765,3.7582,3.8
54600,3.7765,3.7581,3.8003
54700,3.7765,3.7581,3.8001
54800,3.7766,3.7581,3.7997
54900,3.7767,3.7576,3.7998
55000,3.7768,3.7578,3.7995
55100,3.7768,3.7578,3.7995
55200,3.7768,3.7578,3.7994
55300,3.7769,3.7582,3.7995
55400,3.7769,3.7575,3.7999
55500,3.777,3.7573,3.8
55600,3.7771,3.7574,3.8007
55700,3.7771,3.7573,3.8009
55800,3.7771,3.7573,3.8014
55900,3.7772,3.7575,3.8015
56000,3.7772,3.758,3.8008
56100,3.7772,3.7586,3.8017
56200,3.7772,3.7581,3.802
56300,3.7773,3.7585,3.8019
56400,3.7773,3.758,3.8014
56500,3.7773,3.7583,3.8022
56600,3.7774,3.7592,3.8028
56700,3.7775,3.758,3.8026
56800,3.7775,3.7584,3.8027
56900,3.7775,3.7583,3.8021
57000,3.7776,3.758,3.8021
57100,3.7776,3.7583,3.802
57200,3.7777,3.7579,3.8023
57300,3.7777,3.7588,3.8016
57400,3.7778,3.7591,3.8017
57500,3.7778,3.7588,3.8017
57600,3.7778,3.7589,3.8011
57700,3.7778,3.7582,3.8013
57800,3.7778,3.7581,3.8016
57900,3.7779,3.7576,3.8018
58000,3.7779,3.7577,3.8013
58100,3.7778,3.7574,3.8017
58200,3.7779,3.7577,3.802
58300,3.7779,3.7581,3.8015
58400,3.7779,3.7576,3.8021
58500,3.7779,3.7572,3.8037
58600,3.7779,3.7574,3.8039
58700,3.7779,3.7572,3.803
58800,3.7779,3.7575,3.8037
58900,3.7779,3.7577,3.8039
59000,3.7779,3.7582,3.8045
59100,3.778,3.758,3.8039
59200,3.778,3.7579,3.8034
59300,3.778,3.7573,3.8033
59400,3.778,3.7572,3.8029
59500,3.778,3.7574,3.8027
59600,3.778,3.7573,3.8033
59700,3.778,3.7575,3.8038
59800,3.778,3.7577,3.8035
59900,3.7781,3.7582,3.8033
60000,3.7781,3.7585,3.8021
60100,3.7782,3.7586,3.8018
60200,3.7782,3.7586,3.8025
60300,3.7782,3.7586,3.8022
60400,3.7782,3.7585,3.8019
60500,3.7782,3.7583,3.8015
60600,3.7782,3.7584,3.8019
60700,3.7783,3.7579,3.8022
60800,3.7783,3.7579,3.8017
60900,3.7784,3.7584,3.8022
61000,3.7784,3.7581,3.802
61100,3.7784,3.7579,3.802
61200,3.7785,3.7581,3.8025
61300,3.7785,3.7581,3.8022
61400,3.7785,3.7583,3.8023
61500,3.7786,3.7583,3.8026
61600,3.7786,3.7589,3.8024
61700,3.7786,3.7589,3.8022
61800,3.7786,3.7589,3.8026
61900,3.7787,3.7588,3.8031
62000,3.7786,3.759,3.8029
62100,3.7786,3.7587,3.8029
62200,3.7787,3.7585,3.8031
62300,3.7787,3.7585,3.8023
62400,3.7787,3.7583,3.8031
62500,3.7788,3.7592,3.8029
62600,3.7789,3.7597,3.8033
62700,3.7789,3.7596,3.8027
62800,3.7789,3.7595,3.8026
62900,3.7789,3.7593,3.8029
63000,3.7789,3.7591,3.8026
63100,3.7789,3.7588,3.8025
63200,3.7789,3.7587,3.8023
63300,3.7789,3.7583,3.8025
63400,3.7789,3.7586,3.8025
63500,3.7789,3.7587,3.8028
63600,3.7789,3.7585,3.8028
63700,3.779,3.7595,3.8032
63800,3.7791,3.7591,3.8025
63900,3.7791,3.7589,3.8028
64000,3.7792,3.7593,3.8034
64100,3.7792,3.7596,3.8037
64200,3.7792,3.7595,3.8034
64300,3.7792,3.7598,3.8033
64400,3.7792,3.7596,3.803
64500,3.7792,3.7599,3.8034
64600,3.7793,3.7598,3.8036
64700,3.7793,3.7603,3.8039
64800,3.7793,3.7601,3.8033
64900,3.7793,3.7598,3.8024
65000,3.7793,3.7595,3.802
65100,3.7793,3.7596,3.8023
65200,3.7793,3.7596,3.8024
65300,3.7793,3.7598,3.802
65400,3.7793,3.7601,3.802
65500,3.7794,3.7595,3.8021
65600,3.7793,3.7596,3.8022
65700,3.7794,3.7599,3.8021
65800,3.7794,3.7601,3.802
65900,3.7794,3.7604,3.8026
66000,3.7794,3.7603,3.8026
66100,3.7795,3.7603,3.803
66200,3.7795,3.7606,3.8022
66300,3.7796,3.7607,3.8023
66400,3.7796,3.7607,3.8019
66500,3.7795,3.7603,3.8023
66600,3.7796,3.7605,3.8022
66700,3.7796,3.7608,3.8021
66800,3.7796,3.7607,3.8019
66900,3.7796,3.7608,3.802
67000,3.7796,3.7613,3.8017
67100,3.7796,3.7611,3.8018
67200,3.7796,3.761,3.8017
67300,3.7796,3.7614,3.8011
67400,3.7797,3.7613,3.8007
67500,3.7798,3.7612,3.8012
67600,3.7798,3.7614,3.8013
67700,3.7799,3.7619,3.801
67800,3.7799,3.7614,3.8006
67900,3.7799,3.7616,3.8002
68000,3.7799,3.7619,3.8001
68100,3.7799,3.7624,3.8003
68200,3.7799,3.7623,3.7999
68300,3.7799,3.762,3.7991
68400,3.7799,3.7616,3.7992
68500,3.7799,3.762,3.7993
68600,3.7799,3.7623,3.7992
68700,3.78,3.762,3.7989
68800,3.78,3.7617,3.7989
68900,3.7801,3.7618,3.7994
69000,3.7801,3.7622,3.7993
69100,3.7801,3.7624,3.7994
69200,3.7801,3.762,3.8
69300,3.7802,3.7618,3.8004
69400,3.7802,3.7619,3.7997
69500,3.7802,3.7616,3.7998
69600,3.7802,3.7615,3.8001
69700,3.7802,3.7619,3.8003
69800,3.7801,3.7622,3.8001
69900,3.7802,3.7622,3.8002
70000,3.7802,3.7629,3.8004
70100,3.7803,3.7628,3.8006
70200,3.7803,3.7628,3.801
70300,3.7803,3.7626,3.801
70400,3.7803,3.7623,3.8008
70500,3.7804,3.7626,3.8007
70600,3.7804,3.7626,3.8007
70700,3.7804,3.7622,3.8011
70800,3.7804,3.7622,3.8016
70900,3.7805,3.7623,3.8017
71000,3.7805,3.7623,3.8016
71100,3.7805,3.7618,3.8014
71200,3.7806,3.762,3.801
71300,3.7806,3.7624,3.8016
71400,3.7806,3.7621,3.8014
71500,3.7806,3.7622,3.8014
71600,3.7806,3.7623,3.8018
71700,3.7807,3.7628,3.8014
71800,3.7807,3.7626,3.8016
71900,3.7807,3.7624,3.8014
72000,3.7807,3.7622,3.8015
72100,3.7807,3.7626,3.801
72200,3.7808,3.7627,3.8011
72300,3.7808,3.7627,3.8006
72400,3.7808,3.7626,3.8009
72500,3.7808,3.7624,3.8008
72600,3.7808,3.7625,3.8003
72700,3.7808,3.7625,3.8005
72800,3.7808,3.7626,3.8006
72900,3.7809,3.7624,3.8004
73000,3.7809,3.7626,3.8004
73100,3.7809,3.7626,3.8007
73200,3.7809,3.7625,3.801
73300,3.781,3.7626,3.8016
73400,3.7809,3.763,3.8014
73500,3.781,3.763,3.8017
73600,3.781,3.7628,3.802
73700,3.781,3.7632,3.8023
73800,3.781,3.7631,3.8023
73900,3.781,3.7632,3.8023
74000,3.781,3.7623,3.8016
74100,3.781,3.7621,3.8021
74200,3.7811,3.7623,3.8022
74300,3.7811,3.7625,3.8023
74400,3.781,3.7631,3.8021
74500,3.7811,3.7631,3.8021
74600,3.7811,3.7633,3.8024
74700,3.7811,3.7633,3.803
74800,3.7811,3.763,3.8025
74900,3.7811,3.7631,3.8026
75000,3.7812,3.7632,3.8029
75100,3.7812,3.7631,3.8033
75200,3.7812,3.7636,3.8031
75300,3.7812,3.7635,3.8027
75400,3.7813,3.7636,3.803
75500,3.7813,3.7634,3.8027
75600,3.7813,3.7632,3.8028
75700,3.7813,3.7633,3.8028
75800,3.7814,3.763,3.8025
75900,3.7814,3.763,3.8025
76000,3.7814,3.7627,3.8029
76100,3.7814,3.763,3.8035
76200,3.7814,3.7628,3.8029
76300,3.7814,3.7625,3.8028
76400,3.7814,3.763,3.803
76500,3.7815,3.7631,3.8032
76600,3.7814,3.7634,3.8027
76700,3.7814,3.763,3.8025
76800,3.7814,3.7632,3.8027
76900,3.7814,3.7629,3.8028
77000,3.7814,3.7634,3.8027
77100,3.7814,3.7636,3.8028
77200,3.7814,3.7637,3.8027
77300,3.7814,3.7639,3.8029
77400,3.7815,3.764,3.8032
77500,3.7815,3.764,3.8029
77600,3.7815,3.764,3.8037
77700,3.7815,3.7639,3.8034
77800,3.7815,3.7641,3.8031
77900,3.7815,3.7641,3.8032
78000,3.7815,3.7635,3.8032
78100,3.7816,3.7634,3.8029
78200,3.7815,3.7636,3.8031
78300,3.7815,3.7637,3.8027
78400,3.7815,3.7637,3.802
78500,3.7815,3.7642,3.8018
78600,3.7816,3.7644,3.8022
78700,3.7816,3.7644,3.802
78800,3.7816,3.7641,3.8024
78900,3.7816,3.7638,3.8027
