numsampled,0.97,lci,hci
21000,772.88,751,806
21100,774.49,751,807
21200,775.9,752,809
21300,777.28,752,812
21400,778.69,752,814
21500,780.17,753,815
21600,781.68,754,817
21700,783.06,755,818
21800,784.6,756,821
21900,786.2,756,823
22000,787.51,759,823
22100,789.03,760,826
22200,790.53,761,826
22300,792.2,763,826
22400,793.75,763,828
22500,795.1,765,828
22600,796.74,768,830
22700,798.15,770,833
22800,799.63,772,834
22900,801.04,774,836
23000,802.37,775,836
23100,803.81,777,837
23200,805.34,780,838
23300,806.73,781,840
23400,808.07,783,842
23500,809.75,787,845
23600,811.15,788,846
23700,812.59,788,849
23800,814,789,849
23900,815.54,789,851
24000,816.92,790,852
24100,818.4,790,855
24200,819.85,792,856
24300,821.02,792,856
24400,822.5,796,860
24500,823.83,797,861
24600,825.24,797,862
24700,826.65,797,863
24800,828.2,800,864
24900,829.73,801,865
25000,831.19,801,866
25100,832.71,804,867
25200,834.02,805,868
25300,835.44,807,870
25400,836.72,807,870
25500,838.24,807,870
25600,839.45,810,872
25700,840.74,812,873
25800,842.08,813,876
25900,843.35,815,878
26000,844.38,815,879
26100,845.86,816,881
26200,847.12,818,882
26300,848.35,818,885
26400,849.68,820,887
26500,851.02,821,887
26600,852.3,821,888
26700,853.57,822,889
26800,854.75,826,890
26900,856.04,826,891
27000,857.31,826,894
27100,858.71,829,894
27200,860.05,829,896
27300,861.23,829,900
27400,862.48,830,900
27500,863.85,832,902
27600,865.09,834,904
27700,866.37,835,905
27800,867.63,838,907
27900,868.82,839,908
28000,870.07,840,910
28100,871.21,840,911
28200,872.4,841,914
28300,873.58,842,915
28400,874.82,842,918
28500,876.06,843,920
28600,877.4,846,921
28700,878.75,846,923
28800,879.9,848,924
28900,881.06,850,925
29000,882.22,851,925
29100,883.54,852,926
29200,884.87,854,929
29300,886.23,856,931
29400,887.4,856,931
29500,888.55,859,932
29600,889.77,860,933
29700,891.01,862,934
29800,892.16,862,934
29900,893.27,863,934
30000,894.48,865,934
30100,895.66,867,936
30200,896.99,868,939
30300,898.38,869,941
30400,899.7,870,943
30500,900.82,871,944
30600,901.98,871,947
30700,903.13,871,947
30800,904.48,871,950
30900,905.69,872,951
31000,906.84,872,951
31100,908.04,874,952
31200,909.11,875,952
31300,910.34,875,952
31400,911.5,879,953
31500,912.73,880,956
31600,914.14,880,956
31700,915.13,882,958
31800,916.25,883,958
31900,917.38,883,958
32000,918.49,884,958
32100,919.54,885,958
32200,920.78,887,960
32300,922.09,890,961
32400,923.31,892,963
32500,924.16,892,963
32600,925.25,894,964
32700,926.12,895,964
32800,927.21,896,964
32900,928.47,897,965
33000,929.66,898,968
33100,930.68,898,968
33200,931.65,899,969
33300,932.85,900,969
33400,934.3,902,971
33500,935.29,904,975
33600,936.27,904,978
33700,937.45,905,978
33800,938.42,908,980
33900,939.47,908,981
34000,940.71,908,981
34100,941.61,909,982
34200,942.82,912,982
34300,944.05,913,983
34400,945.25,913,983
34500,946.32,913,986
34600,947.48,915,990
34700,948.55,916,990
34800,949.71,916,991
34900,950.82,916,992
35000,952,917,993
35100,953.36,918,993
35200,954.48,919,995
35300,955.5,919,996
35400,956.66,921,997
35500,957.84,921,997
35600,958.78,922,998
35700,959.91,924,999
35800,961.13,925,999
35900,962.36,927,1000
36000,963.57,928,1000
36100,964.4,929,1003
36200,965.41,929,1003
36300,966.45,930,1004
36400,967.65,931,1006
36500,968.73,933,1006
36600,969.66,936,1007
36700,970.83,936,1009
36800,971.79,936,1010
36900,972.88,938,1011
37000,973.73,938,1011
37100,974.69,939,1012
37200,975.65,940,1013
37300,976.78,940,1014
37400,977.93,943,1014
37500,978.89,945,1015
37600,979.79,947,1016
37700,980.81,948,1018
37800,981.92,949,1018
37900,983.01,949,1018
38000,984.17,949,1021
38100,985.17,950,1023
38200,986.07,950,1024
38300,987.19,950,1025
38400,988.32,952,1027
38500,989.31,952,1029
38600,990.29,952,1029
38700,991.34,953,1029
38800,992.34,955,1029
38900,993.23,957,1031
39000,994.35,958,1032
39100,995.24,961,1034
39200,996.25,962,1034
39300,997.38,963,1035
39400,998.42,963,1035
39500,999.48,964,1035
39600,1000.47,965,1037
39700,1001.45,966,1039
39800,1002.4,966,1041
39900,1003.35,967,1043
40000,1004.39,969,1043
40100,1005.25,971,1043
40200,1006.27,973,1044
40300,1007.28,974,1044
40400,1008.38,975,1046
40500,1009.37,975,1047
40600,1010.58,975,1048
40700,1011.45,976,1051
40800,1012.23,978,1051
40900,1013.09,979,1051
41000,1014.04,980,1052
41100,1015.07,982,1053
41200,1015.97,982,1055
41300,1016.95,982,1056
41400,1018.03,984,1056
41500,1019.09,985,1057
41600,1020.13,985,1058
41700,1021.1,987,1058
41800,1022.27,989,1059
41900,1023.33,990,1060
42000,1024.44,991,1063
42100,1025.45,991,1063
42200,1026.31,992,1063
42300,1027.28,992,1064
42400,1028.27,994,1065
42500,1029.16,995,1066
42600,1029.98,995,1068
42700,1030.96,995,1071
42800,1031.88,996,1071
42900,1032.82,997,1071
43000,1033.78,997,1072
43100,1034.73,998,1073
43200,1035.75,999,1074
43300,1036.62,1001,1074
43400,1037.34,1001,1075
43500,1038.39,1002,1077
43600,1039.29,1003,1078
43700,1040.1,1004,1079
43800,1040.98,1004,1080
43900,1041.86,1004,1080
44000,1042.78,1005,1081
44100,1043.73,1005,1082
44200,1044.5,1005,1082
44300,1045.33,1005,1084
44400,1046.19,1005,1085
44500,1047.05,1005,1085
44600,1047.98,1005,1085
44700,1049.01,1005,1085
44800,1049.89,1007,1087
44900,1050.61,1007,1089
45000,1051.49,1007,1090
45100,1052.56,1008,1091
45200,1053.56,1008,1092
45300,1054.51,1008,1094
45400,1055.43,1011,1095
45500,1056.27,1013,1096
45600,1057.05,1014,1097
45700,1057.8,1015,1098
45800,1058.58,1016,1099
45900,1059.63,1017,1100
46000,1060.38,1019,1101
46100,1061.31,1019,1103
46200,1062.03,1019,1103
46300,1062.98,1020,1104
46400,1063.77,1020,1104
46500,1064.8,1020,1105
46600,1065.67,1021,1105
46700,1066.38,1022,1107
46800,1067.23,1023,1109
46900,1068.1,1025,1109
47000,1069.04,1025,1109
47100,1069.9,1026,1109
47200,1070.83,1026,1110
47300,1071.87,1028,1111
47400,1072.88,1029,1111
47500,1074.01,1031,1113
47600,1074.76,1032,1113
47700,1075.54,1033,1113
47800,1076.46,1034,1113
47900,1077.32,1034,1114
48000,1078.25,1037,1114
48100,1079.19,1038,1114
48200,1079.93,1038,1114
48300,1080.85,1039,1114
48400,1081.68,1039,1116
48500,1082.49,1039,1118
48600,1083.33,1041,1118
48700,1084.11,1041,1119
48800,1084.94,1041,1121
48900,1085.83,1041,1121
49000,1086.67,1043,1122
49100,1087.35,1044,1123
49200,1088.15,1044,1124
49300,1088.9,1045,1126
49400,1089.73,1048,1126
49500,1090.74,1048,1127
49600,1091.33,1048,1128
49700,1092.12,1048,1128
49800,1092.98,1050,1129
49900,1093.86,1051,1130
50000,1094.74,1052,1130
50100,1095.58,1052,1131
50200,1096.45,1055,1131
50300,1097.25,1055,1132
50400,1097.93,1055,1132
50500,1098.66,1056,1133
50600,1099.52,1056,1134
50700,1100.42,1058,1135
50800,1101.17,1060,1135
50900,1101.91,1064,1136
51000,1102.56,1065,1136
51100,1103.49,1066,1137
51200,1104.32,1066,1139
51300,1105.07,1067,1139
51400,1105.97,1067,1139
51500,1106.83,1068,1139
51600,1107.68,1068,1139
51700,1108.44,1069,1140
51800,1109.27,1070,1142
51900,1110.13,1071,1142
52000,1110.95,1073,1143
52100,1111.86,1074,1144
52200,1112.53,1075,1144
52300,1113.51,1076,1145
52400,1114.29,1076,1146
52500,1115.16,1078,1147
52600,1115.9,1078,1147
52700,1116.71,1078,1148
52800,1117.5,1078,1148
52900,1118.24,1081,1149
53000,1119.09,1081,1149
53100,1119.86,1081,1150
53200,1120.59,1081,1152
53300,1121.4,1081,1153
53400,1122.25,1083,1153
53500,1123.15,1085,1155
53600,1124,1085,1156
53700,1124.75,1085,1157
53800,1125.68,1087,1158
53900,1126.41,1089,1159
54000,1127.33,1091,1160
54100,1128.09,1091,1160
54200,1128.8,1091,1161
54300,1129.51,1091,1161
54400,1130.39,1091,1162
54500,1131.25,1092,1164
54600,1131.91,1095,1164
54700,1132.75,1095,1165
54800,1133.54,1097,1165
54900,1134.1,1097,1166
55000,1134.78,1099,1166
55100,1135.61,1100,1166
55200,1136.36,1100,1166
55300,1136.98,1100,1168
55400,1137.67,1101,1168
55500,1138.49,1103,1168
55600,1139.22,1103,1170
55700,1140.02,1103,1173
55800,1140.68,1105,1174
55900,1141.41,1108,1174
56000,1142.18,1109,1175
56100,1142.96,1110,1176
56200,1143.74,1112,1176
56300,1144.51,1114,1177
56400,1145.47,1114,1177
56500,1146.27,1115,1178
56600,1146.89,1115,1180
56700,1147.62,1115,1180
56800,1148.41,1115,1180
56900,1149.18,1117,1183
57000,1150,1118,1184
57100,1150.66,1119,1184
57200,1151.31,1121,1184
57300,1152.11,1122,1184
57400,1152.86,1123,1186
57500,1153.73,1123,1187
57600,1154.48,1124,1187
57700,1155.18,1124,1187
57800,1155.87,1124,1189
57900,1156.64,1125,1189
58000,1157.31,1127,1189
58100,1157.94,1127,1189
58200,1158.74,1128,1189
58300,1159.39,1128,1189
58400,1160.1,1130,1190
58500,1160.7,1131,1191
58600,1161.4,1131,1192
58700,1162.16,1131,1193
58800,1162.82,1133,1194
58900,1163.6,1135,1195
59000,1164.4,1136,1196
59100,1165.1,1136,1197
59200,1165.84,1137,1197
59300,1166.63,1139,1198
59400,1167.3,1141,1198
59500,1167.97,1141,1198
59600,1168.88,1141,1198
59700,1169.46,1142,1199
59800,1170.24,1143,1201
59900,1170.88,1143,1201
60000,1171.43,1144,1202
60100,1172.13,1144,1203
60200,1172.7,1144,1204
60300,1173.47,1144,1204
60400,1174.2,1145,1204
60500,1174.85,1145,1206
60600,1175.59,1146,1207
60700,1176.2,1146,1208
60800,1176.86,1146,1208
60900,1177.6,1147,1209
61000,1178.39,1148,1209
61100,1179.03,1148,1211
61200,1179.8,1148,1212
61300,1180.46,1149,1214
61400,1181.03,1149,1214
61500,1181.7,1150,1215
61600,1182.33,1150,1217
61700,1182.98,1152,1218
61800,1183.86,1155,1218
61900,1184.62,1155,1218
62000,1185.27,1156,1219
62100,1185.78,1157,1219
62200,1186.45,1157,1219
62300,1187.05,1158,1219
62400,1187.84,1159,1219
62500,1188.41,1160,1219
62600,1189.01,1161,1221
62700,1189.79,1162,1221
62800,1190.52,1162,1222
62900,1191.32,1163,1223
63000,1192.04,1164,1224
63100,1192.77,1164,1224
63200,1193.51,1165,1225
63300,1194.23,1166,1225
63400,1195.02,1167,1226
63500,1195.7,1167,1227
63600,1196.5,1168,1227
63700,1197.24,1168,1229
63800,1197.93,1169,1230
63900,1198.61,1170,1230
64000,1199.34,1172,1231
64100,1199.91,1172,1232
64200,1200.6,1173,1232
64300,1201.16,1175,1232
64400,1201.85,1177,1233
64500,1202.57,1177,1236
64600,1203.25,1178,1236
64700,1203.93,1179,1238
64800,1204.59,1179,1239
64900,1205.1,1180,1239
65000,1205.7,1180,1239
65100,1206.41,1181,1239
65200,1207.01,1181,1239
65300,1207.66,1183,1242
65400,1208.26,1183,1242
65500,1208.97,1183,1242
65600,1209.55,1183,1243
65700,1210.33,1184,1243
65800,1211.14,1186,1244
65900,1211.69,1186,1245
66000,1212.25,1187,1246
66100,1212.93,1187,1248
66200,1213.71,1187,1248
66300,1214.33,1188,1248
66400,1214.94,1188,1248
66500,1215.54,1189,1248
66600,1216.08,1189,1249
66700,1216.81,1190,1249
66800,1217.52,1190,1250
66900,1218.2,1190,1250
67000,1218.89,1192,1250
67100,1219.48,1192,1250
67200,1220.29,1193,1251
67300,1221.05,1193,1252
67400,1221.75,1196,1252
67500,1222.53,1197,1253
67600,1223.11,1197,1255
67700,1223.87,1198,1255
67800,1224.44,1199,1256
67900,1224.89,1199,1256
68000,1225.61,1199,1257
68100,1226.21,1199,1257
68200,1226.81,1200,1257
68300,1227.41,1200,1257
68400,1227.89,1201,1257
68500,1228.45,1202,1257
68600,1229.23,1202,1257
68700,1230.08,1202,1258
68800,1230.79,1204,1260
68900,1231.56,1205,1260
69000,1232.24,1205,1261
69100,1232.98,1206,1262
69200,1233.49,1206,1262
69300,1234.2,1206,1262
69400,1234.95,1206,1263
69500,1235.63,1207,1263
69600,1236.28,1209,1264
69700,1236.81,1209,1264
69800,1237.37,1210,1265
69900,1237.93,1212,1266
70000,1238.51,1213,1268
70100,1239.04,1213,1268
70200,1239.65,1213,1269
70300,1240.36,1213,1271
70400,1241.02,1213,1271
70500,1241.65,1213,1271
70600,1242.33,1215,1272
70700,1243.05,1216,1272
70800,1243.69,1217,1273
70900,1244.34,1217,1274
71000,1245,1217,1274
71100,1245.64,1218,1276
71200,1246.4,1219,1276
71300,1247.01,1219,1277
71400,1247.63,1220,1278
71500,1248.29,1221,1281
71600,1249,1222,1281
71700,1249.67,1222,1281
71800,1250.28,1222,1283
71900,1250.87,1222,1283
72000,1251.4,1222,1283
72100,1252.05,1222,1283
72200,1252.69,1222,1283
72300,1253.25,1223,1284
72400,1253.74,1224,1285
72500,1254.25,1227,1285
72600,1254.93,1228,1286
72700,1255.59,1228,1287
72800,1256.22,1228,1287
72900,1256.79,1229,1287
73000,1257.34,1229,1288
73100,1257.97,1229,1290
73200,1258.61,1229,1292
73300,1259.09,1229,1292
73400,1259.61,1229,1292
73500,1260.34,1229,1294
73600,1260.88,1231,1295
73700,1261.42,1231,1296
73800,1262.05,1231,1297
73900,1262.71,1232,1298
74000,1263.34,1233,1298
74100,1263.86,1236,1298
74200,1264.43,1236,1298
74300,1264.97,1237,1299
74400,1265.63,1238,1299
74500,1266.21,1238,1300
74600,1266.73,1239,1302
74700,1267.43,1239,1303
74800,1267.95,1240,1303
74900,1268.72,1241,1304
75000,1269.29,1241,1306
75100,1269.88,1242,1307
75200,1270.35,1242,1307
75300,1271.04,1242,1307
75400,1271.75,1242,1309
75500,1272.32,1242,1310
75600,1272.95,1243,1310
75700,1273.52,1244,1310
75800,1274.18,1244,1310
75900,1274.91,1245,1311
76000,1275.46,1246,1311
76100,1275.97,1247,1312
76200,1276.57,1248,1312
76300,1277.2,1249,1312
76400,1277.83,1249,1312
76500,1278.45,1250,1313
76600,1279.2,1250,1313
76700,1279.81,1251,1313
76800,1280.58,1251,1314
76900,1281.18,1251,1314
77000,1281.87,1251,1314
77100,1282.4,1251,1314
77200,1283.03,1251,1316
77300,1283.77,1252,1320
77400,1284.42,1253,1321
77500,1285.05,1256,1321
77600,1285.66,1256,1321
77700,1286.38,1256,1321
77800,1286.89,1256,1322
77900,1287.57,1256,1322
78000,1288.11,1256,1323
78100,1288.79,1257,1323
78200,1289.39,1257,1323
78300,1290,1258,1323
78400,1290.6,1258,1323
78500,1291.15,1260,1323
78600,1291.63,1260,1323
78700,1292.13,1261,1323
78800,1292.79,1262,1324
78900,1293.44,1263,1325
79000,1294.06,1263,1326
79100,1294.7,1264,1326
79200,1295.34,1264,1328
79300,1295.91,1264,1329
79400,1296.44,1264,1329
79500,1297,1264,1329
79600,1297.56,1264,1329
79700,1298.19,1264,1331
79800,1298.87,1265,1332
79900,1299.46,1265,1332
80000,1300.09,1266,1332
80100,1300.71,1268,1332
80200,1301.28,1268,1332
80300,1301.74,1268,1333
80400,1302.35,1269,1333
80500,1302.76,1269,1334
80600,1303.38,1270,1335
80700,1304.1,1270,1336
80800,1304.73,1270,1336
80900,1305.4,1271,1337
81000,1305.86,1271,1337
81100,1306.32,1271,1337
81200,1307,1272,1337
81300,1307.61,1272,1338
81400,1308.21,1273,1340
81500,1308.76,1273,1340
81600,1309.27,1273,1341
81700,1309.69,1273,1341
81800,1310.24,1274,1341
81900,1310.77,1274,1341
82000,1311.42,1275,1341
82100,1312.07,1277,1342
82200,1312.62,1277,1342
82300,1313.17,1277,1342
82400,1313.8,1278,1343
82500,1314.19,1278,1343
82600,1314.74,1279,1344
82700,1315.31,1280,1345
82800,1315.99,1280,1345
82900,1316.54,1281,1346
83000,1317.1,1281,1346
83100,1317.67,1281,1348
83200,1318.14,1281,1348
83300,1318.74,1281,1349
83400,1319.32,1281,1350
83500,1319.79,1283,1350
83600,1320.28,1283,1350
83700,1320.68,1284,1350
83800,1321.24,1284,1351
83900,1321.84,1285,1352
84000,1322.41,1285,1352
84100,1322.88,1285,1353
84200,1323.45,1285,1353
84300,1323.94,1285,1353
84400,1324.53,1285,1354
84500,1325.09,1286,1355
84600,1325.52,1286,1356
84700,1325.98,1286,1357
84800,1326.53,1286,1357
84900,1327.2,1287,1358
85000,1327.86,1287,1359
85100,1328.41,1287,1359
85200,1328.87,1287,1360
85300,1329.44,1287,1362
85400,1329.95,1287,1363
85500,1330.46,1287,1363
85600,1331.1,1288,1363
85700,1331.77,1290,1364
85800,1332.32,1290,1364
85900,1332.91,1291,1367
86000,1333.44,1292,1368
86100,1333.95,1292,1368
86200,1334.41,1293,1368
86300,1334.92,1294,1369
86400,1335.42,1294,1369
86500,1335.98,1294,1369
86600,1336.63,1294,1369
86700,1337.08,1295,1370
86800,1337.88,1296,1371
86900,1338.48,1297,1372
87000,1338.98,1297,1372
87100,1339.45,1297,1372
87200,1339.99,1298,1372
87300,1340.45,1299,1372
87400,1341.01,1299,1372
87500,1341.55,1300,1372
87600,1342.21,1300,1372
87700,1342.62,1300,1373
87800,1343.21,1300,1373
87900,1343.85,1302,1373
88000,1344.43,1302,1373
88100,1344.82,1303,1373
88200,1345.23,1303,1374
88300,1345.73,1303,1374
88400,1346.42,1304,1375
88500,1346.93,1304,1375
88600,1347.6,1305,1375
88700,1348.1,1305,1375
88800,1348.61,1306,1376
88900,1349.21,1306,1377
89000,1349.71,1306,1377
89100,1350.32,1306,1378
89200,1350.84,1307,1378
89300,1351.42,1307,1379
89400,1351.9,1307,1380
89500,1352.39,1310,1381
89600,1353.01,1312,1384
89700,1353.56,1312,1384
89800,1354.03,1313,1384
89900,1354.64,1313,1386
90000,1355.22,1314,1386
90100,1355.7,1314,1386
90200,1356.28,1315,1387
90300,1356.9,1317,1387
90400,1357.47,1317,1387
90500,1358.11,1318,1387
90600,1358.64,1318,1389
90700,1359.08,1318,1389
90800,1359.72,1319,1390
90900,1360.28,1319,1392
91000,1360.67,1319,1392
91100,1361.18,1320,1393
91200,1361.82,1321,1393
91300,1362.33,1322,1393
91400,1362.87,1325,1393
91500,1363.28,1325,1393
91600,1364,1326,1393
91700,1364.56,1327,1393
91800,1365.16,1328,1394
91900,1365.78,1329,1395
92000,1366.18,1330,1396
92100,1366.72,1330,1396
92200,1367.29,1330,1397
92300,1367.71,1330,1397
92400,1368.19,1332,1398
92500,1368.71,1333,1398
92600,1369.23,1334,1398
92700,1369.76,1334,1398
92800,1370.36,1334,1399
92900,1370.93,1337,1399
93000,1371.44,1337,1399
93100,1371.94,1337,1400
93200,1372.39,1338,1400
93300,1372.85,1338,1400
93400,1373.32,1338,1401
93500,1373.78,1339,1401
93600,1374.35,1339,1403
93700,1374.86,1340,1404
93800,1375.37,1340,1404
93900,1375.86,1341,1404
94000,1376.28,1341,1406
94100,1376.76,1341,1406
94200,1377.2,1341,1406
94300,1377.73,1341,1407
94400,1378.26,1342,1408
94500,1378.78,1342,1408
94600,1379.44,1342,1408
94700,1379.79,1342,1409
94800,1380.2,1342,1410
94900,1380.7,1343,1410
95000,1381.11,1343,1411
95100,1381.57,1344,1412
95200,1382.09,1344,1413
95300,1382.73,1344,1413
95400,1383.19,1344,1415
95500,1383.72,1345,1415
95600,1384.23,1345,1416
95700,1384.79,1346,1416
95800,1385.3,1346,1416
95900,1385.9,1347,1416
96000,1386.41,1347,1417
96100,1387.07,1348,1417
96200,1387.54,1349,1418
96300,1387.97,1349,1418
96400,1388.4,1349,1418
96500,1388.87,1350,1418
96600,1389.37,1351,1420
96700,1389.75,1354,1420
96800,1390.18,1354,1420
96900,1390.7,1355,1420
97000,1391.16,1355,1421
97100,1391.73,1355,1421
97200,1392.24,1356,1421
97300,1392.71,1356,1421
97400,1393.15,1356,1422
97500,1393.55,1356,1423
97600,1394.06,1357,1424
97700,1394.47,1357,1424
97800,1394.97,1357,1424
97900,1395.36,1357,1424
98000,1395.98,1357,1424
98100,1396.55,1358,1424
98200,1396.98,1360,1425
98300,1397.4,1360,1427
98400,1397.94,1360,1427
98500,1398.44,1360,1427
98600,1398.87,1360,1427
98700,1399.37,1361,1428
98800,1399.89,1362,1428
98900,1400.27,1363,1430
99000,1400.72,1364,1430
99100,1401.33,1364,1430
99200,1401.81,1364,1432
99300,1402.28,1365,1433
99400,1402.72,1365,1433
99500,1403.18,1365,1434
99600,1403.61,1365,1434
99700,1404.13,1365,1434
99800,1404.63,1365,1435
99900,1405.2,1366,1435
100000,1405.69,1366,1435
100100,1406.14,1366,1435
100200,1406.63,1366,1436
100300,1407.11,1366,1436
100400,1407.67,1366,1437
100500,1408.1,1366,1438
100600,1408.57,1367,1438
100700,1409.11,1368,1440
100800,1409.51,1368,1440
100900,1410.08,1369,1440
101000,1410.66,1370,1440
101100,1411.24,1370,1441
101200,1411.72,1370,1442
101300,1412.33,1371,1442
101400,1412.89,1371,1443
101500,1413.62,1374,1443
101600,1414.17,1374,1444
101700,1414.65,1374,1445
101800,1414.98,1374,1446
101900,1415.63,1375,1447
102000,1416.04,1375,1449
102100,1416.56,1375,1450
102200,1417.05,1375,1450
102300,1417.55,1375,1450
102400,1417.96,1375,1450
102500,1418.45,1376,1451
102600,1418.83,1378,1451
102700,1419.33,1378,1451
102800,1419.79,1379,1451
102900,1420.3,1380,1451
103000,1420.88,1380,1451
103100,1421.44,1381,1451
103200,1421.98,1382,1452
103300,1422.46,1383,1452
103400,1423.04,1384,1453
103500,1423.53,1384,1454
103600,1424.03,1386,1454
103700,1424.64,1386,1455
103800,1425.07,1386,1456
103900,1425.44,1386,1456
104000,1425.88,1387,1457
104100,1426.3,1387,1457
104200,1426.86,1388,1457
104300,1427.32,1389,1458
104400,1427.73,1390,1458
104500,1428.27,1390,1458
104600,1428.74,1390,1458
104700,1429.27,1391,1460
104800,1429.73,1392,1461
104900,1430.08,1392,1461
105000,1430.62,1393,1461
105100,1431.11,1393,1461
105200,1431.64,1394,1462
105300,1432.01,1395,1462
105400,1432.58,1395,1462
105500,1433.1,1395,1462
105600,1433.5,1397,1463
105700,1433.9,1397,1464
105800,1434.3,1397,1465
105900,1434.89,1397,1465
106000,1435.41,1397,1465
106100,1435.82,1397,1466
106200,1436.26,1397,1467
106300,1436.67,1398,1467
106400,1437.07,1398,1468
106500,1437.41,1398,1468
106600,1437.91,1399,1468
106700,1438.46,1400,1469
106800,1438.88,1400,1469
106900,1439.26,1401,1470
107000,1439.76,1401,1470
107100,1440.23,1402,1470
107200,1440.59,1402,1470
107300,1441.05,1402,1470
107400,1441.47,1402,1470
107500,1441.9,1402,1470
107600,1442.43,1402,1470
107700,1442.93,1403,1470
107800,1443.38,1403,1472
107900,1443.93,1405,1472
108000,1444.36,1405,1472
108100,1444.86,1405,1472
108200,1445.34,1406,1472
108300,1445.81,1406,1472
108400,1446.19,1406,1473
