numsampled,0.97,lci,hci
10300,559.57,537,584
10400,561.93,538,587
10500,564.31,539,589
10600,566.46,543,591
10700,568.52,546,597
10800,570.75,548,600
10900,572.85,548,600
11000,575.18,550,604
11100,577.33,551,604
11200,579.45,555,606
11300,581.78,560,609
11400,583.93,562,610
11500,586.36,562,612
11600,588.41,563,614
11700,590.7,563,617
11800,592.71,567,619
11900,594.65,568,620
12000,596.86,569,623
12100,598.98,570,625
12200,601.19,572,628
12300,603.11,573,629
12400,605.14,578,632
12500,607.06,579,633
12600,608.98,581,634
12700,610.8,582,635
12800,612.79,583,638
12900,614.72,587,641
13000,616.75,589,643
13100,618.68,591,646
13200,620.37,592,651
13300,622.36,595,653
13400,624.42,597,655
13500,626.5,598,656
13600,628.46,601,656
13700,630.42,604,657
13800,632.17,605,660
13900,634.21,607,661
14000,636.19,607,664
14100,637.92,609,667
14200,639.56,609,668
14300,641.46,612,670
14400,643.31,613,672
14500,645.28,615,674
14600,647.13,619,676
14700,649.09,620,676
14800,650.63,623,678
14900,652.62,625,679
15000,654.45,625,681
15100,656.4,627,681
15200,658.17,628,683
15300,659.96,631,685
15400,661.66,634,686
15500,663.61,635,688
15600,665.6,636,691
15700,667.48,637,692
15800,669,637,693
15900,671.01,640,695
16000,672.68,642,697
16100,674.56,645,701
16200,676.38,647,702
16300,678.18,649,703
16400,679.8,651,705
16500,681.42,653,707
16600,682.83,653,709
16700,684.49,654,710
16800,686.28,656,712
16900,688.07,658,715
17000,689.76,659,715
17100,691.45,659,717
17200,693.04,661,718
17300,694.65,663,720
17400,696.21,664,722
17500,698.1,669,724
17600,699.71,670,725
17700,701.43,670,728
17800,703.11,673,730
17900,704.84,673,731
18000,706.63,676,735
18100,708.18,678,736
18200,709.92,681,737
18300,711.49,682,739
18400,713,684,741
18500,714.48,685,743
18600,716.02,687,743
18700,717.43,687,745
18800,719.07,688,748
18900,720.55,690,748
19000,721.99,691,749
19100,723.73,692,751
19200,725.27,694,751
19300,726.72,696,755
19400,728.28,699,758
19500,729.77,700,760
19600,731.34,704,760
19700,732.87,704,761
19800,734.56,705,762
19900,736.04,707,762
20000,737.53,709,763
20100,739.01,710,763
20200,740.38,712,765
20300,741.96,713,769
20400,743.32,713,769
20500,744.74,715,770
20600,746.19,716,770
20700,747.49,717,772
20800,748.9,719,773
20900,750.28,720,775
21000,751.7,721,778
21100,753.06,722,779
21200,754.87,725,780
21300,756.42,726,781
21400,757.83,726,783
21500,759.47,728,784
21600,760.88,730,786
21700,762.24,732,787
21800,763.61,733,789
21900,765.02,734,791
22000,766.49,736,793
22100,767.85,738,795
22200,769.24,740,797
22300,770.63,741,797
22400,772.2,743,799
22500,773.74,745,801
22600,775.2,746,804
22700,776.55,747,807
22800,778.04,751,808
22900,779.35,752,808
23000,780.81,753,810
23100,782.22,756,812
23200,783.62,756,812
23300,784.85,757,813
23400,786.2,757,817
23500,787.67,760,817
23600,788.95,761,818
23700,790.14,762,818
23800,791.63,763,819
23900,792.95,766,819
24000,794.36,766,820
24100,795.67,766,821
24200,796.97,767,823
24300,798.29,770,824
24400,799.51,771,826
24500,800.98,773,827
24600,802.34,775,829
24700,803.73,776,831
24800,804.98,778,832
24900,806.41,780,833
25000,807.65,780,836
25100,808.85,780,837
25200,810.28,783,839
25300,811.63,783,839
25400,812.98,783,841
25500,814.42,785,842
25600,815.68,785,842
25700,816.85,788,844
25800,818.07,789,846
25900,819.42,790,847
26000,820.74,791,849
26100,822.08,793,851
26200,823.42,795,851
26300,824.71,797,854
26400,825.94,798,854
26500,827.2,799,855
26600,828.62,800,856
26700,829.79,801,857
26800,831.27,803,858
26900,832.33,804,861
27000,833.6,804,862
27100,834.73,805,864
27200,835.93,805,865
27300,837.17,807,866
27400,838.34,809,868
27500,839.72,810,869
27600,840.94,813,869
27700,842.3,814,869
27800,843.56,816,870
27900,844.86,817,872
28000,846.07,817,873
28100,847.42,818,874
28200,848.76,820,878
28300,849.88,821,878
28400,851.09,823,878
28500,852.43,823,880
28600,853.75,823,881
28700,854.9,824,882
28800,855.92,825,882
28900,856.95,827,884
29000,858.09,828,885
29100,859.52,828,885
29200,860.68,829,888
29300,861.8,831,889
29400,862.98,833,891
29500,864.11,833,892
29600,865.26,835,893
29700,866.45,836,893
29800,867.48,837,895
29900,868.54,838,895
30000,869.68,839,895
30100,870.86,841,896
30200,871.84,842,897
30300,872.85,843,898
30400,873.95,845,898
30500,875.12,846,900
30600,876.23,847,902
30700,877.41,847,904
30800,878.57,849,905
30900,879.64,850,906
31000,880.74,850,907
31100,881.89,851,910
31200,882.84,851,910
31300,884.06,852,911
31400,885.19,854,913
31500,886.17,855,914
31600,887.2,857,915
31700,888.58,858,916
31800,889.7,860,917
31900,890.96,862,918
32000,892.01,863,920
32100,893.08,865,921
32200,894.18,865,922
32300,895.32,865,923
32400,896.39,866,924
32500,897.46,867,925
32600,898.32,867,925
32700,899.39,868,925
32800,900.49,871,927
32900,901.43,872,928
33000,902.39,872,929
33100,903.3,873,931
33200,904.32,874,931
33300,905.31,875,931
33400,906.39,875,931
33500,907.37,875,932
33600,908.32,877,933
33700,909.45,879,934
33800,910.61,880,936
33900,911.65,881,937
34000,912.64,883,938
34100,913.82,884,938
34200,914.79,884,940
34300,915.74,885,941
34400,916.75,889,943
34500,917.8,889,946
34600,918.69,890,946
34700,920.03,892,946
34800,920.96,893,948
34900,922,893,948
35000,923.01,893,950
35100,924.22,895,951
35200,925.12,896,951
35300,926.28,897,953
35400,927.4,898,953
35500,928.43,899,953
35600,929.47,899,954
35700,930.33,901,955
35800,931.33,902,955
35900,932.32,903,956
36000,933.22,905,957
36100,934.36,906,958
36200,935.41,907,960
36300,936.36,908,961
36400,937.45,909,962
36500,938.49,909,962
36600,939.61,910,964
36700,940.5,910,964
36800,941.58,911,965
36900,942.46,913,966
37000,943.37,914,967
37100,944.34,914,968
37200,945.36,917,969
37300,946.14,919,970
37400,946.83,920,970
37500,947.83,920,971
37600,948.78,921,971
37700,949.67,921,974
37800,950.68,922,975
37900,951.87,923,976
38000,953.01,923,978
38100,953.95,925,980
38200,954.92,926,980
38300,955.83,927,980
38400,956.71,928,981
38500,957.84,929,983
38600,958.85,930,983
38700,959.83,930,984
38800,960.74,930,985
38900,961.8,930,985
39000,962.84,930,988
39100,963.77,930,989
39200,964.63,930,991
39300,965.91,933,991
39400,966.68,933,991
39500,967.48,935,992
39600,968.46,936,993
39700,969.43,938,993
39800,970.27,939,994
39900,971.12,940,994
40000,972.12,941,995
40100,973.07,943,997
40200,973.77,944,998
40300,974.66,944,998
40400,975.68,945,1000
40500,976.62,945,1002
40600,977.72,947,1003
40700,978.58,947,1004
40800,979.4,948,1007
40900,980.3,948,1007
41000,981.03,949,1008
41100,981.93,949,1008
41200,982.92,950,1009
41300,983.85,953,1012
41400,984.75,953,1013
41500,985.77,953,1014
41600,986.56,954,1014
41700,987.62,954,1017
41800,988.53,954,1018
41900,989.49,955,1019
42000,990.35,956,1021
42100,991.11,958,1022
42200,992.18,958,1023
42300,993.13,958,1024
42400,994,959,1025
42500,994.89,961,1026
42600,995.88,962,1026
42700,996.85,962,1026
42800,997.62,963,1026
42900,998.51,964,1027
43000,999.56,966,1029
43100,1000.33,969,1030
43200,1001.2,971,1030
43300,1002.11,973,1030
43400,1003.04,973,1030
43500,1004.11,974,1031
43600,1004.96,974,1032
43700,1005.9,974,1033
43800,1006.81,975,1035
43900,1007.91,976,1037
44000,1008.84,977,1037
44100,1009.55,978,1038
44200,1010.31,979,1038
44300,1011.16,981,1039
44400,1012.13,981,1040
44500,1012.94,981,1041
44600,1013.77,982,1042
44700,1014.66,983,1044
44800,1015.38,986,1045
44900,1016.16,988,1046
45000,1016.99,989,1046
45100,1017.72,990,1048
45200,1018.55,990,1050
45300,1019.35,991,1050
45400,1020.21,992,1051
45500,1021.14,993,1052
45600,1022.06,993,1054
45700,1022.9,993,1055
45800,1023.75,993,1056
45900,1024.7,994,1056
46000,1025.58,996,1056
46100,1026.51,996,1057
46200,1027.33,997,1057
46300,1028.2,1000,1058
46400,1029.07,1001,1059
46500,1030.03,1001,1060
46600,1030.96,1004,1060
46700,1031.8,1004,1062
46800,1032.63,1005,1063
46900,1033.51,1008,1065
47000,1034.35,1009,1065
47100,1035.34,1010,1065
47200,1036.14,1011,1066
47300,1037.08,1011,1066
47400,1038.09,1012,1068
47500,1038.85,1013,1068
47600,1039.77,1015,1068
47700,1040.5,1016,1069
47800,1041.24,1016,1070
47900,1042.12,1016,1070
48000,1043,1016,1070
48100,1043.76,1016,1073
48200,1044.73,1018,1073
48300,1045.7,1020,1074
48400,1046.54,1020,1075
48500,1047.35,1020,1076
48600,1048.15,1022,1077
48700,1048.98,1022,1078
48800,1049.9,1022,1079
48900,1050.67,1023,1079
49000,1051.52,1023,1080
49100,1052.29,1024,1081
49200,1052.93,1024,1081
49300,1053.86,1024,1082
49400,1054.55,1026,1083
49500,1055.35,1026,1086
49600,1056.17,1026,1086
49700,1057.02,1027,1087
49800,1057.69,1027,1087
49900,1058.37,1027,1088
50000,1059.18,1029,1089
50100,1059.98,1030,1089
50200,1060.82,1033,1090
50300,1061.64,1033,1091
50400,1062.49,1033,1092
50500,1063.38,1034,1093
50600,1064.03,1034,1093
50700,1064.83,1034,1094
50800,1065.57,1034,1094
50900,1066.31,1035,1094
51000,1067.11,1035,1096
51100,1067.76,1035,1096
51200,1068.59,1036,1098
51300,1069.44,1040,1098
51400,1070.17,1041,1098
51500,1070.93,1042,1098
51600,1071.84,1042,1100
51700,1072.53,1045,1102
51800,1073.35,1045,1102
51900,1074.15,1047,1102
52000,1074.91,1048,1104
52100,1075.84,1048,1107
52200,1076.69,1049,1107
52300,1077.37,1050,1108
52400,1078.09,1051,1109
52500,1078.9,1052,1109
52600,1079.64,1052,1109
52700,1080.25,1054,1109
52800,1080.98,1054,1110
52900,1081.77,1055,1110
53000,1082.58,1055,1111
53100,1083.47,1055,1114
53200,1084.2,1055,1115
53300,1085.14,1057,1116
53400,1085.95,1057,1118
53500,1086.6,1059,1118
53600,1087.37,1060,1119
53700,1088.18,1061,1119
53800,1088.96,1062,1119
53900,1089.79,1062,1120
54000,1090.45,1062,1120
54100,1091.37,1062,1121
54200,1092.13,1063,1121
54300,1092.87,1063,1121
54400,1093.69,1065,1122
54500,1094.4,1065,1122
54600,1095.1,1066,1123
54700,1095.81,1066,1123
54800,1096.56,1066,1124
54900,1097.23,1066,1125
55000,1098,1067,1125
55100,1098.87,1069,1125
55200,1099.49,1069,1127
55300,1100.18,1069,1127
55400,1100.97,1070,1127
55500,1101.81,1071,1128
55600,1102.64,1072,1130
55700,1103.53,1073,1130
55800,1104.12,1074,1131
55900,1104.87,1075,1132
56000,1105.78,1077,1132
56100,1106.64,1078,1134
56200,1107.46,1079,1135
56300,1108.14,1080,1136
56400,1108.81,1081,1136
56500,1109.49,1081,1136
56600,1110.22,1081,1137
56700,1110.77,1081,1138
56800,1111.38,1081,1138
56900,1112.08,1082,1138
57000,1112.8,1082,1139
57100,1113.38,1083,1139
57200,1114,1084,1140
57300,1114.75,1084,1140
57400,1115.69,1085,1141
57500,1116.54,1085,1142
57600,1117.27,1086,1144
57700,1117.89,1086,1145
57800,1118.49,1086,1147
57900,1119.19,1087,1148
58000,1119.95,1088,1149
58100,1120.66,1088,1149
58200,1121.31,1088,1150
58300,1122.01,1088,1151
58400,1122.61,1089,1152
58500,1123.35,1089,1153
58600,1123.89,1089,1154
58700,1124.59,1090,1155
58800,1125.21,1090,1156
58900,1125.98,1091,1157
59000,1126.71,1091,1158
59100,1127.5,1093,1158
59200,1128.17,1094,1158
59300,1128.93,1095,1158
59400,1129.62,1095,1158
59500,1130.31,1095,1159
59600,1130.97,1097,1160
59700,1131.63,1097,1162
59800,1132.42,1098,1164
59900,1133,1099,1164
60000,1133.6,1099,1165
60100,1134.3,1100,1166
60200,1134.87,1100,1167
60300,1135.54,1100,1168
60400,1136.51,1100,1168
60500,1137.2,1100,1169
60600,1137.9,1103,1170
60700,1138.71,1104,1170
60800,1139.4,1104,1170
60900,1140.2,1106,1170
61000,1140.97,1106,1171
61100,1141.7,1107,1172
61200,1142.42,1109,1174
61300,1143.21,1109,1174
61400,1143.95,1109,1175
61500,1144.61,1110,1175
61600,1145.34,1111,1175
61700,1145.91,1112,1176
61800,1146.62,1112,1177
61900,1147.34,1112,1180
62000,1148.14,1113,1180
62100,1148.92,1113,1180
62200,1149.52,1113,1180
62300,1150.14,1114,1180
62400,1150.73,1115,1180
62500,1151.29,1115,1182
62600,1151.98,1117,1184
62700,1152.56,1119,1184
62800,1153.2,1120,1185
62900,1153.85,1121,1186
63000,1154.64,1122,1186
63100,1155.3,1123,1187
63200,1156.08,1126,1187
63300,1156.68,1126,1188
63400,1157.24,1126,1188
63500,1157.71,1126,1188
63600,1158.53,1127,1189
63700,1159.23,1127,1189
63800,1159.95,1129,1190
63900,1160.71,1129,1191
64000,1161.38,1130,1192
64100,1162.11,1132,1192
64200,1162.8,1132,1193
64300,1163.35,1133,1193
64400,1164,1133,1194
64500,1164.82,1133,1195
64600,1165.47,1135,1196
64700,1166.16,1135,1196
64800,1166.76,1136,1197
64900,1167.45,1137,1197
65000,1168.19,1138,1198
65100,1168.9,1138,1198
65200,1169.57,1138,1198
65300,1170.26,1138,1198
65400,1170.73,1139,1199
65500,1171.28,1140,1200
65600,1171.98,1140,1202
65700,1172.6,1141,1206
65800,1173.29,1141,1208
65900,1173.88,1141,1209
66000,1174.53,1142,1210
66100,1175.41,1142,1211
66200,1176.19,1144,1212
66300,1176.91,1145,1213
66400,1177.64,1145,1213
66500,1178.59,1146,1213
66600,1179.27,1149,1213
66700,1179.76,1149,1215
66800,1180.44,1150,1215
66900,1181.24,1151,1215
67000,1181.98,1152,1215
67100,1182.58,1153,1215
67200,1183.22,1153,1216
67300,1183.86,1154,1216
67400,1184.54,1154,1216
67500,1185.18,1156,1217
67600,1185.9,1158,1219
67700,1186.57,1158,1220
67800,1187.31,1159,1221
67900,1188.08,1160,1221
68000,1188.65,1160,1222
68100,1189.29,1160,1222
68200,1190.06,1161,1223
68300,1190.83,1162,1223
68400,1191.48,1163,1224
68500,1192.14,1163,1224
68600,1192.74,1163,1225
68700,1193.39,1163,1225
68800,1193.92,1163,1225
68900,1194.38,1164,1225
69000,1195.04,1165,1225
69100,1195.71,1165,1226
69200,1196.41,1166,1228
69300,1196.86,1167,1228
69400,1197.32,1167,1228
69500,1197.94,1168,1228
69600,1198.43,1168,1228
69700,1199.11,1169,1228
69800,1199.73,1169,1229
69900,1200.34,1169,1229
70000,1200.97,1170,1229
70100,1201.64,1171,1229
70200,1202.21,1172,1229
70300,1202.85,1172,1229
70400,1203.37,1172,1229
70500,1203.97,1172,1229
70600,1204.49,1173,1230
70700,1205.08,1174,1231
70800,1205.7,1175,1232
70900,1206.34,1175,1233
71000,1207.02,1175,1234
71100,1207.66,1176,1234
71200,1208.4,1177,1235
71300,1209,1178,1236
71400,1209.74,1179,1237
71500,1210.24,1180,1237
71600,1210.81,1180,1238
71700,1211.5,1180,1239
71800,1212.03,1180,1239
71900,1212.59,1181,1240
72000,1213.25,1182,1242
72100,1213.96,1182,1242
72200,1214.55,1182,1243
72300,1215.25,1183,1244
72400,1215.8,1183,1244
72500,1216.28,1183,1244
72600,1216.93,1184,1246
72700,1217.62,1184,1246
72800,1218.3,1185,1247
72900,1218.85,1185,1249
73000,1219.58,1185,1249
73100,1220.18,1186,1252
73200,1220.78,1187,1252
73300,1221.35,1189,1252
73400,1222.14,1190,1253
73500,1222.75,1194,1254
73600,1223.51,1194,1255
73700,1224.18,1195,1255
73800,1224.84,1196,1255
73900,1225.41,1197,1256
74000,1225.9,1197,1256
74100,1226.37,1198,1256
74200,1226.79,1198,1257
74300,1227.46,1198,1258
74400,1228.17,1199,1260
74500,1228.91,1199,1261
74600,1229.57,1200,1261
74700,1230.27,1200,1261
74800,1230.87,1200,1261
74900,1231.48,1202,1261
75000,1232.11,1202,1262
75100,1232.68,1203,1263
75200,1233.29,1204,1264
75300,1234.01,1204,1265
75400,1234.54,1204,1266
75500,1235.08,1205,1266
75600,1235.56,1205,1266
75700,1236.1,1206,1266
75800,1236.88,1206,1267
75900,1237.53,1206,1267
76000,1238.11,1206,1268
76100,1238.71,1206,1268
76200,1239.46,1208,1270
76300,1240.1,1209,1270
76400,1240.72,1210,1270
76500,1241.34,1210,1270
76600,1241.89,1211,1270
76700,1242.47,1212,1271
76800,1243.01,1212,1273
76900,1243.49,1212,1275
77000,1244.19,1213,1275
77100,1244.81,1213,1276
77200,1245.47,1214,1276
77300,1246,1214,1278
77400,1246.62,1214,1278
77500,1247.19,1215,1280
77600,1247.73,1215,1280
77700,1248.29,1217,1280
77800,1248.77,1218,1280
77900,1249.39,1219,1282
78000,1249.92,1219,1282
78100,1250.43,1221,1282
78200,1250.95,1221,1282
78300,1251.65,1221,1282
78400,1252.19,1222,1282
78500,1252.73,1222,1283
78600,1253.32,1222,1283
78700,1253.9,1223,1283
78800,1254.48,1225,1284
78900,1254.99,1225,1284
79000,1255.51,1226,1284
79100,1256.25,1226,1286
79200,1256.89,1226,1287
79300,1257.48,1226,1287
79400,1257.95,1227,1287
79500,1258.42,1227,1287
79600,1258.97,1227,1287
79700,1259.5,1228,1287
79800,1260.12,1228,1287
79900,1260.72,1229,1290
80000,1261.34,1230,1291
80100,1261.85,1230,1291
80200,1262.47,1231,1292
80300,1263.17,1232,1292
80400,1263.84,1232,1292
80500,1264.45,1232,1293
80600,1265.13,1233,1295
80700,1265.87,1233,1296
80800,1266.27,1235,1296
80900,1266.95,1235,1297
81000,1267.58,1235,1298
81100,1268.14,1235,1298
81200,1268.69,1236,1299
81300,1269.29,1236,1300
81400,1269.76,1237,1300
81500,1270.28,1239,1300
81600,1270.81,1240,1300
81700,1271.29,1240,1300
81800,1271.77,1242,1302
81900,1272.35,1243,1302
82000,1272.84,1243,1304
82100,1273.37,1244,1305
82200,1273.96,1244,1306
82300,1274.53,1245,1306
82400,1275.12,1245,1307
82500,1275.62,1246,1307
82600,1276.22,1247,1307
82700,1276.8,1247,1307
82800,1277.28,1248,1307
82900,1277.77,1248,1307
83000,1278.32,1248,1307
83100,1278.94,1248,1307
83200,1279.44,1248,1307
83300,1279.99,1248,1308
83400,1280.47,1248,1308
83500,1280.95,1248,1309
83600,1281.6,1249,1309
83700,1282.3,1250,1311
83800,1282.84,1250,1312
83900,1283.31,1251,1313
84000,1283.89,1251,1313
84100,1284.34,1252,1314
84200,1284.84,1252,1314
84300,1285.29,1252,1314
84400,1285.98,1254,1315
84500,1286.54,1255,1316
84600,1287.12,1256,1317
84700,1287.79,1256,1320
84800,1288.22,1257,1321
84900,1288.79,1258,1321
85000,1289.2,1258,1321
85100,1289.74,1258,1321
85200,1290.42,1258,1321
85300,1291.03,1258,1322
85400,1291.51,1260,1323
85500,1292.14,1262,1326
85600,1292.8,1263,1326
85700,1293.3,1263,1326
85800,1293.8,1263,1326
85900,1294.28,1263,1327
86000,1294.78,1263,1328
86100,1295.35,1264,1328
86200,1295.95,1264,1328
86300,1296.42,1265,1328
86400,1297.09,1266,1329
86500,1297.68,1266,1330
86600,1298.17,1267,1330
86700,1298.67,1267,1330
86800,1299.17,1267,1330
86900,1299.62,1268,1330
87000,1300.14,1268,1330
87100,1300.66,1269,1331
87200,1301.14,1269,1331
87300,1301.62,1269,1331
87400,1302.23,1269,1332
87500,1302.66,1270,1333
87600,1303.17,1270,1333
87700,1303.78,1271,1333
87800,1304.45,1272,1333
87900,1304.91,1272,1334
88000,1305.51,1273,1334
88100,1306.13,1273,1336
88200,1306.73,1274,1336
88300,1307.19,1274,1336
88400,1307.7,1275,1338
88500,1308.26,1276,1338
88600,1308.77,1278,1338
88700,1309.24,1278,1338
88800,1309.78,1278,1340
88900,1310.38,1279,1342
89000,1310.89,1279,1343
89100,1311.36,1279,1343
89200,1311.82,1279,1344
89300,1312.44,1281,1344
89400,1312.87,1283,1345
89500,1313.34,1283,1347
89600,1313.88,1283,1347
89700,1314.47,1283,1349
89800,1315.04,1283,1349
89900,1315.58,1283,1350
90000,1316.21,1285,1350
90100,1316.73,1288,1350
90200,1317.4,1288,1352
90300,1317.83,1288,1352
90400,1318.25,1290,1354
90500,1318.76,1291,1354
90600,1319.3,1292,1355
90700,1319.85,1292,1355
90800,1320.42,1293,1355
90900,1320.86,1293,1355
91000,1321.35,1293,1356
91100,1321.86,1294,1356
91200,1322.41,1294,1357
91300,1322.92,1295,1357
91400,1323.48,1296,1357
91500,1324.04,1296,1358
91600,1324.58,1296,1359
91700,1325.09,1297,1359
91800,1325.62,1298,1359
91900,1326.03,1298,1360
92000,1326.56,1298,1362
92100,1327.09,1298,1362
92200,1327.62,1298,1362
92300,1328.23,1298,1362
92400,1328.75,1298,1363
92500,1329.22,1298,1363
92600,1329.56,1299,1364
92700,1330.16,1300,1364
92800,1330.69,1301,1365
92900,1331.15,1302,1365
93000,1331.56,1302,1365
93100,1332.19,1303,1366
93200,1332.65,1303,1366
93300,1333.03,1303,1366
93400,1333.57,1304,1367
93500,1333.99,1304,1367
93600,1334.56,1304,1368
93700,1335.02,1304,1369
93800,1335.51,1305,1370
93900,1335.91,1305,1370
94000,1336.43,1306,1370
94100,1337.01,1306,1371
94200,1337.54,1306,1371
94300,1338.15,1307,1372
94400,1338.8,1307,1372
94500,1339.27,1308,1373
94600,1339.91,1308,1374
94700,1340.46,1308,1374
94800,1340.96,1308,1375
94900,1341.46,1310,1375
95000,1342.08,1311,1376
95100,1342.63,1311,1376
95200,1343.12,1314,1377
95300,1343.52,1314,1377
95400,1344.03,1315,1377
95500,1344.59,1316,1377
95600,1345.09,1317,1377
95700,1345.69,1317,1378
95800,1346.1,1317,1378
95900,1346.51,1318,1380
96000,1347.12,1318,1380
96100,1347.6,1318,1381
96200,1348.1,1318,1382
96300,1348.65,1319,1382
96400,1349.24,1319,1382
96500,1349.72,1319,1382
96600,1350.17,1319,1383
96700,1350.66,1319,1383
96800,1351.17,1320,1383
96900,1351.64,1320,1384
97000,1352.06,1320,1384
97100,1352.44,1320,1384
97200,1352.93,1321,1385
97300,1353.43,1321,1386
97400,1353.89,1322,1387
97500,1354.46,1322,1387
97600,1355.07,1322,1388
97700,1355.63,1322,1388
97800,1356.15,1322,1389
97900,1356.69,1324,1389
98000,1357.11,1324,1389
98100,1357.63,1325,1391
98200,1358.08,1325,1391
98300,1358.65,1326,1391
98400,1359.07,1327,1393
98500,1359.56,1328,1393
98600,1359.89,1329,1393
98700,1360.31,1330,1393
98800,1360.78,1330,1393
98900,1361.2,1330,1393
99000,1361.64,1330,1393
99100,1362.1,1332,1394
99200,1362.56,1332,1394
99300,1363.09,1332,1394
99400,1363.75,1332,1395
99500,1364.2,1334,1396
99600,1364.71,1334,1397
99700,1365.26,1334,1398
99800,1365.77,1334,1398
99900,1366.18,1335,1401
100000,1366.58,1335,1401
100100,1367.1,1335,1404
100200,1367.6,1335,1405
100300,1368.15,1336,1405
100400,1368.59,1336,1405
100500,1369.14,1337,1405
100600,1369.63,1338,1406
100700,1370.06,1338,1406
100800,1370.51,1338,1407
100900,1371.01,1339,1407
101000,1371.49,1339,1407
101100,1371.99,1340,1407
101200,1372.48,1341,1407
101300,1373.11,1341,1407
101400,1373.47,1341,1407
101500,1373.85,1342,1407
101600,1374.3,1342,1408
101700,1374.82,1344,1408
101800,1375.25,1345,1408
101900,1375.72,1345,1408
102000,1376.25,1346,1409
102100,1376.79,1347,1409
102200,1377.3,1347,1411
102300,1377.82,1347,1411
102400,1378.27,1348,1411
102500,1378.61,1348,1413
102600,1379.05,1349,1413
102700,1379.51,1349,1414
102800,1379.95,1349,1415
102900,1380.39,1349,1415
103000,1381,1349,1418
103100,1381.43,1349,1419
103200,1381.83,1350,1420
103300,1382.38,1350,1421
103400,1383.01,1351,1421
103500,1383.51,1354,1421
103600,1384.02,1355,1422
103700,1384.43,1355,1422
103800,1384.88,1356,1423
103900,1385.37,1356,1424
104000,1385.79,1357,1424
104100,1386.21,1357,1424
104200,1386.69,1357,1425
104300,1387.13,1357,1425
104400,1387.68,1358,1425
104500,1388.19,1358,1425
104600,1388.62,1359,1425
104700,1389.1,1359,1425
104800,1389.64,1359,1425
104900,1390.1,1360,1425
105000,1390.56,1361,1425
105100,1390.95,1363,1425
105200,1391.48,1363,1425
105300,1392,1363,1427
105400,1392.51,1363,1427
105500,1392.94,1365,1427
105600,1393.34,1365,1427
105700,1393.85,1365,1427
105800,1394.36,1365,1427
105900,1394.75,1365,1427
106000,1395.24,1367,1428
106100,1395.73,1369,1428
106200,1396.24,1369,1428
106300,1396.68,1370,1429
106400,1397.13,1370,1429
106500,1397.55,1371,1429
106600,1398,1372,1429
106700,1398.41,1372,1429
106800,1398.76,1372,1429
106900,1399.16,1372,1430
107000,1399.6,1372,1433
107100,1399.99,1373,1433
107200,1400.5,1373,1433
107300,1401.03,1374,1433
107400,1401.47,1374,1435
107500,1401.91,1374,1435
107600,1402.36,1374,1435
107700,1402.83,1375,1436
107800,1403.22,1376,1437
107900,1403.71,1376,1437
108000,1404.2,1376,1437
108100,1404.67,1377,1438
108200,1405.01,1377,1439
108300,1405.48,1379,1439
108400,1405.95,1380,1440
108500,1406.55,1380,1440
108600,1406.88,1381,1441
108700,1407.3,1381,1442
108800,1407.89,1381,1442
108900,1408.44,1381,1443
109000,1408.87,1382,1443
109100,1409.33,1382,1443
109200,1409.68,1382,1443
