numsampled,0.97,lci,hci
22000,3.1254,3.0894,3.1639
22100,3.1255,3.0892,3.1617
22200,3.1256,3.0901,3.1615
22300,3.1258,3.0914,3.1612
22400,3.1257,3.0911,3.1606
22500,3.1256,3.0911,3.1598
22600,3.1258,3.0928,3.1603
22700,3.1259,3.0928,3.1612
22800,3.126,3.0932,3.1605
22900,3.1261,3.0941,3.1613
23000,3.1263,3.0944,3.1599
23100,3.1263,3.0955,3.1598
23200,3.1263,3.0961,3.1593
23300,3.1263,3.098,3.1594
23400,3.1264,3.0974,3.1587
23500,3.1266,3.0957,3.1601
23600,3.1267,3.0952,3.1595
23700,3.1268,3.0951,3.1607
23800,3.1271,3.0951,3.1611
23900,3.1273,3.0954,3.1597
24000,3.1273,3.0958,3.1602
24100,3.1275,3.0957,3.1609
24200,3.1275,3.0956,3.1594
24300,3.1276,3.0956,3.1604
24400,3.1278,3.0942,3.1608
24500,3.1279,3.0947,3.1606
24600,3.128,3.0945,3.161
24700,3.1281,3.095,3.1618
24800,3.1281,3.0954,3.1611
24900,3.1282,3.0951,3.1622
25000,3.1283,3.0978,3.162
25100,3.1282,3.0979,3.1616
25200,3.1283,3.0954,3.1612
25300,3.1284,3.0969,3.1622
25400,3.1284,3.0995,3.1634
25500,3.1285,3.0997,3.1631
25600,3.1286,3.0985,3.1611
25700,3.1288,3.098,3.1614
25800,3.129,3.0994,3.1605
25900,3.129,3.1011,3.1603
26000,3.129,3.1006,3.1608
26100,3.1291,3.1009,3.1603
26200,3.1291,3.1,3.1606
26300,3.1291,3.1005,3.1593
26400,3.1292,3.1008,3.1594
26500,3.1293,3.0993,3.1588
26600,3.1294,3.0987,3.1574
26700,3.1296,3.1011,3.1574
26800,3.1296,3.1024,3.1552
26900,3.1296,3.1028,3.1559
27000,3.1297,3.1027,3.1557
27100,3.1299,3.1036,3.156
27200,3.13,3.1038,3.1559
27300,3.1301,3.1049,3.1558
27400,3.13,3.1039,3.1569
27500,3.13,3.104,3.1573
27600,3.1301,3.1052,3.1573
27700,3.1303,3.1048,3.1563
27800,3.1303,3.1052,3.1575
27900,3.1304,3.1038,3.1583
28000,3.1306,3.1041,3.1582
28100,3.1306,3.1041,3.1586
28200,3.1306,3.1031,3.1581
28300,3.1306,3.1037,3.1574
28400,3.1307,3.1043,3.158
28500,3.1307,3.1047,3.1583
28600,3.1307,3.1055,3.1589
28700,3.1306,3.1056,3.1589
28800,3.1306,3.1039,3.1585
28900,3.1306,3.1047,3.1578
29000,3.1308,3.1042,3.1591
29100,3.1308,3.1046,3.1588
29200,3.1309,3.1052,3.16
29300,3.131,3.1045,3.1604
29400,3.1311,3.1048,3.1613
29500,3.1311,3.1049,3.1618
29600,3.1311,3.1063,3.1615
29700,3.1314,3.1067,3.1609
29800,3.1315,3.1073,3.1624
29900,3.1315,3.107,3.1624
30000,3.1315,3.1071,3.1618
30100,3.1315,3.1077,3.1621
30200,3.1316,3.108,3.1613
30300,3.1318,3.1075,3.162
30400,3.132,3.108,3.1615
30500,3.132,3.1077,3.1609
30600,3.1321,3.1076,3.1596
30700,3.1322,3.1073,3.1602
30800,3.1324,3.1075,3.1615
30900,3.1324,3.1069,3.1617
31000,3.1324,3.1073,3.1622
31100,3.1325,3.1068,3.1618
31200,3.1326,3.107,3.1612
31300,3.1327,3.107,3.1602
31400,3.1327,3.1073,3.1598
31500,3.1328,3.1075,3.1597
31600,3.1328,3.1075,3.1596
31700,3.1329,3.1089,3.1588
31800,3.133,3.1082,3.1585
31900,3.133,3.1077,3.1587
32000,3.1331,3.1087,3.1584
32100,3.133,3.1074,3.1574
32200,3.1331,3.1078,3.1568
32300,3.133,3.1079,3.1563
32400,3.1332,3.1088,3.1573
32500,3.1332,3.11,3.1567
32600,3.1333,3.11,3.157
32700,3.1333,3.1096,3.1578
32800,3.1333,3.1087,3.1582
32900,3.1334,3.1102,3.158
33000,3.1333,3.11,3.1567
33100,3.1334,3.1097,3.156
33200,3.1334,3.1095,3.1555
33300,3.1336,3.1094,3.1552
33400,3.1336,3.1103,3.1559
33500,3.1336,3.1094,3.1556
33600,3.1335,3.1096,3.1553
33700,3.1337,3.1106,3.1561
33800,3.1337,3.111,3.1556
33900,3.1339,3.1111,3.1554
34000,3.1339,3.111,3.1552
34100,3.1339,3.1112,3.1558
34200,3.134,3.1113,3.156
34300,3.1341,3.1109,3.1578
34400,3.1341,3.1113,3.1571
34500,3.1342,3.1113,3.1566
34600,3.1342,3.1115,3.1567
34700,3.1343,3.1122,3.1577
34800,3.1343,3.112,3.1578
34900,3.1343,3.1121,3.158
35000,3.1343,3.1117,3.1582
35100,3.1344,3.112,3.1584
35200,3.1345,3.1114,3.1583
35300,3.1346,3.1117,3.1586
35400,3.1347,3.1122,3.1583
35500,3.1347,3.1121,3.1589
35600,3.1349,3.1133,3.1591
35700,3.135,3.1129,3.1596
35800,3.135,3.113,3.1596
35900,3.1351,3.1132,3.1587
36000,3.1351,3.1135,3.159
36100,3.1352,3.1134,3.1592
36200,3.1351,3.1119,3.1588
36300,3.1352,3.1122,3.1586
36400,3.1353,3.1122,3.1582
36500,3.1353,3.1118,3.1581
36600,3.1352,3.1113,3.1576
36700,3.1353,3.1129,3.1579
36800,3.1352,3.1125,3.1573
36900,3.1353,3.1127,3.1568
37000,3.1354,3.1132,3.1577
37100,3.1354,3.1138,3.1576
37200,3.1354,3.1137,3.1569
37300,3.1354,3.1139,3.1579
37400,3.1354,3.1149,3.1588
37500,3.1354,3.1138,3.1582
37600,3.1354,3.1137,3.1586
37700,3.1355,3.1128,3.1591
37800,3.1356,3.1122,3.1582
37900,3.1356,3.1128,3.1584
38000,3.1355,3.1129,3.159
38100,3.1355,3.113,3.1586
38200,3.1356,3.1132,3.1585
38300,3.1356,3.1133,3.1581
38400,3.1358,3.1144,3.159
38500,3.1358,3.1143,3.1586
38600,3.1358,3.1148,3.1587
38700,3.1358,3.1145,3.1576
38800,3.1359,3.1136,3.1589
38900,3.136,3.1145,3.158
39000,3.136,3.1145,3.1582
39100,3.1361,3.1149,3.1588
39200,3.136,3.1151,3.1584
39300,3.136,3.1147,3.1591
39400,3.136,3.1147,3.1591
39500,3.1361,3.1151,3.1594
39600,3.1362,3.1145,3.1595
39700,3.1362,3.1142,3.159
39800,3.1362,3.1142,3.1592
39900,3.1364,3.1144,3.1579
40000,3.1363,3.1152,3.1573
40100,3.1363,3.1146,3.1562
40200,3.1364,3.1147,3.1558
40300,3.1364,3.1142,3.1566
40400,3.1365,3.1147,3.1571
40500,3.1365,3.1148,3.1573
40600,3.1365,3.1146,3.1569
40700,3.1365,3.1149,3.1565
40800,3.1366,3.1149,3.1567
40900,3.1366,3.115,3.1558
41000,3.1366,3.1151,3.1558
41100,3.1368,3.1162,3.1563
41200,3.1367,3.1162,3.1561
41300,3.1367,3.116,3.1563
41400,3.1368,3.1163,3.1582
41500,3.137,3.1163,3.1584
41600,3.137,3.1169,3.1585
41700,3.1369,3.1161,3.1581
41800,3.137,3.1157,3.158
41900,3.137,3.1166,3.1582
42000,3.137,3.116,3.158
42100,3.137,3.1162,3.158
42200,3.1371,3.1157,3.1583
42300,3.137,3.1157,3.1578
42400,3.137,3.1158,3.1577
42500,3.1371,3.115,3.1577
42600,3.137,3.1155,3.1578
42700,3.1371,3.1158,3.1574
42800,3.1371,3.1155,3.1575
42900,3.1371,3.1149,3.1576
43000,3.1372,3.1142,3.1572
43100,3.1373,3.1145,3.1577
43200,3.1375,3.1145,3.1584
43300,3.1376,3.1148,3.1586
43400,3.1376,3.1153,3.1591
43500,3.1376,3.1164,3.1591
43600,3.1377,3.1163,3.159
43700,3.1378,3.1169,3.1572
43800,3.1379,3.1172,3.1575
43900,3.138,3.1166,3.1576
44000,3.1381,3.1175,3.1572
44100,3.1381,3.118,3.158
44200,3.1382,3.1172,3.158
44300,3.1382,3.117,3.1585
44400,3.1384,3.1173,3.1583
44500,3.1385,3.1173,3.1585
44600,3.1385,3.1178,3.1582
44700,3.1385,3.1178,3.1583
44800,3.1386,3.1179,3.1575
44900,3.1386,3.1181,3.1575
45000,3.1387,3.1183,3.1581
45100,3.1387,3.1176,3.1577
45200,3.1388,3.1182,3.158
45300,3.1389,3.1186,3.1582
45400,3.1389,3.1186,3.1585
45500,3.1389,3.1188,3.1589
45600,3.139,3.119,3.1584
45700,3.139,3.1194,3.1583
45800,3.139,3.1202,3.1578
45900,3.139,3.1197,3.1575
46000,3.139,3.1188,3.158
46100,3.1389,3.1186,3.1572
46200,3.139,3.1191,3.1587
46300,3.139,3.1192,3.1587
46400,3.139,3.1197,3.158
46500,3.139,3.1197,3.1579
46600,3.1391,3.1199,3.1582
46700,3.1392,3.1198,3.1586
46800,3.1392,3.1198,3.1584
46900,3.1392,3.1192,3.1591
47000,3.1393,3.1197,3.1589
47100,3.1393,3.12,3.1587
47200,3.1393,3.1195,3.1578
47300,3.1393,3.1191,3.1588
47400,3.1393,3.119,3.1584
47500,3.1393,3.1186,3.1586
47600,3.1394,3.1188,3.1584
47700,3.1395,3.1189,3.1585
47800,3.1395,3.1202,3.159
47900,3.1395,3.1199,3.1587
48000,3.1395,3.1202,3.1584
48100,3.1394,3.1197,3.1584
48200,3.1395,3.12,3.1588
48300,3.1396,3.12,3.1583
48400,3.1396,3.119,3.1582
48500,3.1396,3.1181,3.1581
48600,3.1396,3.1178,3.1588
48700,3.1396,3.1178,3.1591
48800,3.1397,3.1183,3.1593
48900,3.1396,3.1194,3.1595
49000,3.1396,3.1188,3.1591
49100,3.1396,3.1191,3.1593
49200,3.1397,3.1192,3.1588
49300,3.1397,3.1201,3.1595
49400,3.1397,3.1204,3.1597
49500,3.1398,3.1206,3.1604
49600,3.1398,3.1213,3.1602
49700,3.1399,3.1213,3.1607
49800,3.1399,3.1213,3.1605
49900,3.14,3.1213,3.1607
50000,3.14,3.1211,3.1603
50100,3.14,3.1206,3.1609
50200,3.1401,3.1202,3.161
50300,3.1401,3.12,3.161
50400,3.1401,3.1197,3.161
50500,3.1401,3.1204,3.1612
50600,3.1402,3.1201,3.161
50700,3.1402,3.1204,3.161
50800,3.1402,3.1208,3.1611
50900,3.1403,3.1215,3.1619
51000,3.1403,3.1212,3.1624
51100,3.1404,3.1209,3.1613
51200,3.1404,3.121,3.162
51300,3.1404,3.1214,3.1628
51400,3.1405,3.1214,3.1636
51500,3.1406,3.1217,3.163
51600,3.1405,3.1213,3.1625
51700,3.1405,3.1212,3.1623
51800,3.1406,3.1212,3.1621
51900,3.1407,3.1218,3.1609
52000,3.1408,3.1223,3.1614
52100,3.1408,3.1224,3.1616
52200,3.1409,3.1222,3.1612
52300,3.1408,3.1217,3.1618
52400,3.1409,3.1212,3.1622
52500,3.1409,3.1217,3.162
52600,3.1409,3.1218,3.1614
52700,3.1409,3.1218,3.1619
52800,3.1409,3.1217,3.1616
52900,3.141,3.1216,3.1614
53000,3.141,3.1215,3.1608
53100,3.1411,3.1221,3.1612
53200,3.1411,3.1217,3.1617
53300,3.1411,3.1221,3.1619
53400,3.1411,3.1217,3.1621
53500,3.1411,3.1219,3.1622
53600,3.1412,3.1221,3.1629
53700,3.1413,3.1222,3.163
53800,3.1414,3.123,3.1624
53900,3.1415,3.1225,3.1629
54000,3.1414,3.1226,3.1631
54100,3.1415,3.1225,3.1636
54200,3.1415,3.1227,3.1635
54300,3.1416,3.1223,3.164
54400,3.1415,3.122,3.1641
54500,3.1415,3.1216,3.1643
54600,3.1415,3.1218,3.1643
54700,3.1416,3.1213,3.164
54800,3.1416,3.1213,3.1635
54900,3.1416,3.1221,3.1629
55000,3.1416,3.1216,3.1632
55100,3.1415,3.1216,3.1632
55200,3.1415,3.1215,3.1633
55300,3.1416,3.1218,3.1627
55400,3.1416,3.1221,3.1629
55500,3.1416,3.1212,3.1631
55600,3.1417,3.1219,3.1635
55700,3.1416,3.122,3.1632
55800,3.1416,3.122,3.1628
55900,3.1416,3.1222,3.1627
56000,3.1416,3.1224,3.1623
56100,3.1417,3.1221,3.162
56200,3.1417,3.1227,3.1621
56300,3.1418,3.1228,3.1619
56400,3.1418,3.1227,3.1625
56500,3.1419,3.1231,3.1628
56600,3.1419,3.1235,3.163
56700,3.142,3.124,3.1633
56800,3.142,3.1235,3.1631
56900,3.1421,3.1239,3.1635
57000,3.1421,3.1229,3.1632
57100,3.1422,3.1236,3.1636
57200,3.1422,3.1238,3.1635
57300,3.1421,3.1231,3.1636
57400,3.1421,3.1234,3.1634
57500,3.1421,3.1245,3.1637
57600,3.1421,3.1242,3.1645
57700,3.1421,3.1241,3.164
57800,3.1421,3.1247,3.1636
57900,3.1422,3.1247,3.1638
58000,3.1422,3.1244,3.1637
58100,3.1423,3.1255,3.1632
58200,3.1423,3.1252,3.1626
58300,3.1423,3.1253,3.1624
58400,3.1424,3.1253,3.1627
58500,3.1425,3.1255,3.1629
58600,3.1425,3.1267,3.1636
58700,3.1425,3.1271,3.1635
58800,3.1425,3.1273,3.1628
58900,3.1426,3.1269,3.1624
59000,3.1425,3.1268,3.1627
59100,3.1425,3.1276,3.1619
59200,3.1425,3.1272,3.1624
59300,3.1425,3.1272,3.1627
59400,3.1425,3.1266,3.1618
59500,3.1425,3.1268,3.1618
59600,3.1425,3.1269,3.1612
59700,3.1425,3.1275,3.1605
59800,3.1425,3.1276,3.1603
59900,3.1425,3.1275,3.16
60000,3.1425,3.1273,3.1601
60100,3.1426,3.1274,3.1605
60200,3.1427,3.1268,3.1607
60300,3.1426,3.126,3.1603
60400,3.1427,3.1265,3.1608
60500,3.1428,3.1264,3.1612
60600,3.1428,3.1263,3.1606
60700,3.1429,3.1269,3.1604
60800,3.1428,3.1266,3.1609
60900,3.1428,3.1269,3.161
61000,3.1428,3.1273,3.1614
61100,3.1428,3.1273,3.1614
61200,3.1428,3.1278,3.1612
61300,3.1428,3.1279,3.1611
61400,3.1428,3.1275,3.1614
61500,3.1428,3.1277,3.1617
61600,3.1429,3.1278,3.1621
61700,3.1428,3.1276,3.1622
61800,3.1428,3.1281,3.1617
61900,3.1428,3.1279,3.1616
62000,3.1428,3.1279,3.162
62100,3.1429,3.1283,3.1621
62200,3.1428,3.1285,3.1624
62300,3.1429,3.1279,3.162
62400,3.1429,3.1278,3.1616
62500,3.1429,3.1277,3.1619
62600,3.1431,3.1279,3.1625
62700,3.143,3.1274,3.1623
62800,3.143,3.1283,3.1628
62900,3.1431,3.1287,3.1624
63000,3.143,3.1285,3.1624
63100,3.1431,3.1282,3.1623
63200,3.1431,3.1278,3.1628
63300,3.1432,3.1279,3.1629
63400,3.1431,3.1275,3.1628
63500,3.1431,3.1272,3.1628
63600,3.1431,3.1266,3.1628
63700,3.1432,3.127,3.1625
63800,3.1432,3.1267,3.1626
63900,3.1432,3.1272,3.1625
64000,3.1431,3.1268,3.1628
64100,3.1432,3.1269,3.1623
64200,3.1432,3.1275,3.1625
64300,3.1431,3.1275,3.1627
64400,3.1432,3.1273,3.1625
64500,3.1431,3.1266,3.1617
64600,3.1432,3.1266,3.1614
64700,3.1432,3.1267,3.1621
64800,3.1433,3.1268,3.1616
64900,3.1433,3.1275,3.1616
65000,3.1433,3.1273,3.1611
65100,3.1433,3.1277,3.1606
65200,3.1433,3.1275,3.1603
65300,3.1433,3.1279,3.1605
65400,3.1433,3.1285,3.1602
65500,3.1433,3.1287,3.1602
65600,3.1432,3.1289,3.1603
65700,3.1432,3.1293,3.1602
65800,3.1433,3.1291,3.1598
65900,3.1433,3.1294,3.1597
66000,3.1432,3.1288,3.1592
66100,3.1432,3.1288,3.1598
66200,3.1433,3.129,3.1604
66300,3.1432,3.1288,3.16
66400,3.1432,3.129,3.1603
66500,3.1432,3.1291,3.1601
66600,3.1432,3.1288,3.1602
66700,3.1432,3.1288,3.1599
66800,3.1432,3.1287,3.1595
66900,3.1432,3.1291,3.16
67000,3.1433,3.1284,3.1604
67100,3.1433,3.1279,3.1603
67200,3.1433,3.1281,3.1597
67300,3.1434,3.1282,3.16
67400,3.1434,3.1281,3.1595
67500,3.1434,3.1282,3.1598
67600,3.1434,3.1283,3.1598
67700,3.1434,3.1279,3.1597
67800,3.1434,3.1279,3.1593
67900,3.1435,3.1284,3.1592
68000,3.1435,3.1287,3.1593
68100,3.1436,3.129,3.1598
68200,3.1436,3.129,3.1601
68300,3.1436,3.1297,3.1603
68400,3.1437,3.1306,3.1597
68500,3.1437,3.1303,3.1597
68600,3.1437,3.1305,3.1597
68700,3.1437,3.1305,3.1599
68800,3.1438,3.1307,3.1599
68900,3.1439,3.1311,3.1597
69000,3.1439,3.1311,3.1604
69100,3.1439,3.1308,3.1603
69200,3.1439,3.1308,3.1602
69300,3.144,3.1311,3.1603
69400,3.144,3.1312,3.1597
69500,3.1439,3.1312,3.1601
69600,3.144,3.1311,3.16
69700,3.144,3.1311,3.16
69800,3.144,3.1313,3.1606
69900,3.144,3.1307,3.1606
70000,3.1441,3.1305,3.1607
70100,3.1441,3.1306,3.161
70200,3.1441,3.1309,3.1613
70300,3.1441,3.1308,3.1615
70400,3.1441,3.1311,3.1622
70500,3.1441,3.1307,3.1618
70600,3.1441,3.1308,3.1617
70700,3.1441,3.1305,3.1614
70800,3.1441,3.1307,3.1616
70900,3.1441,3.1312,3.1613
71000,3.1442,3.1313,3.1612
71100,3.1443,3.1317,3.1616
71200,3.1443,3.1317,3.1613
71300,3.1442,3.1311,3.1613
71400,3.1443,3.1308,3.1617
71500,3.1443,3.131,3.1619
71600,3.1443,3.1312,3.1619
71700,3.1444,3.1313,3.1616
71800,3.1445,3.1312,3.1618
71900,3.1445,3.1313,3.1614
72000,3.1445,3.131,3.1613
72100,3.1445,3.1313,3.1609
72200,3.1445,3.1312,3.1613
72300,3.1446,3.1311,3.1614
72400,3.1446,3.1308,3.1611
72500,3.1446,3.1308,3.1619
72600,3.1447,3.131,3.162
72700,3.1447,3.1314,3.1616
72800,3.1447,3.1313,3.1621
72900,3.1448,3.1312,3.1624
73000,3.1449,3.1318,3.1629
73100,3.1449,3.1312,3.1631
73200,3.1449,3.1311,3.1628
73300,3.1448,3.1309,3.1625
73400,3.1448,3.1308,3.1627
73500,3.1448,3.1311,3.1631
73600,3.1449,3.131,3.1628
73700,3.1449,3.131,3.1625
73800,3.1449,3.1313,3.162
73900,3.145,3.1313,3.1622
74000,3.145,3.1319,3.1619
74100,3.1451,3.1319,3.1623
74200,3.1451,3.1314,3.162
74300,3.1451,3.1317,3.162
74400,3.1451,3.1314,3.1622
74500,3.1451,3.1315,3.1619
74600,3.1451,3.1319,3.1615
74700,3.1452,3.1321,3.1613
74800,3.1452,3.1325,3.1609
74900,3.1452,3.1322,3.1612
75000,3.1453,3.1319,3.1608
75100,3.1453,3.1322,3.1607
75200,3.1453,3.132,3.1616
75300,3.1454,3.1319,3.1621
75400,3.1454,3.1322,3.1619
75500,3.1454,3.132,3.1619
75600,3.1454,3.1329,3.1619
75700,3.1455,3.1328,3.1618
75800,3.1455,3.1327,3.1618
75900,3.1455,3.1326,3.1613
76000,3.1455,3.1323,3.1616
76100,3.1455,3.1329,3.1615
76200,3.1455,3.133,3.162
76300,3.1456,3.1333,3.1622
76400,3.1456,3.1334,3.1619
76500,3.1456,3.1332,3.1622
76600,3.1456,3.1328,3.1622
76700,3.1456,3.1328,3.1625
76800,3.1456,3.1326,3.1626
76900,3.1456,3.1323,3.1619
77000,3.1456,3.1324,3.1622
77100,3.1456,3.1322,3.1616
77200,3.1455,3.1317,3.1617
77300,3.1456,3.1318,3.1614
77400,3.1456,3.1323,3.1613
77500,3.1456,3.1328,3.161
77600,3.1457,3.1324,3.1616
77700,3.1457,3.1325,3.1616
77800,3.1457,3.1323,3.1613
77900,3.1457,3.1325,3.1611
78000,3.1457,3.1323,3.1608
78100,3.1457,3.1319,3.1609
78200,3.1457,3.1317,3.1604
78300,3.1458,3.1318,3.1606
78400,3.1457,3.1321,3.1609
78500,3.1458,3.1319,3.1611
78600,3.1458,3.1322,3.1607
78700,3.1457,3.1319,3.1607
78800,3.1457,3.1321,3.1607
