numsampled,0.97,lci,hci
28600,670.41,645,696
28700,671.28,647,697
28800,672.13,647,697
28900,672.86,648,697
29000,673.76,648,697
29100,674.7,651,699
29200,675.69,651,700
29300,676.72,652,700
29400,677.63,653,701
29500,678.48,653,703
29600,679.2,653,704
29700,679.97,654,705
29800,680.93,655,709
29900,681.67,655,709
30000,682.49,656,710
30100,683.22,657,710
30200,683.93,657,712
30300,684.78,658,713
30400,685.71,658,715
30500,686.36,661,715
30600,687.29,662,715
30700,688.22,664,717
30800,689.24,665,718
30900,690.11,666,718
31000,691.07,667,718
31100,691.88,668,721
31200,692.56,669,722
31300,693.46,670,723
31400,694.27,670,725
31500,694.98,670,727
31600,695.68,671,727
31700,696.49,671,729
31800,697.26,673,729
31900,698.06,673,730
32000,698.75,673,730
32100,699.56,673,731
32200,700.53,674,732
32300,701.38,675,732
32400,702.21,675,732
32500,703.08,675,733
32600,703.76,675,733
32700,704.53,676,733
32800,705.24,678,735
32900,706.07,680,735
33000,707.01,680,736
33100,707.72,682,736
33200,708.53,682,736
33300,709.33,682,736
33400,710.25,685,737
33500,710.96,685,737
33600,711.62,687,738
33700,712.42,687,739
33800,713.26,688,739
33900,714.11,688,740
34000,714.91,689,741
34100,715.79,690,742
34200,716.61,691,742
34300,717.46,691,743
34400,718.25,691,745
34500,719.01,692,745
34600,719.69,693,746
34700,720.48,693,748
34800,721.17,694,749
34900,722.12,695,749
35000,723.01,696,750
35100,723.8,697,751
35200,724.46,698,751
35300,725.2,698,752
35400,725.89,699,753
35500,726.68,701,754
35600,727.52,701,755
35700,728.19,702,755
35800,729.04,703,757
35900,729.91,705,758
36000,730.61,705,759
36100,731.42,705,759
36200,732.24,705,760
36300,733.05,705,762
36400,733.67,706,762
36500,734.48,708,763
36600,735.23,708,764
36700,735.85,709,765
36800,736.6,711,766
36900,737.38,714,766
37000,738.08,714,766
37100,738.75,714,766
37200,739.5,715,767
37300,740.09,715,767
37400,740.73,716,769
37500,741.39,717,770
37600,742.11,718,771
37700,742.82,718,771
37800,743.51,718,771
37900,744.28,718,772
38000,744.99,718,772
38100,745.6,721,772
38200,746.36,722,774
38300,747.22,722,774
38400,747.96,722,775
38500,748.61,723,776
38600,749.31,723,777
38700,750.06,723,778
38800,750.72,724,778
38900,751.41,724,779
39000,752.2,725,782
39100,752.83,726,783
39200,753.61,726,784
39300,754.28,728,785
39400,755.07,729,785
39500,755.85,729,786
39600,756.53,729,786
39700,757.38,729,787
39800,758.07,731,788
39900,758.89,732,790
40000,759.58,732,790
40100,760.22,732,790
40200,761.07,736,791
40300,761.66,737,793
40400,762.33,737,793
40500,762.93,737,793
40600,763.51,740,794
40700,764.24,741,796
40800,765.03,741,796
40900,765.63,742,798
41000,766.3,742,798
41100,766.98,742,798
41200,767.59,743,799
41300,768.15,743,800
41400,768.83,743,800
41500,769.48,743,801
41600,770.02,743,801
41700,770.71,744,801
41800,771.3,744,801
41900,771.94,744,801
42000,772.63,746,802
42100,773.22,746,802
42200,773.83,746,802
42300,774.58,746,802
42400,775.31,746,802
42500,775.96,746,802
42600,776.69,747,803
42700,777.46,747,804
42800,778.07,747,804
42900,778.73,747,806
43000,779.36,748,806
43100,780.09,750,806
43200,780.76,752,809
43300,781.53,753,811
43400,782.29,754,812
43500,782.99,754,812
43600,783.75,754,813
43700,784.43,754,814
43800,784.97,754,815
43900,785.48,756,816
44000,786.15,757,816
44100,786.88,758,816
44200,787.5,758,816
44300,788.16,758,818
44400,788.74,758,818
44500,789.49,758,818
44600,790.15,758,819
44700,790.73,760,821
44800,791.51,760,821
44900,792.12,761,821
45000,792.85,762,822
45100,793.5,763,822
45200,794.12,763,822
45300,794.68,764,822
45400,795.26,765,822
45500,795.94,765,823
45600,796.59,768,824
45700,797.19,768,824
45800,797.87,770,826
45900,798.48,772,826
46000,799.18,772,826
46100,799.82,773,826
46200,800.46,774,828
46300,801.11,775,828
46400,801.78,775,829
46500,802.37,777,829
46600,802.96,778,830
46700,803.52,778,830
46800,804.13,778,830
46900,804.72,780,831
47000,805.31,780,831
47100,805.94,780,831
47200,806.46,780,831
47300,807,780,832
47400,807.61,781,833
47500,808.21,781,834
47600,808.68,781,834
47700,809.25,781,834
47800,809.89,781,834
47900,810.44,782,834
48000,811.12,782,835
48100,811.95,783,836
48200,812.71,783,837
48300,813.37,784,838
48400,813.88,785,839
48500,814.61,785,839
48600,815.29,785,839
48700,815.94,786,840
48800,816.4,786,840
48900,816.91,786,841
49000,817.56,786,841
49100,818.05,786,842
49200,818.76,788,843
49300,819.49,789,843
49400,819.98,789,843
49500,820.6,790,843
49600,821.15,792,843
49700,821.85,793,844
49800,822.51,794,845
49900,823.06,796,846
50000,823.6,796,846
50100,824.12,796,847
50200,824.79,797,848
50300,825.34,797,850
50400,825.94,797,852
50500,826.51,797,852
50600,827.18,799,852
50700,827.7,799,852
50800,828.3,801,852
50900,828.82,801,852
51000,829.57,801,853
51100,830.18,801,853
51200,830.76,803,853
51300,831.36,803,855
51400,831.86,804,855
51500,832.33,804,859
51600,832.88,804,859
51700,833.5,804,860
51800,834.08,804,860
51900,834.6,805,860
52000,835.13,805,860
52100,835.73,806,861
52200,836.24,806,862
52300,836.79,807,862
52400,837.32,808,862
52500,837.89,808,862
52600,838.45,811,862
52700,839.08,811,865
52800,839.62,811,865
52900,840.12,811,866
53000,840.83,811,866
53100,841.37,811,866
53200,841.9,812,867
53300,842.44,813,867
53400,842.95,814,867
53500,843.5,814,868
53600,844.09,815,868
53700,844.64,815,870
53800,845.22,815,870
53900,845.76,817,871
54000,846.31,817,872
54100,846.97,819,872
54200,847.59,819,873
54300,848.3,821,873
54400,848.77,822,874
54500,849.15,822,874
54600,849.68,822,874
54700,850.26,823,875
54800,850.92,823,877
54900,851.44,824,878
55000,852.03,824,881
55100,852.56,824,882
55200,853.2,824,883
55300,853.69,825,884
55400,854.13,825,884
55500,854.81,826,884
55600,855.34,826,885
55700,855.86,826,885
55800,856.34,827,885
55900,856.89,827,885
56000,857.2,827,886
56100,857.81,827,887
56200,858.36,828,887
56300,858.82,828,888
56400,859.4,829,888
56500,859.97,830,888
56600,860.38,830,888
56700,860.94,830,889
56800,861.37,830,889
56900,861.84,830,889
57000,862.33,830,892
57100,862.81,830,893
57200,863.32,830,893
57300,863.73,830,893
57400,864.11,830,893
57500,864.79,830,894
57600,865.37,831,894
57700,865.76,832,894
57800,866.32,833,894
57900,866.84,834,894
58000,867.35,834,895
58100,867.93,834,895
58200,868.43,834,897
58300,868.91,834,897
58400,869.45,835,900
58500,869.91,835,900
58600,870.52,836,900
58700,871.01,838,901
58800,871.46,838,901
58900,872.08,839,902
59000,872.71,840,902
59100,873.1,841,903
59200,873.64,842,904
59300,874.2,843,904
59400,874.63,844,904
59500,875.23,844,904
59600,875.72,845,905
59700,876.21,845,905
59800,876.71,845,906
59900,877.15,845,906
60000,877.72,847,907
60100,878.11,847,908
60200,878.69,847,908
60300,879.17,847,910
60400,879.73,848,910
60500,880.27,849,912
60600,880.82,850,912
60700,881.26,850,912
60800,881.71,850,914
60900,882.11,851,914
61000,882.56,851,914
61100,883.04,852,914
61200,883.69,852,914
61300,884.08,852,915
61400,884.59,853,915
61500,884.99,854,915
61600,885.54,854,915
61700,885.95,854,915
61800,886.39,855,915
61900,886.9,857,915
62000,887.42,857,916
62100,887.87,858,916
62200,888.46,859,917
62300,888.98,859,919
62400,889.45,860,920
62500,889.92,860,920
62600,890.4,861,920
62700,890.98,861,921
62800,891.49,862,921
62900,892.1,862,922
63000,892.69,864,922
63100,893.27,866,922
63200,893.82,866,922
63300,894.25,867,923
63400,894.76,868,923
63500,895.2,869,923
63600,895.62,869,923
63700,896.11,869,923
63800,896.6,869,924
63900,897.15,869,924
64000,897.55,869,925
64100,898.07,870,925
64200,898.58,870,925
64300,898.94,870,927
64400,899.44,871,929
64500,899.89,871,931
64600,900.35,871,931
64700,900.85,871,931
64800,901.38,874,931
64900,901.92,874,932
65000,902.46,874,932
65100,903.04,875,932
65200,903.51,877,932
65300,904.12,877,932
65400,904.61,877,933
65500,905.08,877,933
65600,905.56,879,933
65700,906.02,879,933
65800,906.52,879,933
65900,907.04,879,934
66000,907.49,879,935
66100,907.91,881,935
66200,908.38,882,935
66300,908.87,883,936
66400,909.39,883,936
66500,909.87,883,936
66600,910.31,883,937
66700,910.76,884,937
66800,911.23,884,937
66900,911.74,885,938
67000,912.35,886,938
67100,912.93,886,939
67200,913.49,886,939
67300,913.88,886,939
67400,914.31,886,940
67500,914.89,886,940
67600,915.32,886,941
67700,915.81,886,941
67800,916.19,886,942
67900,916.7,886,942
68000,917.12,886,942
68100,917.61,886,942
68200,918.09,886,943
68300,918.62,887,943
68400,918.96,888,944
68500,919.45,888,944
68600,920,890,946
68700,920.37,890,947
68800,920.84,891,948
68900,921.37,891,949
69000,921.87,892,950
69100,922.36,892,951
69200,922.91,893,952
69300,923.36,893,952
69400,923.75,893,952
69500,924.3,893,952
69600,924.74,894,952
69700,925.19,895,952
69800,925.62,896,952
69900,926.12,897,952
70000,926.53,897,952
70100,926.96,898,953
70200,927.48,899,954
70300,928,900,954
70400,928.43,902,954
70500,928.88,902,954
70600,929.29,903,954
70700,929.73,903,955
70800,930.14,903,957
70900,930.69,905,957
71000,931.19,906,957
71100,931.72,906,957
71200,932.35,906,958
71300,932.91,906,959
71400,933.32,906,959
71500,933.82,907,960
71600,934.26,907,960
71700,934.73,907,960
71800,935.24,908,961
71900,935.74,908,961
72000,936.15,908,961
72100,936.59,909,961
72200,937.16,909,962
72300,937.49,909,962
72400,937.96,909,962
72500,938.49,909,963
72600,939.01,909,964
72700,939.39,909,965
72800,939.96,910,965
72900,940.39,910,965
73000,940.92,911,965
73100,941.42,912,965
73200,941.75,912,965
73300,942.25,913,965
73400,942.72,915,966
73500,943.06,916,968
73600,943.55,916,968
73700,944.1,917,968
73800,944.58,917,968
73900,945.03,917,970
74000,945.38,917,970
74100,945.89,918,971
74200,946.23,918,971
74300,946.67,918,971
74400,947.13,918,971
74500,947.75,919,972
74600,948.23,919,972
74700,948.76,920,973
74800,949.24,921,974
74900,949.64,921,974
75000,950.15,922,976
75100,950.63,922,976
75200,951,923,977
75300,951.42,923,977
75400,951.8,923,977
75500,952.16,924,977
75600,952.64,925,977
75700,953.05,927,978
75800,953.49,928,978
75900,953.89,928,978
76000,954.29,929,979
76100,954.74,929,980
76200,955.3,929,980
76300,955.67,929,980
76400,956.15,931,980
76500,956.66,932,980
76600,957.02,932,980
76700,957.46,933,981
76800,957.99,933,981
76900,958.35,935,981
77000,958.71,935,981
77100,959.1,935,981
77200,959.63,935,982
77300,960.07,935,982
77400,960.47,937,983
77500,960.86,937,984
77600,961.34,937,984
77700,961.75,938,985
77800,962.12,938,986
77900,962.62,939,986
78000,963.08,940,986
78100,963.5,940,986
78200,963.89,940,986
78300,964.35,941,986
78400,964.91,941,986
78500,965.31,941,986
78600,965.76,941,987
78700,966.19,941,987
78800,966.62,942,988
78900,966.97,943,988
79000,967.43,943,988
79100,967.81,943,988
79200,968.27,943,989
79300,968.75,943,990
79400,969.14,943,992
79500,969.58,943,992
79600,969.97,943,992
79700,970.33,943,992
79800,970.7,943,993
79900,971.12,943,994
80000,971.52,944,994
80100,972.04,945,996
80200,972.46,946,996
80300,972.75,946,997
80400,973.26,946,997
80500,973.84,946,997
80600,974.24,946,997
80700,974.66,946,997
80800,975.1,947,997
80900,975.51,947,998
81000,975.95,947,998
81100,976.46,947,999
81200,976.79,947,999
81300,977.24,948,999
81400,977.69,948,1000
81500,978.1,949,1001
81600,978.48,949,1001
81700,978.89,949,1002
81800,979.39,949,1003
81900,979.73,949,1003
82000,980.15,949,1004
82100,980.57,951,1004
82200,981,951,1005
82300,981.47,952,1005
82400,981.86,952,1005
82500,982.31,952,1006
82600,982.74,952,1007
82700,983.17,952,1007
82800,983.5,952,1007
82900,983.94,953,1007
83000,984.25,956,1007
83100,984.64,956,1007
83200,985.04,956,1007
83300,985.53,956,1007
83400,985.87,956,1008
83500,986.29,956,1009
83600,986.69,957,1010
83700,987.06,957,1011
83800,987.42,958,1011
83900,987.8,959,1011
84000,988.23,960,1013
84100,988.61,961,1013
84200,989.05,961,1014
84300,989.43,962,1014
84400,989.78,962,1014
84500,990.19,962,1015
84600,990.56,962,1015
84700,990.91,962,1015
84800,991.44,962,1015
84900,991.82,962,1015
85000,992.28,962,1015
85100,992.71,962,1015
85200,993.18,964,1015
85300,993.58,965,1016
85400,993.96,965,1016
85500,994.41,965,1016
85600,994.74,965,1017
85700,995.16,965,1019
85800,995.71,966,1019
85900,996.06,967,1019
86000,996.4,967,1019
86100,996.67,968,1020
86200,997.09,968,1020
86300,997.52,970,1021
86400,997.81,970,1021
86500,998.24,970,1021
86600,998.66,972,1022
86700,999.07,972,1023
86800,999.44,972,1023
86900,999.8,972,1023
87000,1000.16,972,1023
87100,1000.55,972,1025
87200,1000.97,973,1026
87300,1001.36,973,1026
87400,1001.63,973,1026
87500,1002.03,974,1026
87600,1002.48,974,1026
87700,1002.97,976,1027
87800,1003.36,976,1028
87900,1003.71,977,1029
88000,1004.17,977,1029
88100,1004.47,977,1030
88200,1004.84,977,1031
88300,1005.13,977,1032
88400,1005.55,977,1032
88500,1005.94,978,1032
88600,1006.38,978,1033
88700,1006.69,979,1033
88800,1006.97,979,1033
88900,1007.33,979,1033
89000,1007.69,979,1033
89100,1008.08,980,1033
89200,1008.42,980,1034
89300,1008.81,982,1034
89400,1009.29,984,1034
89500,1009.72,985,1034
89600,1010,985,1035
89700,1010.35,985,1035
89800,1010.75,985,1035
89900,1011.11,985,1035
90000,1011.5,985,1035
90100,1011.92,986,1035
90200,1012.28,986,1036
90300,1012.57,986,1036
90400,1013,986,1036
90500,1013.37,986,1036
90600,1013.81,986,1036
90700,1014.12,986,1036
90800,1014.46,986,1038
90900,1014.89,986,1038
91000,1015.27,986,1039
91100,1015.58,986,1039
91200,1016.06,986,1040
91300,1016.53,986,1040
91400,1016.8,986,1040
91500,1017.15,988,1040
91600,1017.48,989,1040
91700,1017.86,989,1041
91800,1018.13,990,1041
91900,1018.41,990,1042
92000,1018.86,990,1042
92100,1019.25,990,1043
92200,1019.69,991,1043
92300,1020.19,991,1044
92400,1020.65,992,1044
92500,1021.04,993,1045
92600,1021.44,993,1045
92700,1021.84,993,1045
92800,1022.19,993,1045
92900,1022.54,993,1046
93000,1022.91,994,1047
93100,1023.24,995,1047
93200,1023.61,995,1047
93300,1023.94,995,1048
93400,1024.42,995,1048
93500,1024.85,997,1048
93600,1025.21,997,1048
93700,1025.63,997,1048
93800,1025.93,997,1048
93900,1026.39,997,1049
94000,1026.85,997,1050
94100,1027.19,997,1051
94200,1027.56,999,1051
94300,1027.9,999,1051
94400,1028.23,1000,1052
94500,1028.62,1000,1053
94600,1028.91,1000,1053
94700,1029.38,1001,1055
94800,1029.76,1001,1055
94900,1030.12,1002,1055
95000,1030.44,1002,1055
95100,1030.79,1002,1055
95200,1031.17,1003,1055
95300,1031.49,1003,1055
95400,1031.79,1005,1055
95500,1032.19,1005,1055
95600,1032.65,1005,1056
95700,1033.06,1005,1057
95800,1033.44,1005,1057
95900,1033.76,1005,1057
96000,1034.01,1005,1057
96100,1034.41,1005,1059
96200,1034.81,1006,1059
96300,1035.18,1006,1060
96400,1035.68,1006,1060
96500,1036.18,1006,1061
96600,1036.51,1008,1061
96700,1036.95,1008,1061
96800,1037.34,1009,1061
96900,1037.71,1009,1061
97000,1038.01,1009,1061
97100,1038.46,1009,1061
97200,1038.9,1010,1061
97300,1039.22,1011,1062
97400,1039.69,1011,1063
97500,1040.19,1012,1064
97600,1040.61,1012,1065
97700,1040.94,1012,1065
97800,1041.26,1012,1065
97900,1041.59,1012,1065
98000,1041.91,1012,1065
98100,1042.34,1012,1067
98200,1042.66,1012,1068
98300,1043,1012,1068
98400,1043.32,1012,1068
98500,1043.66,1012,1068
98600,1044.09,1013,1069
98700,1044.49,1013,1069
98800,1044.85,1013,1069
98900,1045.36,1013,1070
99000,1045.76,1013,1072
99100,1046.12,1014,1072
99200,1046.47,1015,1072
99300,1046.69,1015,1072
99400,1047,1017,1072
99500,1047.29,1017,1072
99600,1047.65,1018,1074
99700,1048.03,1018,1074
99800,1048.39,1018,1074
99900,1048.68,1018,1075
100000,1048.96,1019,1075
100100,1049.47,1019,1076
100200,1049.8,1019,1076
100300,1050.25,1019,1076
100400,1050.61,1021,1076
100500,1050.94,1021,1076
100600,1051.27,1021,1078
100700,1051.6,1021,1079
100800,1051.98,1021,1080
100900,1052.3,1021,1080
101000,1052.63,1021,1080
101100,1053,1021,1080
101200,1053.34,1021,1080
101300,1053.62,1021,1080
101400,1053.95,1022,1080
101500,1054.33,1022,1080
101600,1054.63,1022,1080
101700,1054.95,1023,1080
101800,1055.34,1023,1080
101900,1055.73,1023,1080
102000,1056.15,1023,1080
102100,1056.56,1023,1081
102200,1056.94,1024,1082
102300,1057.35,1024,1082
102400,1057.71,1024,1082
102500,1058.11,1024,1083
102600,1058.5,1026,1084
102700,1058.74,1026,1084
102800,1059.08,1026,1087
102900,1059.42,1027,1088
103000,1059.79,1027,1088
103100,1060.2,1028,1088
103200,1060.56,1028,1088
103300,1060.87,1028,1090
103400,1061.16,1029,1090
103500,1061.52,1029,1092
103600,1061.87,1029,1093
103700,1062.27,1029,1093
103800,1062.69,1030,1095
103900,1063.11,1030,1096
104000,1063.48,1030,1096
104100,1063.67,1030,1097
104200,1064.01,1030,1097
104300,1064.41,1030,1097
104400,1064.75,1030,1097
104500,1065.11,1031,1097
104600,1065.46,1032,1098
104700,1065.88,1032,1098
104800,1066.27,1032,1099
104900,1066.63,1032,1099
105000,1067.07,1033,1099
105100,1067.36,1033,1100
105200,1067.66,1033,1100
105300,1067.96,1034,1101
105400,1068.34,1034,1101
105500,1068.71,1034,1101
105600,1069.07,1034,1101
105700,1069.39,1034,1101
105800,1069.72,1035,1101
105900,1070.12,1036,1102
106000,1070.39,1036,1102
106100,1070.69,1036,1102
106200,1071.08,1036,1103
106300,1071.34,1036,1103
106400,1071.68,1037,1103
106500,1072.01,1037,1103
106600,1072.31,1037,1103
106700,1072.62,1038,1103
106800,1072.88,1038,1103
106900,1073.25,1038,1105
107000,1073.65,1039,1105
107100,1073.91,1039,1106
107200,1074.37,1042,1106
107300,1074.72,1042,1106
107400,1075.05,1042,1108
107500,1075.37,1042,1108
107600,1075.72,1042,1109
107700,1076.12,1042,1110
107800,1076.48,1042,1110
107900,1076.82,1043,1110
108000,1077.14,1043,1110
108100,1077.49,1043,1110
108200,1077.98,1044,1111
108300,1078.42,1044,1112
108400,1078.72,1044,1112
108500,1079.06,1045,1112
108600,1079.42,1045,1112
108700,1079.76,1047,1113
108800,1080.09,1047,1113
108900,1080.34,1047,1113
109000,1080.81,1048,1113
109100,1081.13,1048,1114
109200,1081.42,1048,1114
109300,1081.76,1048,1114
109400,1082.2,1048,1114
109500,1082.54,1049,1115
109600,1082.82,1050,1115
109700,1083.12,1050,1115
109800,1083.49,1050,1116
109900,1083.77,1051,1116
110000,1084.18,1051,1116
110100,1084.6,1052,1117
110200,1084.95,1052,1117
110300,1085.33,1054,1117
110400,1085.56,1054,1117
110500,1086,1055,1118
110600,1086.38,1056,1118
110700,1086.75,1056,1119
110800,1087.04,1056,1120
110900,1087.35,1057,1120
111000,1087.64,1057,1120
111100,1088.02,1057,1122
111200,1088.34,1057,1124
111300,1088.66,1057,1124
111400,1088.98,1057,1124
111500,1089.28,1057,1124
111600,1089.67,1059,1124
111700,1090.08,1059,1124
111800,1090.41,1059,1126
111900,1090.77,1059,1126
112000,1091.17,1059,1126
112100,1091.56,1059,1126
112200,1091.9,1059,1126
112300,1092.2,1059,1126
112400,1092.57,1060,1126
112500,1092.87,1060,1127
112600,1093.3,1061,1127
112700,1093.6,1062,1127
112800,1093.91,1062,1127
112900,1094.22,1063,1127
113000,1094.52,1063,1127
113100,1094.76,1063,1127
113200,1095.09,1063,1127
113300,1095.38,1063,1127
113400,1095.77,1064,1127
113500,1096.13,1066,1127
113600,1096.45,1067,1127
113700,1096.67,1067,1127
113800,1096.99,1067,1127
113900,1097.34,1067,1127
114000,1097.62,1068,1127
114100,1097.97,1068,1127
114200,1098.3,1068,1128
114300,1098.63,1068,1129
114400,1098.97,1069,1129
114500,1099.28,1069,1129
114600,1099.58,1069,1129
114700,1100.07,1069,1129
114800,1100.34,1069,1129
114900,1100.6,1070,1130
115000,1100.98,1070,1130
115100,1101.33,1071,1131
115200,1101.66,1071,1132
115300,1102.14,1072,1133
115400,1102.4,1073,1134
115500,1102.74,1073,1134
115600,1103.03,1074,1134
115700,1103.31,1074,1134
115800,1103.61,1074,1134
115900,1103.94,1074,1134
116000,1104.27,1075,1134
116100,1104.7,1075,1134
116200,1105.06,1075,1134
116300,1105.3,1075,1135
116400,1105.58,1075,1135
116500,1105.91,1076,1136
116600,1106.2,1076,1136
116700,1106.52,1077,1137
116800,1106.77,1077,1137
116900,1107.09,1078,1137
117000,1107.38,1079,1137
117100,1107.68,1079,1138
117200,1107.9,1079,1138
117300,1108.35,1079,1138
117400,1108.68,1079,1138
117500,1108.96,1080,1138
117600,1109.33,1080,1138
117700,1109.61,1080,1138
117800,1109.85,1080,1138
117900,1110.25,1081,1138
118000,1110.56,1081,1138
118100,1110.87,1081,1138
118200,1111.15,1081,1138
118300,1111.6,1081,1138
118400,1111.87,1082,1138
118500,1112.18,1082,1138
118600,1112.43,1082,1138
118700,1112.73,1082,1138
