numsampled,0.97,lci,hci
16200,3.7571,3.7184,3.7903
16300,3.7572,3.7167,3.7906
16400,3.7576,3.7186,3.7905
16500,3.7577,3.7175,3.7912
16600,3.7579,3.7155,3.7919
16700,3.7579,3.7159,3.7925
16800,3.7584,3.7184,3.7921
16900,3.7586,3.7213,3.7914
17000,3.7591,3.7203,3.7925
17100,3.7593,3.7201,3.795
17200,3.7591,3.7225,3.7964
17300,3.7596,3.7225,3.7963
17400,3.7598,3.7211,3.7982
17500,3.7602,3.721,3.7974
17600,3.7603,3.7214,3.7991
17700,3.7606,3.7204,3.7989
17800,3.7607,3.7215,3.7986
17900,3.7608,3.722,3.7983
18000,3.761,3.7235,3.7974
18100,3.7611,3.7243,3.7965
18200,3.7612,3.7243,3.7958
18300,3.7615,3.7248,3.7954
18400,3.7616,3.7263,3.7951
18500,3.7617,3.7253,3.7939
18600,3.7619,3.7254,3.7942
18700,3.7619,3.7229,3.7959
18800,3.7622,3.7241,3.7959
18900,3.7621,3.7256,3.797
19000,3.7623,3.725,3.795
19100,3.7625,3.7267,3.7953
19200,3.7626,3.7265,3.7952
19300,3.7627,3.7249,3.794
19400,3.7627,3.7235,3.7938
19500,3.7627,3.7226,3.7954
19600,3.7631,3.7233,3.7947
19700,3.7634,3.724,3.7965
19800,3.7636,3.7239,3.796
19900,3.7638,3.7254,3.7941
20000,3.7639,3.7239,3.7954
20100,3.7642,3.7244,3.7971
20200,3.7642,3.7275,3.7949
20300,3.7645,3.7258,3.7941
20400,3.7646,3.7258,3.7933
20500,3.7648,3.726,3.7944
20600,3.7648,3.7292,3.7947
20700,3.7649,3.7315,3.7941
20800,3.765,3.7312,3.7953
20900,3.765,3.7325,3.7944
21000,3.7653,3.734,3.7951
21100,3.7652,3.732,3.7947
21200,3.7656,3.7315,3.7965
21300,3.7659,3.731,3.7966
21400,3.766,3.7308,3.7956
21500,3.7661,3.7309,3.7958
21600,3.7661,3.7308,3.7952
21700,3.7662,3.7304,3.7954
21800,3.7663,3.7307,3.7953
21900,3.7665,3.732,3.7956
22000,3.7664,3.7328,3.7968
22100,3.7663,3.7319,3.7965
22200,3.7663,3.7329,3.7966
22300,3.7662,3.7333,3.7962
22400,3.7664,3.7334,3.7979
22500,3.7664,3.7341,3.7964
22600,3.7666,3.7349,3.7971
22700,3.7667,3.7336,3.7969
22800,3.7668,3.7347,3.7961
22900,3.767,3.7349,3.797
23000,3.7671,3.7345,3.7968
23100,3.7671,3.7341,3.7967
23200,3.7671,3.7336,3.7962
23300,3.7672,3.735,3.7965
23400,3.7673,3.7353,3.7966
23500,3.7676,3.7373,3.7961
23600,3.7676,3.737,3.7973
23700,3.7676,3.7358,3.7982
23800,3.7677,3.7351,3.7977
23900,3.7678,3.7349,3.798
24000,3.7679,3.736,3.7956
24100,3.768,3.7367,3.7956
24200,3.7681,3.7363,3.7943
24300,3.7683,3.7377,3.7962
24400,3.7684,3.7394,3.7945
24500,3.7687,3.7393,3.7942
24600,3.7686,3.7388,3.7946
24700,3.7688,3.7386,3.7954
24800,3.7688,3.7384,3.7957
24900,3.769,3.7403,3.7963
25000,3.7691,3.7414,3.7961
25100,3.7693,3.7408,3.7975
25200,3.7694,3.7411,3.7979
25300,3.7694,3.7413,3.7961
25400,3.7696,3.7415,3.7984
25500,3.7697,3.7407,3.7974
25600,3.7697,3.7418,3.797
25700,3.7698,3.7407,3.7971
25800,3.7698,3.7409,3.7952
25900,3.77,3.7418,3.7967
26000,3.7703,3.7426,3.7962
26100,3.7705,3.7424,3.7974
26200,3.7707,3.7416,3.7971
26300,3.7708,3.7418,3.7984
26400,3.7709,3.7409,3.797
26500,3.771,3.7425,3.797
26600,3.7712,3.7439,3.7978
26700,3.7713,3.7435,3.7971
26800,3.7714,3.7426,3.7971
26900,3.7715,3.7424,3.7962
27000,3.7715,3.7435,3.7965
27100,3.7714,3.7419,3.796
27200,3.7716,3.7411,3.7961
27300,3.7717,3.7414,3.7973
27400,3.7719,3.7399,3.799
27500,3.772,3.7413,3.7998
27600,3.772,3.7416,3.7988
27700,3.7722,3.7415,3.7992
27800,3.7723,3.7422,3.7989
27900,3.7723,3.7435,3.7987
28000,3.7723,3.7447,3.7987
28100,3.7725,3.7457,3.7978
28200,3.7726,3.7453,3.7977
28300,3.7726,3.7458,3.7967
28400,3.7727,3.7454,3.7969
28500,3.7728,3.7446,3.796
28600,3.773,3.7454,3.7968
28700,3.7732,3.7449,3.798
28800,3.7733,3.746,3.798
28900,3.7733,3.7457,3.7979
29000,3.7734,3.746,3.797
29100,3.7737,3.7462,3.798
29200,3.7738,3.7474,3.7981
29300,3.7738,3.7471,3.7988
29400,3.774,3.7483,3.7986
29500,3.7741,3.7479,3.7982
29600,3.7742,3.7473,3.7982
29700,3.7744,3.7484,3.7979
29800,3.7743,3.7481,3.7982
29900,3.7744,3.748,3.7989
30000,3.7745,3.7485,3.7984
30100,3.7746,3.7492,3.7985
30200,3.7746,3.7486,3.7991
30300,3.7747,3.7493,3.7988
30400,3.7747,3.7482,3.798
30500,3.7748,3.7487,3.798
30600,3.7751,3.7491,3.7983
30700,3.7752,3.749,3.7991
30800,3.7753,3.7504,3.799
30900,3.7753,3.7503,3.7996
31000,3.7754,3.7512,3.7982
31100,3.7754,3.7502,3.7988
31200,3.7754,3.7509,3.7993
31300,3.7754,3.7513,3.7995
31400,3.7756,3.7516,3.8
31500,3.7757,3.7515,3.8007
31600,3.7759,3.7521,3.8005
31700,3.776,3.7513,3.8014
31800,3.7761,3.7513,3.8014
31900,3.7762,3.7507,3.8013
32000,3.7764,3.7505,3.8007
32100,3.7765,3.7498,3.8021
32200,3.7766,3.7516,3.8003
32300,3.7767,3.7517,3.8012
32400,3.7766,3.752,3.8008
32500,3.7766,3.7517,3.8004
32600,3.7765,3.7511,3.8013
32700,3.7766,3.7508,3.8007
32800,3.7767,3.751,3.803
32900,3.7766,3.7499,3.8027
33000,3.7766,3.751,3.8033
33100,3.7766,3.75,3.804
33200,3.7765,3.7504,3.8038
33300,3.7765,3.7507,3.8047
33400,3.7765,3.7499,3.8045
33500,3.7767,3.7503,3.8041
33600,3.7766,3.7502,3.803
33700,3.7767,3.75,3.8036
33800,3.7768,3.751,3.804
33900,3.777,3.7499,3.8037
34000,3.7769,3.7495,3.8039
34100,3.777,3.7485,3.8035
34200,3.777,3.748,3.8028
34300,3.7772,3.748,3.8032
34400,3.7772,3.7483,3.803
34500,3.7773,3.7495,3.8023
34600,3.7774,3.7482,3.8024
34700,3.7776,3.7496,3.8031
34800,3.7777,3.7503,3.803
34900,3.7778,3.751,3.8032
35000,3.7778,3.7508,3.8033
35100,3.7779,3.7516,3.8042
35200,3.778,3.7527,3.8038
35300,3.7781,3.7526,3.8051
35400,3.7781,3.7533,3.8044
35500,3.7781,3.7537,3.8044
35600,3.7781,3.7545,3.8051
35700,3.7783,3.7537,3.8048
35800,3.7782,3.755,3.8039
35900,3.7782,3.7548,3.803
36000,3.7782,3.7541,3.8025
36100,3.7784,3.7547,3.8022
36200,3.7785,3.7539,3.8014
36300,3.7785,3.7533,3.8003
36400,3.7787,3.7527,3.8006
36500,3.7787,3.7537,3.8019
36600,3.7788,3.754,3.8023
36700,3.7788,3.7536,3.8026
36800,3.7788,3.7538,3.8008
36900,3.7787,3.7539,3.8008
37000,3.7787,3.7554,3.8011
37100,3.7787,3.7547,3.8012
37200,3.7788,3.7541,3.8022
37300,3.7788,3.7538,3.8035
37400,3.7788,3.7544,3.8026
37500,3.7788,3.7543,3.8026
37600,3.7788,3.754,3.8022
37700,3.7788,3.7551,3.8016
37800,3.7789,3.7552,3.8018
37900,3.779,3.755,3.8021
38000,3.7792,3.7552,3.8028
38100,3.7792,3.7555,3.8025
38200,3.7792,3.7558,3.8031
38300,3.7792,3.7549,3.8034
38400,3.7792,3.7553,3.8028
38500,3.7794,3.7546,3.8024
38600,3.7793,3.7541,3.8027
38700,3.7794,3.7527,3.8026
38800,3.7794,3.7528,3.8022
38900,3.7795,3.7532,3.8016
39000,3.7795,3.752,3.8018
39100,3.7798,3.7517,3.8022
39200,3.7799,3.7511,3.8017
39300,3.7801,3.7503,3.8016
39400,3.78,3.7509,3.8013
39500,3.78,3.7501,3.8011
39600,3.7801,3.7495,3.8009
39700,3.78,3.7493,3.8008
39800,3.78,3.7487,3.8008
39900,3.78,3.7497,3.8016
40000,3.7801,3.7502,3.8014
40100,3.7801,3.751,3.8013
40200,3.78,3.7505,3.8015
40300,3.7802,3.7506,3.8014
40400,3.7803,3.7506,3.8025
40500,3.7804,3.7509,3.8035
40600,3.7805,3.7506,3.8043
40700,3.7805,3.7518,3.8052
40800,3.7804,3.7515,3.8046
40900,3.7805,3.7516,3.8045
41000,3.7805,3.7501,3.8044
41100,3.7805,3.751,3.8045
41200,3.7806,3.7502,3.8045
41300,3.7805,3.7503,3.8043
41400,3.7805,3.7515,3.8041
41500,3.7806,3.7513,3.8049
41600,3.7806,3.7507,3.8052
41700,3.7806,3.7508,3.8049
41800,3.7808,3.7506,3.8047
41900,3.7809,3.7511,3.8054
42000,3.7809,3.7515,3.8059
42100,3.7808,3.7519,3.8064
42200,3.7809,3.7524,3.8062
42300,3.781,3.753,3.8064
42400,3.7811,3.753,3.8067
42500,3.7811,3.7534,3.8061
42600,3.7812,3.7531,3.8058
42700,3.7812,3.7528,3.8062
42800,3.7813,3.7526,3.8064
42900,3.7814,3.7528,3.806
43000,3.7815,3.7538,3.8063
43100,3.7814,3.7533,3.8064
43200,3.7814,3.7541,3.8062
43300,3.7817,3.7534,3.8056
43400,3.7816,3.7536,3.8049
43500,3.7817,3.7537,3.8051
43600,3.7817,3.7538,3.8059
43700,3.7818,3.7543,3.8056
43800,3.7818,3.7544,3.8052
43900,3.7819,3.7532,3.8046
44000,3.7819,3.7526,3.8038
44100,3.7818,3.7534,3.8044
44200,3.7818,3.7534,3.8054
44300,3.7818,3.7535,3.8064
44400,3.7818,3.7539,3.8058
44500,3.7817,3.7535,3.8063
44600,3.7817,3.7539,3.8058
44700,3.7817,3.7535,3.8053
44800,3.7817,3.7549,3.8045
44900,3.7818,3.7554,3.8046
45000,3.7818,3.7557,3.8045
45100,3.7818,3.7554,3.8049
45200,3.7817,3.756,3.8053
45300,3.7818,3.7569,3.8047
45400,3.7819,3.7563,3.8045
45500,3.7819,3.7565,3.8041
45600,3.7821,3.7566,3.8033
45700,3.7822,3.7563,3.8037
45800,3.7822,3.7561,3.8041
45900,3.7823,3.7567,3.8046
46000,3.7823,3.7571,3.8048
46100,3.7822,3.7571,3.8039
46200,3.7822,3.7577,3.8034
46300,3.7823,3.7581,3.8038
46400,3.7823,3.7588,3.8038
46500,3.7823,3.7583,3.8043
46600,3.7824,3.7584,3.8041
46700,3.7824,3.7583,3.8041
46800,3.7824,3.758,3.8047
46900,3.7824,3.7586,3.8048
47000,3.7824,3.7587,3.8046
47100,3.7825,3.7587,3.8051
47200,3.7825,3.7584,3.8062
47300,3.7826,3.7583,3.8064
47400,3.7827,3.7581,3.8063
47500,3.7827,3.7584,3.8062
47600,3.7828,3.7584,3.8062
47700,3.7829,3.7592,3.8062
47800,3.7829,3.759,3.806
47900,3.7829,3.7591,3.8064
48000,3.7829,3.7593,3.8059
48100,3.7829,3.7595,3.8059
48200,3.783,3.7587,3.8062
48300,3.783,3.7587,3.8068
48400,3.7831,3.758,3.807
48500,3.7831,3.7583,3.8067
48600,3.7832,3.7582,3.8068
48700,3.7832,3.7581,3.8068
48800,3.7832,3.7578,3.8059
48900,3.7832,3.7577,3.8059
49000,3.7833,3.7582,3.8058
49100,3.7832,3.7588,3.8059
49200,3.7832,3.7588,3.8054
49300,3.7833,3.7584,3.8046
49400,3.7833,3.7585,3.8041
49500,3.7834,3.7579,3.8045
49600,3.7834,3.759,3.805
49700,3.7834,3.7584,3.8052
49800,3.7835,3.7581,3.8049
49900,3.7835,3.7578,3.8053
50000,3.7836,3.7584,3.8053
50100,3.7835,3.7576,3.8047
50200,3.7836,3.7576,3.8053
50300,3.7837,3.7581,3.8053
50400,3.7837,3.7574,3.8053
50500,3.7837,3.7575,3.8057
50600,3.7837,3.7571,3.8054
50700,3.7837,3.7569,3.805
50800,3.7838,3.7566,3.8049
50900,3.7838,3.757,3.8057
51000,3.7838,3.7574,3.8056
51100,3.7839,3.7576,3.806
51200,3.784,3.7577,3.8062
51300,3.784,3.7576,3.806
51400,3.784,3.7585,3.8062
51500,3.784,3.7587,3.8061
51600,3.7841,3.7586,3.8059
51700,3.784,3.7586,3.8061
51800,3.7841,3.7583,3.8069
51900,3.7841,3.7569,3.8071
52000,3.7841,3.7565,3.8073
52100,3.7842,3.7573,3.8074
52200,3.7843,3.7582,3.8087
52300,3.7843,3.7579,3.809
52400,3.7843,3.7582,3.8091
52500,3.7844,3.7578,3.8094
52600,3.7843,3.7576,3.8098
52700,3.7843,3.757,3.8097
52800,3.7843,3.757,3.8093
52900,3.7843,3.7572,3.8099
53000,3.7844,3.7568,3.81
53100,3.7843,3.7567,3.8096
53200,3.7843,3.7567,3.8101
53300,3.7844,3.7569,3.8107
53400,3.7844,3.7577,3.8105
53500,3.7845,3.7578,3.8103
53600,3.7845,3.758,3.8096
53700,3.7846,3.7584,3.8094
53800,3.7847,3.7586,3.8098
53900,3.7847,3.7594,3.8097
54000,3.7849,3.759,3.8097
54100,3.7849,3.7586,3.81
54200,3.7849,3.7586,3.809
54300,3.7849,3.7587,3.8093
54400,3.7849,3.7584,3.8093
54500,3.785,3.759,3.8094
54600,3.785,3.7591,3.8097
54700,3.785,3.759,3.8091
54800,3.7849,3.7593,3.8083
54900,3.7849,3.7599,3.808
55000,3.785,3.7599,3.8077
55100,3.785,3.7606,3.8079
55200,3.785,3.761,3.8074
55300,3.7851,3.7613,3.8071
55400,3.7851,3.7615,3.8072
55500,3.7852,3.7619,3.8061
55600,3.7852,3.7615,3.8062
55700,3.7852,3.7611,3.8057
55800,3.7852,3.7618,3.806
55900,3.7852,3.7616,3.8059
56000,3.7852,3.762,3.806
56100,3.7853,3.762,3.8063
56200,3.7853,3.7622,3.8065
56300,3.7853,3.7621,3.8063
56400,3.7853,3.7617,3.8061
56500,3.7853,3.7618,3.8064
56600,3.7853,3.7618,3.807
56700,3.7854,3.7615,3.8077
56800,3.7854,3.7611,3.8077
56900,3.7854,3.7603,3.8068
57000,3.7854,3.7609,3.8071
57100,3.7855,3.7606,3.8073
57200,3.7855,3.7609,3.8069
57300,3.7855,3.7603,3.8068
57400,3.7856,3.761,3.807
57500,3.7856,3.7607,3.8069
57600,3.7857,3.7604,3.8071
57700,3.7857,3.7609,3.8071
57800,3.7857,3.7611,3.8067
57900,3.7857,3.7616,3.8064
58000,3.7858,3.7613,3.8063
58100,3.7858,3.7618,3.8061
58200,3.7858,3.7614,3.8058
58300,3.7858,3.7621,3.8059
58400,3.7858,3.7621,3.8061
58500,3.7859,3.7624,3.8059
58600,3.7859,3.7621,3.8055
58700,3.7859,3.7623,3.8053
58800,3.7859,3.7625,3.805
58900,3.786,3.7622,3.8051
59000,3.7862,3.7613,3.8051
59100,3.7862,3.7615,3.8048
59200,3.7862,3.7613,3.8053
59300,3.7863,3.7619,3.8046
59400,3.7864,3.7623,3.8049
59500,3.7864,3.7626,3.8048
59600,3.7865,3.7631,3.8047
59700,3.7865,3.7632,3.805
59800,3.7865,3.7632,3.8051
59900,3.7866,3.7629,3.8049
60000,3.7865,3.7634,3.8046
60100,3.7866,3.7629,3.8054
60200,3.7866,3.7624,3.805
60300,3.7866,3.7627,3.8049
60400,3.7866,3.7628,3.8046
60500,3.7867,3.7628,3.8046
60600,3.7867,3.7625,3.8055
60700,3.7867,3.7625,3.8053
60800,3.7868,3.7621,3.8054
60900,3.7868,3.7619,3.8049
61000,3.7869,3.7618,3.8051
61100,3.7869,3.7622,3.8051
61200,3.7869,3.7619,3.8051
61300,3.7869,3.7627,3.8053
61400,3.787,3.7623,3.805
61500,3.7871,3.7629,3.8052
61600,3.7871,3.7632,3.805
61700,3.7871,3.763,3.8053
61800,3.7871,3.7627,3.8059
61900,3.7871,3.7624,3.8059
62000,3.7871,3.7631,3.806
62100,3.7872,3.7636,3.8057
62200,3.7872,3.7643,3.8055
62300,3.7872,3.7643,3.805
62400,3.7872,3.764,3.8049
62500,3.7872,3.7637,3.805
62600,3.7872,3.7637,3.8049
62700,3.7872,3.7641,3.8046
62800,3.7872,3.7644,3.8048
62900,3.7872,3.7653,3.8054
63000,3.7872,3.7657,3.8054
63100,3.7872,3.7654,3.8053
63200,3.7872,3.7649,3.8056
63300,3.7872,3.7652,3.8057
63400,3.7872,3.7648,3.8062
63500,3.7872,3.7648,3.8059
63600,3.7872,3.765,3.8057
63700,3.7872,3.7648,3.8055
63800,3.7873,3.7648,3.8056
63900,3.7872,3.7645,3.8058
64000,3.7872,3.7648,3.8052
64100,3.7873,3.7651,3.8055
64200,3.7874,3.765,3.8055
64300,3.7874,3.7644,3.8052
64400,3.7874,3.7647,3.8053
64500,3.7875,3.7646,3.8056
64600,3.7875,3.7646,3.8062
64700,3.7875,3.7645,3.8061
64800,3.7875,3.7648,3.8059
64900,3.7876,3.7644,3.8056
65000,3.7877,3.7643,3.8059
65100,3.7876,3.764,3.8054
65200,3.7876,3.7632,3.806
65300,3.7877,3.7635,3.8059
65400,3.7877,3.7631,3.8056
65500,3.7877,3.7637,3.8056
65600,3.7876,3.7631,3.8054
65700,3.7876,3.7634,3.8057
65800,3.7877,3.7645,3.8056
65900,3.7877,3.7646,3.8062
66000,3.7878,3.7644,3.8059
66100,3.7879,3.7643,3.806
66200,3.7879,3.7644,3.8057
66300,3.7878,3.7644,3.8056
66400,3.7878,3.7641,3.8056
66500,3.7878,3.7632,3.805
66600,3.7878,3.7635,3.8053
66700,3.7878,3.764,3.8053
66800,3.7878,3.7639,3.805
66900,3.7879,3.7639,3.8053
67000,3.7879,3.7641,3.8053
67100,3.7879,3.7641,3.806
67200,3.7879,3.764,3.8068
67300,3.7878,3.7638,3.806
67400,3.7878,3.7639,3.8059
67500,3.7879,3.7652,3.8063
67600,3.7879,3.7648,3.8066
67700,3.7879,3.7657,3.8063
67800,3.788,3.7656,3.8059
67900,3.7881,3.765,3.8059
68000,3.788,3.765,3.8056
68100,3.7881,3.765,3.8055
68200,3.7882,3.7649,3.8053
68300,3.7882,3.7651,3.8052
68400,3.7882,3.7657,3.8056
68500,3.7882,3.7655,3.8055
68600,3.7882,3.7656,3.8057
68700,3.7881,3.7649,3.8057
68800,3.7881,3.7645,3.8055
68900,3.7881,3.7644,3.8056
69000,3.7881,3.7643,3.806
69100,3.7881,3.7644,3.8057
69200,3.7881,3.7642,3.8061
69300,3.788,3.7636,3.8059
69400,3.7881,3.7636,3.806
69500,3.7881,3.764,3.8051
69600,3.7881,3.7641,3.8052
69700,3.7881,3.7642,3.8052
69800,3.7881,3.7634,3.8044
69900,3.788,3.7634,3.8045
70000,3.7881,3.7631,3.8041
70100,3.7881,3.7627,3.8044
70200,3.7881,3.7627,3.8045
70300,3.7881,3.7632,3.8045
70400,3.7881,3.7639,3.804
70500,3.7881,3.7638,3.8034
70600,3.7882,3.7637,3.8035
70700,3.7882,3.7639,3.8034
70800,3.7882,3.7638,3.8032
70900,3.7882,3.7639,3.8034
71000,3.7882,3.7639,3.8034
71100,3.7883,3.7649,3.8038
71200,3.7883,3.7658,3.804
71300,3.7883,3.7656,3.8042
71400,3.7884,3.7658,3.8045
71500,3.7885,3.7657,3.805
71600,3.7885,3.7655,3.8053
71700,3.7886,3.7649,3.8055
71800,3.7886,3.7649,3.8059
71900,3.7887,3.7654,3.8056
72000,3.7887,3.7653,3.8056
72100,3.7887,3.7661,3.8064
72200,3.7887,3.7656,3.8063
72300,3.7887,3.766,3.8064
72400,3.7887,3.7655,3.8071
72500,3.7886,3.7658,3.8062
72600,3.7887,3.7661,3.8065
72700,3.7886,3.7668,3.8068
72800,3.7886,3.7663,3.8067
72900,3.7886,3.7657,3.8065
73000,3.7887,3.7659,3.8065
73100,3.7887,3.7666,3.8071
73200,3.7887,3.7663,3.8073
73300,3.7887,3.7664,3.8075
73400,3.7888,3.7671,3.8071
73500,3.7888,3.7678,3.8068
73600,3.7888,3.7676,3.8067
73700,3.7888,3.7673,3.8069
73800,3.7888,3.7678,3.8066
73900,3.7888,3.768,3.8066
74000,3.7887,3.768,3.8063
74100,3.7887,3.7682,3.8059
74200,3.7887,3.7679,3.806
74300,3.7888,3.7675,3.806
74400,3.7888,3.7672,3.8064
74500,3.7889,3.7675,3.8062
74600,3.7889,3.7672,3.8058
74700,3.7889,3.7668,3.806
74800,3.7889,3.7669,3.8059
74900,3.7889,3.7675,3.8056
75000,3.7889,3.767,3.8057
75100,3.789,3.7674,3.8056
75200,3.789,3.7674,3.8053
75300,3.789,3.7672,3.8051
75400,3.789,3.7674,3.8049
75500,3.7889,3.7676,3.8043
75600,3.789,3.7675,3.8043
75700,3.789,3.7681,3.8042
75800,3.789,3.7688,3.805
75900,3.7891,3.7693,3.8049
76000,3.789,3.7697,3.8048
76100,3.7891,3.7693,3.8048
76200,3.7891,3.7688,3.8045
76300,3.7891,3.7682,3.8045
76400,3.7892,3.7681,3.8044
76500,3.7892,3.7685,3.8046
76600,3.7892,3.7683,3.8054
76700,3.7892,3.7681,3.8055
76800,3.7892,3.767,3.806
76900,3.7892,3.7669,3.8054
77000,3.7892,3.7666,3.8058
77100,3.7892,3.7675,3.8058
77200,3.7893,3.7673,3.8054
77300,3.7893,3.7675,3.8055
77400,3.7894,3.7672,3.8056
77500,3.7893,3.7678,3.8054
77600,3.7895,3.7673,3.805
77700,3.7895,3.7679,3.8047
77800,3.7895,3.7685,3.8053
77900,3.7895,3.7687,3.8049
78000,3.7895,3.768,3.8049
78100,3.7896,3.768,3.8054
78200,3.7895,3.7682,3.8054
78300,3.7896,3.7686,3.8056
78400,3.7895,3.7687,3.8056
78500,3.7895,3.7687,3.8055
78600,3.7895,3.7689,3.8051
78700,3.7895,3.7688,3.805
78800,3.7896,3.7693,3.8055
78900,3.7895,3.7689,3.8051
